Date,2313.HK_Close,0551.HK_Close,Ratio,Ratio_Moving_Avg,Sigma,Upper_band,Lower_band,Break_Upper,Break_Lower
2015-01-02,22.965576171875,21.23861694335937,1.0813122263620651,,,,,,
2015-01-05,22.78438949584961,21.469053268432614,1.061266615298357,,,,,,
2015-01-06,23.373249053955078,20.931365966796875,1.1166614300773168,,,,,,
2015-01-07,23.28265380859375,20.969770431518555,1.1102960752302191,,,,,,
2015-01-08,23.6450309753418,20.931365966796875,1.1296458631916126,,,,,,
2015-01-09,24.05270195007324,20.81614875793457,1.1554828047097319,,,,,,
2015-01-12,23.87151527404785,20.854551315307614,1.144666932082386,,,,,,
2015-01-13,24.82275009155273,20.969770431518555,1.1837397158265006,,,,,,
2015-01-14,25.18512725830078,21.469053268432614,1.1730897931737008,,,,,,
2015-01-15,24.64156723022461,22.045143127441406,1.1177776024303159,,,,,,
2015-01-16,24.369781494140625,22.275585174560547,1.0940130776888286,,,,,,
2015-01-19,24.233888626098636,22.045143127441406,1.0992847034834043,,,,,,
2015-01-20,24.68686103820801,22.160364151000977,1.1140097188832934,,,,,,
2015-01-21,24.77745819091797,21.96833038330078,1.1278717025192113,,,,,,
2015-01-22,25.00394058227539,21.392240524291992,1.168832248023863,,,,,,
2015-01-23,25.32102012634277,22.390798568725586,1.13086721979224,,,,,,
2015-01-26,25.230424880981445,22.42920684814453,1.1248915332495872,,,,,,
2015-01-27,25.18512725830078,22.50601959228516,1.1190396042725383,,,,,,
2015-01-28,25.50220489501953,22.12195587158203,1.1528006403710345,,,,,,
2015-01-29,26.0457706451416,22.198766708374023,1.1732980929664159,,,,,,
2015-01-30,25.547502517700195,22.160364151000977,1.1528466925732457,,,,,,
2015-02-02,25.45691108703613,22.35239601135254,1.1388895881276817,,,,,,
2015-02-03,26.181659698486328,22.045143127441406,1.187638453836839,,,,,,
2015-02-04,26.226959228515625,22.23717498779297,1.1794195639919565,,,,,,
2015-02-05,26.72522735595703,22.35239601135254,1.1956314366649365,,,,,,
2015-02-06,26.54403686523437,22.774864196777344,1.165497042524204,,,,,,
2015-02-09,26.362850189208984,22.928485870361328,1.149785918628282,,,,,,
2015-02-10,26.31755256652832,23.35095596313477,1.1270439038160602,,,,,,
2015-02-11,26.49873924255371,23.38935852050781,1.1329399743614001,,,,,,
2015-02-12,27.132896423339844,22.774864196777344,1.1913527206532877,,,,,,
2015-02-13,27.90294647216797,23.005300521850586,1.2128920657074471,,,,,,
2015-02-16,27.76705551147461,22.58283233642578,1.2295647905372238,,,,,,
2015-02-17,27.81235694885254,22.50601959228516,1.2357741374394937,,,,,,
2015-02-18,28.22002601623535,22.7364559173584,1.2411796332202532,,,,,,
2015-02-23,27.90294647216797,22.774864196777344,1.2251641208958888,,,,,,
2015-02-24,27.81235694885254,23.08210754394531,1.204931434267926,,,,,,
2015-02-25,27.223493576049805,23.35095596313477,1.1658406456261914,,,,,,
2015-02-26,27.223493576049805,23.235734939575195,1.171621799217663,,,,,,
2015-02-27,27.81235694885254,23.12051773071289,1.202929677993633,,,,,,
2015-03-02,28.084136962890625,22.966894149780273,1.2228095266054644,,,,,,
2015-03-03,27.49527359008789,22.928485870361328,1.1991752855180835,,,,,,
