Date,Open,High,Low,Close,Volume,Open Interest
2014-01-28,29718.0,29718.0,29476.0,29798.0,9670.0,6953.0
2014-01-29,29521.0,29521.0,29521.0,29521.0,17340.0,6240.0
2014-01-30,29789.0,29820.0,29382.0,29738.0,14398.0,3723.0
2014-01-31,29363.0,29584.0,29310.0,29378.0,8105.0,1648.0
2014-02-01,29378.0,29378.0,29378.0,29378.0,9707.0,844.0
2014-02-03,29500.0,29814.0,29399.0,29462.0,651.0,475.0
2014-02-04,29701.0,29834.0,29600.0,29845.0,336.0,255.0
2014-02-05,28720.0,28800.0,28689.0,28632.0,17545.0,9375.0
2014-02-06,28680.0,28940.0,28627.0,28715.0,15790.0,9664.0
2014-02-07,28730.0,28900.0,28683.0,28650.0,16018.0,9900.0
2014-02-08,28650.0,28650.0,28650.0,28650.0,16018.0,9900.0
2014-02-10,28850.0,29009.0,28825.0,28754.0,13020.0,9864.0
2014-02-11,28980.0,29166.0,28980.0,28935.0,16594.0,9903.0
2014-02-12,29070.0,29120.0,29006.0,29104.0,12821.0,10102.0
2014-02-13,29120.0,29218.0,29062.0,29132.0,12351.0,10511.0
2014-02-14,29230.0,29425.0,29230.0,29184.0,12779.0,10337.0
2014-02-15,29184.0,29184.0,29184.0,29184.0,12779.0,10337.0
2014-02-17,29375.0,29375.0,29375.0,29375.0,21932.0,11904.0
2014-02-18,30035.0,30239.0,29974.0,30157.0,19001.0,11518.0
2014-02-19,30132.0,30150.0,29752.0,30224.0,19395.0,11036.0
2014-02-20,29960.0,29980.0,29790.0,30031.0,12590.0,11260.0
2014-02-21,29865.0,29970.0,29772.0,29882.0,9914.0,11480.0
2014-02-22,29882.0,29882.0,29882.0,29882.0,9914.0,11480.0
2014-02-24,29881.0,30174.0,29881.0,29889.0,11702.0,11549.0
2014-02-25,30035.0,30229.0,30035.0,30120.0,12944.0,11819.0
2014-02-26,30240.0,30240.0,29883.0,30240.0,18142.0,11860.0
2014-02-27,30090.0,30185.0,30010.0,30042.0,7611.0,12134.0
2014-02-28,30026.0,30400.0,30026.0,30089.0,14466.0,12111.0
2014-03-01,30089.0,30089.0,30089.0,30089.0,14466.0,12111.0
2014-03-03,30192.0,30618.0,30192.0,30090.0,15984.0,12551.0
2014-03-04,30650.0,30650.0,30051.0,30631.0,23635.0,11802.0
2014-03-05,30191.0,30318.0,30080.0,30160.0,18008.0,12060.0
2014-03-06,30082.0,30144.0,29900.0,30158.0,18870.0,12411.0
2014-03-07,30202.0,30340.0,29930.0,30209.0,16098.0,12170.0
2014-03-08,30209.0,30209.0,30209.0,30209.0,16098.0,12170.0
2014-03-11,30025.0,30335.0,29963.0,30123.0,18870.0,12155.0
2014-03-12,30280.0,30525.0,30280.0,30247.0,12844.0,12982.0
2014-03-13,30537.0,30544.0,30322.0,30472.0,13635.0,11987.0
2014-03-14,30585.0,30737.0,30452.0,30549.0,16106.0,11283.0
2014-03-15,30549.0,30549.0,30549.0,30549.0,16106.0,11283.0
2014-03-18,30350.0,30350.0,30112.0,30375.0,13228.0,10271.0
2014-03-19,30211.0,30222.0,30007.0,30205.0,15219.0,9037.0
2014-03-20,29930.0,29973.0,29721.0,29981.0,14603.0,9342.0
2014-03-21,29757.0,29917.0,29696.0,29751.0,12201.0,9062.0
2014-03-22,29751.0,29751.0,29751.0,29751.0,12201.0,9062.0
2014-03-24,29700.0,29700.0,29245.0,29742.0,14018.0,8197.0
2014-03-25,29110.0,29260.0,28950.0,29159.0,17217.0,7448.0
2014-03-26,29050.0,29050.0,28380.0,28898.0,16189.0,6444.0
2014-03-27,28557.0,28700.0,28290.0,28571.0,18631.0,5728.0
2014-03-28,28360.0,28490.0,28315.0,28449.0,4617.0,5892.0
2014-03-29,28449.0,28449.0,28449.0,28449.0,16226.0,4343.0
2014-03-31,28448.0,28790.0,28363.0,28380.0,9117.0,1780.0
2014-04-01,28610.0,28615.0,28200.0,28536.0,2257.0,460.0
2014-04-02,27923.0,28399.0,27861.0,28080.0,545.0,307.0
2014-04-03,28440.0,28550.0,28380.0,28184.0,143.0,248.0
2014-04-04,28150.0,28342.0,28080.0,28132.0,14227.0,9057.0
2014-04-07,28230.0,28360.0,28221.0,28260.0,9704.0,9022.0
2014-04-08,28398.0,28586.0,28397.0,28326.0,7151.0,9063.0
2014-04-09,28475.0,28559.0,28353.0,28477.0,14195.0,9187.0
2014-04-10,28450.0,28784.0,28450.0,28417.0,14692.0,9346.0
2014-04-11,28799.0,28844.0,28670.0,28781.0,11384.0,9333.0
2014-04-14,28845.0,28986.0,28843.0,28756.0,5166.0,9380.0
2014-04-15,28850.0,28850.0,28200.0,28959.0,18548.0,9103.0
2014-04-16,28520.0,28657.0,28315.0,28573.0,15343.0,9352.0
2014-04-17,28550.0,28617.0,28460.0,28589.0,10930.0,9392.0
2014-04-21,28425.0,28569.0,28282.0,28505.0,11782.0,10019.0
2014-04-22,28536.0,28678.0,28482.0,28527.0,15452.0,10114.0
2014-04-23,28645.0,28815.0,28645.0,28599.0,12383.0,10188.0
2014-04-25,28845.0,28965.0,28757.0,28790.0,15677.0,10418.0
2014-04-28,28980.0,29020.0,28875.0,28905.0,10379.0,10219.0
2014-04-29,28902.0,28902.0,28691.0,28970.0,15617.0,10189.0
2014-04-30,28725.0,28765.0,28583.0,28750.0,17101.0,9898.0
2014-05-01,28825.0,28825.0,28510.0,28887.0,8998.0,9687.0
2014-05-02,28597.0,28889.0,28420.0,28580.0,16142.0,9974.0
2014-05-05,28920.0,29039.0,28875.0,28871.0,10096.0,9827.0
2014-05-06,28913.0,28959.0,28834.0,28935.0,10602.0,10016.0
2014-05-07,28943.0,29036.0,28642.0,28887.0,15589.0,9838.0
2014-05-08,28555.0,28624.0,28452.0,28520.0,10908.0,9889.0
2014-05-09,28589.0,28648.0,28487.0,28523.0,9271.0,9838.0
2014-05-12,28474.0,28798.0,28350.0,28525.0,12062.0,10112.0
2014-05-13,28590.0,28650.0,28456.0,28628.0,10626.0,10121.0
2014-05-14,28599.0,28749.0,28599.0,28462.0,7200.0,10152.0
2014-05-15,28680.0,28686.0,28405.0,28704.0,13254.0,9975.0
2014-05-16,28351.0,28351.0,28014.0,28408.0,11328.0,10348.0
2014-05-19,28050.0,28299.0,28030.0,28089.0,10629.0,10487.0
2014-05-20,28120.0,28245.0,28062.0,28144.0,11384.0,10323.0
2014-05-21,28245.0,28277.0,27710.0,28186.0,24045.0,8925.0
2014-05-22,27300.0,27520.0,27100.0,27373.0,19994.0,7734.0
2014-05-23,27295.0,27395.0,27155.0,27241.0,10263.0,7831.0
2014-05-26,27325.0,27408.0,27292.0,27349.0,7554.0,7080.0
2014-05-27,27525.0,27525.0,26883.0,27483.0,18138.0,7133.0
2014-05-28,26937.0,26970.0,26735.0,26958.0,15032.0,6276.0
2014-05-29,26807.0,26945.0,26560.0,26834.0,16631.0,4284.0
2014-05-30,26816.0,26910.0,26709.0,26830.0,10402.0,1558.0
2014-06-02,26830.0,26939.0,26655.0,26863.0,2115.0,681.0
2014-06-03,26690.0,26875.0,26635.0,26701.0,427.0,481.0
2014-06-04,26769.0,26799.0,26631.0,26735.0,225.0,205.0
2014-06-05,25840.0,25975.0,25760.0,25857.0,13031.0,8860.0
2014-06-06,25936.0,25988.0,25755.0,25975.0,11746.0,8825.0
2014-06-09,25825.0,26010.0,25811.0,25863.0,8520.0,8519.0
2014-06-10,25984.0,26139.0,25951.0,25982.0,12114.0,8429.0
2014-06-11,26189.0,26199.0,25956.0,26139.0,13029.0,8768.0
2014-06-12,26077.0,26232.0,25980.0,26073.0,14803.0,9226.0
2014-06-13,26362.0,26660.0,26321.0,26330.0,12970.0,9012.0
2014-06-16,26650.0,27035.0,26650.0,26627.0,15249.0,8658.0
2014-06-17,26775.0,26841.0,26550.0,26831.0,14910.0,9046.0
2014-06-18,26787.0,26964.0,26690.0,26839.0,16094.0,8741.0
2014-06-19,26827.0,27315.0,26800.0,26826.0,22759.0,8727.0
2014-06-20,27636.0,27820.0,27468.0,27611.0,18348.0,8419.0
2014-06-23,27616.0,27746.0,27572.0,27668.0,12656.0,8850.0
2014-06-24,27641.0,27870.0,27585.0,27678.0,15396.0,9083.0
2014-06-25,27700.0,27790.0,27587.0,27731.0,15558.0,9165.0
2014-06-26,27703.0,27703.0,27552.0,27751.0,16605.0,9041.0
2014-06-27,27705.0,27799.0,27605.0,27667.0,10952.0,8868.0
2014-06-30,27632.0,27720.0,27561.0,27672.0,11768.0,8860.0
2014-07-01,27867.0,27940.0,27801.0,27776.0,11909.0,8940.0
2014-07-02,27799.0,27800.0,27532.0,27746.0,13619.0,8579.0
2014-07-03,27564.0,27634.0,27363.0,27663.0,15289.0,8289.0
2014-07-04,27487.0,27595.0,27451.0,27464.0,9490.0,8701.0
2014-07-07,27482.0,27511.0,27382.0,27557.0,9740.0,8687.0
2014-07-08,27507.0,27629.0,27381.0,27490.0,14508.0,8586.0
2014-07-09,27545.0,27698.0,27544.0,27519.0,12584.0,9099.0
2014-07-10,27655.0,28589.0,27500.0,27613.0,31452.0,9333.0
2014-07-11,28528.0,28528.0,28231.0,28496.0,15128.0,8847.0
2014-07-14,28221.0,28304.0,27763.0,28356.0,19027.0,8657.0
2014-07-15,27857.0,27948.0,27587.0,27762.0,16999.0,8790.0
2014-07-16,27667.0,27735.0,27583.0,27648.0,15692.0,8449.0
2014-07-17,27745.0,28398.0,27743.0,27676.0,24019.0,8517.0
2014-07-18,28158.0,28179.0,27917.0,28199.0,12642.0,8032.0
2014-07-21,28015.0,28217.0,27983.0,27993.0,9384.0,8233.0
2014-07-22,28070.0,28070.0,27865.0,28087.0,4496.0,8122.0
2014-07-23,27924.0,27995.0,27852.0,27895.0,12865.0,7259.0
2014-07-24,27850.0,27850.0,27612.0,27882.0,14827.0,6363.0
2014-07-25,27661.0,27965.0,27651.0,27626.0,11199.0,6185.0
2014-07-28,28000.0,28035.0,27880.0,27938.0,9724.0,5465.0
2014-07-29,28000.0,28090.0,27825.0,27926.0,8116.0,5088.0
2014-07-30,27853.0,27938.0,27723.0,27866.0,12485.0,4470.0
2014-07-31,27805.0,27956.0,27752.0,27934.0,10458.0,2354.0
2014-08-01,27845.0,28123.0,27798.0,27818.0,1505.0,1580.0
2014-08-04,28035.0,28099.0,27866.0,28054.0,743.0,912.0
2014-08-05,28073.0,28154.0,28015.0,28100.0,11506.0,9051.0
2014-08-06,28175.0,28717.0,28175.0,28114.0,18788.0,9972.0
2014-08-07,28595.0,28820.0,28531.0,28633.0,14871.0,10069.0
2014-08-08,28845.0,29085.0,28566.0,28770.0,17298.0,9541.0
2014-08-11,28569.0,28693.0,28528.0,28604.0,8626.0,9815.0
2014-08-12,28561.0,28891.0,28550.0,28633.0,13177.0,10097.0
2014-08-13,28640.0,28750.0,28587.0,28730.0,13944.0,9906.0
2014-08-14,28682.0,28775.0,28501.0,28688.0,15006.0,9295.0
2014-08-18,28505.0,28505.0,28256.0,28614.0,9908.0,9369.0
2014-08-19,28321.0,28360.0,28204.0,28295.0,11111.0,9280.0
2014-08-20,28258.0,28282.0,28150.0,28252.0,11133.0,9374.0
2014-08-21,28161.0,28161.0,27832.0,28212.0,18713.0,9781.0
2014-08-22,27791.0,27880.0,27714.0,27747.0,12908.0,9363.0
2014-08-25,27774.0,27848.0,27715.0,27813.0,9500.0,9426.0
2014-08-26,27813.0,28040.0,27804.0,27771.0,14074.0,9333.0
2014-08-27,27863.0,27925.0,27773.0,27895.0,9897.0,9553.0
2014-08-28,27824.0,28178.0,27824.0,27780.0,16156.0,9662.0
2014-08-29,28020.0,28037.0,27884.0,28075.0,5420.0,9563.0
2014-09-01,27958.0,27967.0,27907.0,27996.0,4642.0,9698.0
2014-09-02,27883.0,27898.0,27553.0,27934.0,18252.0,10160.0
2014-09-03,27569.0,27620.0,27368.0,27554.0,16740.0,9994.0
2014-09-04,27596.0,27632.0,27388.0,27570.0,16358.0,10320.0
2014-09-05,27406.0,27537.0,27332.0,27461.0,13929.0,10332.0
2014-09-08,27431.0,27480.0,27113.0,27378.0,11870.0,10405.0
2014-09-09,27213.0,27299.0,27156.0,27204.0,16073.0,10303.0
2014-09-10,27334.0,27429.0,27222.0,27261.0,15447.0,10439.0
2014-09-11,27200.0,27245.0,26953.0,27179.0,20644.0,10218.0
2014-09-12,26945.0,26984.0,26790.0,26986.0,16200.0,10255.0
2014-09-15,26937.0,27117.0,26911.0,26898.0,16306.0,10085.0
2014-09-16,27025.0,27114.0,26920.0,26999.0,17840.0,10127.0
2014-09-17,27001.0,27001.0,26865.0,26954.0,11245.0,10174.0
2014-09-18,26845.0,26845.0,26560.0,26901.0,16373.0,10317.0
2014-09-19,26634.0,26665.0,26480.0,26659.0,17494.0,10046.0
2014-09-22,26464.0,26650.0,26313.0,26496.0,16385.0,9918.0
2014-09-23,26580.0,26944.0,26471.0,26588.0,18413.0,9412.0
2014-09-24,26672.0,26740.0,26528.0,26669.0,15470.0,9189.0
2014-09-25,26505.0,26926.0,26380.0,26549.0,20002.0,8711.0
2014-09-26,26920.0,27135.0,26753.0,26935.0,17681.0,7787.0
2014-09-29,26793.0,26793.0,26793.0,26793.0,9487.0,7051.0
2014-09-30,26901.0,27137.0,26792.0,26913.0,8879.0,4187.0
2014-10-01,27018.0,27192.0,26800.0,27129.0,4640.0,2788.0
2014-10-03,26955.0,26955.0,26506.0,27001.0,8379.0,7200.0
2014-10-06,26534.0,26534.0,26534.0,26534.0,6662.0,7098.0
2014-10-07,26657.0,26820.0,26641.0,26721.0,12640.0,7281.0
2014-10-08,26830.0,26995.0,26705.0,26810.0,14291.0,7499.0
2014-10-09,26845.0,27048.0,26845.0,26737.0,16045.0,7455.0
2014-10-10,26934.0,27048.0,26845.0,26958.0,12774.0,7690.0
2014-10-13,27022.0,27246.0,26956.0,26964.0,14533.0,7583.0
2014-10-14,27070.0,27297.0,27055.0,26972.0,17452.0,7678.0
2014-10-16,27270.0,27610.0,27270.0,27252.0,18187.0,7823.0
2014-10-17,27425.0,27488.0,27287.0,27449.0,14699.0,7014.0
2014-10-20,27219.0,27490.0,27204.0,27256.0,11132.0,7073.0
2014-10-21,27473.0,27640.0,27462.0,27415.0,13039.0,7311.0
2014-10-22,27525.0,27542.0,27411.0,27554.0,8965.0,7283.0
2014-10-23,27405.0,27405.0,27090.0,27481.0,4693.0,7201.0
2014-10-24,27125.0,27125.0,27125.0,27125.0,3267.0,7200.0
2014-10-27,27168.0,27238.0,27130.0,27176.0,8903.0,7346.0
2014-10-28,27185.0,27190.0,27135.0,27214.0,12719.0,7388.0
2014-10-29,27187.0,27195.0,27152.0,27135.0,11156.0,7397.0
2014-10-30,26990.0,26990.0,26714.0,27079.0,16538.0,7799.0
2014-10-31,26563.0,26590.0,25881.0,26603.0,25801.0,8021.0
2014-11-03,26000.0,26263.0,25940.0,26135.0,14643.0,7456.0
2014-11-04,26077.0,26077.0,26077.0,26077.0,10547.0,7732.0
2014-11-05,25850.0,25850.0,25422.0,25963.0,25129.0,7155.0
2014-11-06,25493.0,25493.0,25493.0,25493.0,9027.0,6986.0
2014-11-07,25425.0,25963.0,25164.0,25461.0,28750.0,7213.0
2014-11-10,25958.0,26036.0,25825.0,25932.0,15485.0,7472.0
2014-11-11,25653.0,25653.0,25433.0,25733.0,18920.0,7951.0
2014-11-12,25818.0,25925.0,25792.0,25796.0,16520.0,7901.0
2014-11-13,25842.0,25930.0,25682.0,25788.0,19482.0,7672.0
2014-11-14,25826.0,25826.0,25585.0,25822.0,26638.0,7563.0
2014-11-17,26417.0,26469.0,26307.0,26466.0,16781.0,8048.0
2014-11-18,26426.0,26774.0,26392.0,26330.0,19845.0,8477.0
2014-11-19,26575.0,26810.0,26553.0,26596.0,25380.0,8014.0
2014-11-20,26550.0,26600.0,26366.0,26711.0,17269.0,8158.0
2014-11-21,26483.0,26629.0,26348.0,26463.0,18781.0,8348.0
2014-11-24,26402.0,26540.0,26402.0,26391.0,11504.0,8061.0
2014-11-25,26492.0,26533.0,26453.0,26480.0,17022.0,7735.0
2014-11-26,26363.0,26417.0,26293.0,26326.0,10467.0,6752.0
2014-11-27,26308.0,26308.0,26131.0,26362.0,12056.0,5006.0
2014-11-28,26155.0,26230.0,25741.0,26247.0,15839.0,2009.0
2014-12-01,25401.0,26043.0,25224.0,25794.0,3008.0,1283.0
2014-12-02,26314.0,26437.0,26110.0,26509.0,675.0,1025.0
2014-12-03,26237.0,26388.0,26221.0,26188.0,140.0,205.0
2014-12-04,26472.0,26472.0,26275.0,26477.0,41.0,132.0
2014-12-05,26566.0,26680.0,26316.0,26636.0,16132.0,7962.0
2014-12-08,26400.0,26459.0,26352.0,26357.0,10826.0,8121.0
2014-12-09,26400.0,26649.0,26400.0,26361.0,23481.0,8803.0
2014-12-10,27161.0,27340.0,27089.0,27159.0,16737.0,8978.0
2014-12-11,27161.0,27205.0,27031.0,27191.0,16518.0,9238.0
2014-12-12,27265.0,27288.0,27026.0,27258.0,14450.0,8929.0
2014-12-15,27155.0,27198.0,27036.0,27209.0,15288.0,9148.0
2014-12-16,27225.0,27225.0,26986.0,27320.0,30152.0,8523.0
2014-12-17,27150.0,27239.0,27075.0,27194.0,16505.0,8377.0
2014-12-18,26999.0,27263.0,26937.0,26955.0,18758.0,8306.0
2014-12-19,26849.0,27046.0,26825.0,26815.0,11893.0,8006.0
2014-12-22,26965.0,27050.0,26867.0,26998.0,12447.0,7882.0
2014-12-23,26592.0,26749.0,26535.0,26608.0,11635.0,7459.0
2014-12-24,26587.0,26670.0,26555.0,26625.0,7128.0,7302.0
2014-12-26,26733.0,27109.0,26733.0,26584.0,12404.0,7273.0
2014-12-29,27031.0,27070.0,26969.0,27073.0,9289.0,7123.0
2014-12-30,26845.0,26918.0,26739.0,26764.0,15711.0,7078.0
2014-12-31,27030.0,27055.0,26860.0,27049.0,10916.0,7097.0
2015-01-01,26698.0,26759.0,26670.0,26703.0,1855.0,7109.0
2015-01-02,26740.0,26747.0,26590.0,26700.0,18918.0,6803.0
2015-01-05,26815.0,26946.0,26755.0,26730.0,16201.0,7007.0
2015-01-06,27100.0,27315.0,27083.0,27038.0,20747.0,7184.0
2015-01-07,27348.0,27360.0,27207.0,27394.0,15811.0,6808.0
2015-01-08,27161.0,27161.0,27161.0,27161.0,16463.0,6683.0
2015-01-09,26778.0,26820.0,26726.0,26801.0,4916.0,7620.0
2015-01-12,26800.0,26800.0,26800.0,26800.0,16062.0,7026.0
2015-01-13,27030.0,27030.0,27030.0,27030.0,17556.0,7887.0
2015-01-14,27055.0,27055.0,27055.0,27055.0,18175.0,7929.0
2015-01-15,27201.0,27201.0,27201.0,27201.0,33035.0,8538.0
2015-01-16,27525.0,27790.0,27386.0,27492.0,19737.0,8316.0
2015-01-19,27654.0,27654.0,27654.0,27654.0,9906.0,8027.0
2015-01-20,27700.0,27700.0,27700.0,27700.0,21409.0,8406.0
2015-01-21,28085.0,28085.0,28085.0,28085.0,21296.0,8047.0
2015-01-22,27977.0,27977.0,27977.0,27977.0,22664.0,8044.0
2015-01-23,28036.0,28036.0,28036.0,28036.0,13477.0,7213.0
2015-01-27,27864.0,27864.0,27864.0,27864.0,19142.0,6988.0
2015-01-28,27902.0,27902.0,27902.0,27902.0,13467.0,6181.0
2015-01-29,27759.0,27759.0,27759.0,27759.0,20032.0,4088.0
2015-01-30,27419.0,27419.0,27419.0,27419.0,15340.0,952.0
2015-02-02,27895.0,27895.0,27895.0,27895.0,1113.0,350.0
2015-02-03,27840.0,27840.0,27840.0,27840.0,376.0,201.0
2015-02-04,27498.0,27498.0,27498.0,27498.0,103.0,143.0
2015-02-05,27402.0,27402.0,27402.0,27402.0,17703.0,8415.0
2015-02-06,27301.0,27301.0,27301.0,27301.0,19941.0,8545.0
2015-02-09,26802.0,26802.0,26802.0,26802.0,10080.0,8071.0
2015-02-10,26944.0,26944.0,26944.0,26944.0,11170.0,8062.0
2015-02-11,26856.0,26856.0,26856.0,26856.0,13148.0,8769.0
2015-02-12,26665.0,26665.0,26665.0,26665.0,15751.0,8705.0
2015-02-13,26519.0,26519.0,26519.0,26519.0,12579.0,8228.0
2015-02-16,26691.0,26691.0,26691.0,26691.0,6876.0,8166.0
2015-02-17,26704.0,26704.0,26704.0,26704.0,12777.0,9201.0
2015-02-18,26219.0,26219.0,26219.0,26219.0,15246.0,9065.0
2015-02-19,26137.0,26137.0,26137.0,26137.0,15730.0,8828.0
2015-02-20,26266.0,26266.0,26266.0,26266.0,15420.0,8411.0
2015-02-23,26277.0,26277.0,26277.0,26277.0,18324.0,8115.0
2015-02-24,26153.0,26153.0,26153.0,26153.0,17986.0,8417.0
2015-02-25,26059.0,26059.0,26059.0,26059.0,16298.0,8264.0
2015-02-26,26123.0,26123.0,26123.0,26123.0,13498.0,8260.0
2015-02-27,26216.0,26216.0,26216.0,26216.0,12922.0,8503.0
2015-03-02,26477.0,26477.0,26477.0,26477.0,14398.0,8810.0
2015-03-03,26510.0,26510.0,26510.0,26510.0,13712.0,8877.0
2015-03-04,26427.0,26427.0,26427.0,26427.0,14021.0,9011.0
2015-03-05,26547.0,26547.0,26547.0,26547.0,11966.0,8797.0
2015-03-09,26012.0,26012.0,26012.0,26012.0,11848.0,9769.0
2015-03-10,26024.0,26024.0,26024.0,26024.0,21985.0,9138.0
2015-03-11,25919.0,25919.0,25919.0,25919.0,18942.0,9804.0
2015-03-12,25685.0,25685.0,25685.0,25685.0,21426.0,10140.0
2015-03-13,25655.0,25655.0,25655.0,25655.0,18010.0,9332.0
2015-03-16,25890.0,25890.0,25890.0,25890.0,13111.0,10128.0
2015-03-17,25783.0,25783.0,25783.0,25783.0,20189.0,10051.0
2015-03-18,25617.0,25617.0,25617.0,25617.0,16015.0,9716.0
2015-03-19,25637.0,25637.0,25637.0,25637.0,18860.0,8920.0
2015-03-20,25980.0,26236.0,25900.0,25962.0,16836.0,8039.0
2015-03-23,26182.0,26182.0,26182.0,26182.0,11018.0,8280.0
2015-03-24,26198.0,26198.0,26198.0,26198.0,13436.0,7914.0
2015-03-25,26351.0,26351.0,26351.0,26351.0,14264.0,7389.0
2015-03-26,26483.0,26483.0,26483.0,26483.0,15965.0,6535.0
2015-03-27,26801.0,26801.0,26801.0,26801.0,15662.0,6057.0
2015-03-30,26569.0,26569.0,26569.0,26569.0,11569.0,4786.0
2015-03-31,26270.0,26270.0,26270.0,26270.0,8005.0,1157.0
2015-04-01,26204.0,26204.0,26204.0,26204.0,1117.0,449.0
2015-04-02,26719.0,26719.0,26719.0,26719.0,9402.0,7484.0
2015-04-06,26645.0,27049.0,26645.0,26597.0,7045.0,8204.0
2015-04-07,26997.0,26997.0,26997.0,26997.0,9689.0,8068.0
2015-04-08,26875.0,26875.0,26875.0,26875.0,10909.0,8102.0
2015-04-09,26760.0,26760.0,26760.0,26760.0,13019.0,8036.0
2015-04-10,26577.0,26840.0,26534.0,26521.0,13628.0,7753.0
2015-04-13,26781.0,26781.0,26781.0,26781.0,10963.0,7537.0
2015-04-14,26699.0,26699.0,26699.0,26699.0,9227.0,7672.0
2015-04-15,26544.0,26544.0,26544.0,26544.0,13358.0,7449.0
2015-04-16,26737.0,26737.0,26737.0,26737.0,13278.0,7461.0
2015-04-17,26617.0,26840.0,26617.0,26645.0,11166.0,7517.0
2015-04-20,26812.0,26812.0,26812.0,26812.0,12118.0,7057.0
2015-04-21,26837.0,26837.0,26837.0,26837.0,10000.0,7073.0
2015-04-22,26936.0,26936.0,26936.0,26936.0,13964.0,7069.0
2015-04-23,26624.0,26624.0,26624.0,26624.0,12023.0,6632.0
2015-04-24,26900.0,26900.0,26900.0,26900.0,14867.0,6573.0
2015-04-27,26771.0,26800.0,26707.0,26701.0,5262.0,7073.0
2015-04-28,27083.0,27083.0,27083.0,27083.0,13416.0,6839.0
2015-04-29,27190.0,27190.0,27190.0,27190.0,13099.0,6784.0
2015-04-30,27238.0,27238.0,27238.0,27238.0,19252.0,6556.0
2015-05-01,26716.0,26716.0,26716.0,26716.0,7656.0,7225.0
2015-05-04,26636.0,26636.0,26636.0,26636.0,7661.0,6356.0
2015-05-05,26868.0,26868.0,26868.0,26868.0,13690.0,6244.0
2015-05-06,26880.0,26880.0,26880.0,26880.0,12851.0,6097.0
2015-05-07,26911.0,26911.0,26911.0,26911.0,14547.0,6249.0
2015-05-08,26934.0,26934.0,26934.0,26934.0,13426.0,5872.0
2015-05-11,26889.0,26889.0,26889.0,26889.0,13524.0,5949.0
2015-05-12,26839.0,26839.0,26839.0,26839.0,19681.0,6500.0
2015-05-13,27167.0,27167.0,27167.0,27167.0,21033.0,7193.0
2015-05-14,27528.0,27528.0,27528.0,27528.0,15264.0,6867.0
2015-05-15,27400.0,27480.0,27246.0,27434.0,13661.0,6607.0
2015-05-18,27463.0,27463.0,27463.0,27463.0,11081.0,6800.0
2015-05-19,27617.0,27617.0,27617.0,27617.0,17270.0,6209.0
2015-05-20,27296.0,27296.0,27296.0,27296.0,11648.0,5994.0
2015-05-21,27284.0,27284.0,27284.0,27284.0,12274.0,5971.0
2015-05-22,27159.0,27297.0,27053.0,27108.0,11582.0,5369.0
2015-05-25,27082.0,27082.0,27082.0,27082.0,5372.0,5124.0
2015-05-26,27161.0,27161.0,27161.0,27161.0,13724.0,5075.0
2015-05-27,26892.0,26892.0,26892.0,26892.0,11151.0,4700.0
2015-05-28,26877.0,26877.0,26877.0,26877.0,11507.0,3534.0
2015-05-29,26875.0,26925.0,26780.0,26861.0,9723.0,2067.0
2015-06-01,26860.0,26860.0,26860.0,26860.0,2961.0,504.0
2015-06-02,26692.0,26692.0,26692.0,26692.0,292.0,287.0
2015-06-03,26850.0,26850.0,26850.0,26850.0,90.0,260.0
2015-06-04,26808.0,26808.0,26808.0,26808.0,90.0,236.0
2015-06-05,26851.0,26884.0,26572.0,26838.0,14095.0,8340.0
2015-06-08,26721.0,26721.0,26721.0,26721.0,8720.0,8201.0
2015-06-09,26795.0,26795.0,26795.0,26795.0,11774.0,7912.0
2015-06-10,26868.0,26868.0,26868.0,26868.0,10671.0,8088.0
2015-06-11,26971.0,26971.0,26971.0,26971.0,11002.0,7865.0
2015-06-12,26892.0,26892.0,26892.0,26892.0,8582.0,8033.0
2015-06-15,26894.0,26894.0,26894.0,26894.0,12976.0,8097.0
2015-06-16,27029.0,27029.0,27029.0,27029.0,9843.0,8132.0
2015-06-17,26956.0,26956.0,26956.0,26956.0,8588.0,7989.0
2015-06-18,26880.0,26880.0,26880.0,26880.0,14299.0,8902.0
2015-06-19,27138.0,27187.0,27025.0,27156.0,8334.0,8625.0
2015-06-22,27039.0,27039.0,26911.0,27081.0,4500.0,8951.0
2015-06-23,26702.0,26702.0,26702.0,26702.0,12616.0,8604.0
2015-06-24,26597.0,26597.0,26597.0,26597.0,11539.0,8794.0
2015-06-25,26533.0,26533.0,26533.0,26533.0,9461.0,8640.0
2015-06-26,26538.0,26589.0,26412.0,26485.0,12083.0,8525.0
2015-06-29,26524.0,26524.0,26524.0,26524.0,13743.0,7515.0
2015-06-30,26671.0,26671.0,26671.0,26671.0,15499.0,7435.0
2015-07-01,26471.0,26471.0,26471.0,26471.0,9968.0,7629.0
2015-07-02,26411.0,26411.0,26411.0,26411.0,13722.0,8188.0
2015-07-03,26244.0,26387.0,26217.0,26195.0,8056.0,7615.0
2015-07-06,26352.0,26352.0,26352.0,26352.0,9856.0,7556.0
2015-07-07,26328.0,26328.0,26328.0,26328.0,16872.0,7625.0
2015-07-08,26032.0,26032.0,26032.0,26032.0,16245.0,6811.0
2015-07-09,26213.0,26213.0,26213.0,26213.0,12523.0,7159.0
2015-07-10,26088.0,26158.0,26017.0,26064.0,9232.0,7178.0
2015-07-13,26058.0,26058.0,26058.0,26058.0,10871.0,7480.0
