Date,Open,High,Low,Close,Adj Close,Volume,Price_CHG
2015-01-02,33.90230178833008,34.088600158691406,33.03300094604492,34.088600158691406,27.341503143310547,2306830,
2015-01-05,33.3745002746582,33.809200286865234,33.0640983581543,33.62289810180664,26.967975616455078,3446700,-0.37352752685546875
2015-01-06,33.62289810180664,33.62289810180664,32.93989944458008,33.188201904296875,26.619319915771484,4745362,-0.34865570068359375
2015-01-07,33.188201904296875,33.312400817871094,32.5984001159668,33.15719985961914,26.594453811645508,5923542,-0.024866104125976562
2015-01-08,33.3745002746582,33.3745002746582,32.87779998779297,33.03300094604492,26.494836807250977,4831259,-0.09961700439453125
2015-01-09,33.188201904296875,33.34349822998047,32.90879821777344,33.0640983581543,26.519779205322266,6354747,0.024942398071289062
2015-01-12,33.312400817871094,33.52980041503906,32.90879821777344,33.188201904296875,26.619319915771484,7884643,0.09954071044921875
2015-01-13,33.188201904296875,33.188201904296875,32.84669876098633,33.188201904296875,26.619319915771484,7423246,0.0
2015-01-14,33.188201904296875,34.0265007019043,33.03300094604492,33.09510040283203,26.544647216796875,7232829,-0.07467269897460938
2015-01-15,33.250301361083984,33.715999603271484,33.03300094604492,33.56079864501953,26.918169021606445,5138132,0.3735218048095703
2015-01-16,33.46770095825195,33.685001373291016,33.46770095825195,33.56079864501953,26.918169021606445,5622939,0.0
2015-01-19,33.21929931640625,33.46770095825195,32.50519943237305,32.567298889160156,26.12131118774414,6858379,-0.7968578338623047
2015-01-20,32.84669876098633,33.188201904296875,32.722599029541016,33.03300094604492,26.494836807250977,3718822,0.37352561950683594
2015-01-21,33.15719985961914,33.405601501464844,32.81570053100586,33.21929931640625,26.64426040649414,2262278,0.14942359924316406
2015-01-22,33.188201904296875,33.188201904296875,32.5984001159668,33.09510040283203,26.544647216796875,4487202,-0.09961318969726562
2015-01-23,33.21929931640625,34.46110153198242,33.00199890136719,34.088600158691406,27.341503143310547,11261660,0.7968559265136719
2015-01-26,34.150699615478516,34.92679977416992,33.871299743652344,34.77159881591797,27.88931655883789,5328006,0.5478134155273438
2015-01-27,34.77159881591797,34.86470031738281,34.212799072265625,34.67850112915039,27.814647674560547,4574038,-0.07466888427734375
2015-01-28,34.58530044555664,35.516700744628906,34.274898529052734,34.39899826049805,27.59046173095703,8699712,-0.22418594360351562
2015-01-29,34.212799072265625,34.77159881591797,34.057498931884766,34.46110153198242,27.640274047851562,5788153,0.04981231689453125
2015-01-30,34.52320098876953,35.05099868774414,34.36800003051758,34.39899826049805,27.59046173095703,8325227,-0.04981231689453125
2015-02-02,34.43009948730469,35.2682991027832,34.36800003051758,35.08209991455078,28.138362884521484,8031489,0.5479011535644531
2015-02-03,34.64739990234375,34.8026008605957,34.0265007019043,34.46110153198242,27.640274047851562,3798914,-0.4980888366699219
2015-02-04,34.18170166015625,34.46110153198242,33.90230178833008,34.119598388671875,27.366365432739258,4840418,-0.2739086151123047
2015-02-05,34.150699615478516,34.61640167236328,34.057498931884766,34.150699615478516,27.391311645507812,3153214,0.024946212768554688
2015-02-06,34.46110153198242,34.46110153198242,33.90230178833008,33.96440124511719,27.24188232421875,2414779,-0.1494293212890625
2015-02-09,33.778099060058594,34.30590057373047,33.747100830078125,33.809200286865234,27.117399215698242,4133665,-0.12448310852050781
2015-02-10,33.871299743652344,34.212799072265625,33.62289810180664,34.150699615478516,27.391311645507812,2908038,0.2739124298095703
2015-02-11,33.8401985168457,33.90230178833008,33.3745002746582,33.52980041503906,26.8933048248291,4732747,-0.49800682067871094
2015-02-12,33.52980041503906,33.809200286865234,33.405601501464844,33.49869918823242,26.868362426757812,4167519,-0.024942398071289062
2015-02-13,33.52980041503906,33.778099060058594,33.43659973144531,33.715999603271484,27.042652130126953,4405997,0.17428970336914062
2015-02-16,33.52980041503906,34.0265007019043,33.52980041503906,33.96440124511719,27.24188232421875,1459120,0.19923019409179688
2015-02-17,33.591800689697266,33.96440124511719,33.591800689697266,33.809200286865234,27.117399215698242,2348793,-0.12448310852050781
2015-02-18,34.119598388671875,34.52320098876953,33.90230178833008,34.24380111694336,27.46598243713379,2583486,0.3485832214355469
2015-02-23,34.24380111694336,34.24380111694336,33.809200286865234,34.150699615478516,27.391311645507812,2563548,-0.07467079162597656
2015-02-24,34.150699615478516,34.24380111694336,33.653900146484375,33.685001373291016,27.017784118652344,2174515,-0.37352752685546875
2015-02-25,34.0265007019043,34.088600158691406,33.715999603271484,33.809200286865234,27.117399215698242,3036771,0.09961509704589844
2015-02-26,33.747100830078125,33.90230178833008,33.405601501464844,33.43659973144531,26.818552017211914,4622633,-0.2988471984863281
2015-02-27,33.46770095825195,34.0265007019043,32.81570053100586,32.90879821777344,26.39521598815918,8159254,-0.4233360290527344
2015-03-02,32.90879821777344,33.12620162963867,32.349998474121094,32.93989944458008,26.420162200927734,4535093,0.024946212768554688
2015-03-03,32.93989944458008,33.62289810180664,32.84669876098633,33.03300094604492,26.494836807250977,3388756,0.07467460632324219
2015-03-04,32.93989944458008,33.49869918823242,32.660499572753906,32.722599029541016,26.245872497558594,3364885,-0.2489643096923828
2015-03-05,32.75360107421875,33.0640983581543,32.101600646972656,32.225799560546875,25.8474063873291,4611734,-0.3984661102294922
2015-03-06,32.567298889160156,32.567298889160156,31.822200775146484,31.853300094604492,25.548629760742188,4970248,-0.29877662658691406
2015-03-09,31.542800903320312,31.9153995513916,31.51180076599121,31.72909927368164,25.44901466369629,5656829,-0.09961509704589844
2015-03-10,32.101600646972656,32.319000244140625,31.697999954223633,31.697999954223633,25.424070358276367,4217883,-0.024944305419921875
2015-03-11,31.66699981689453,32.101600646972656,31.66699981689453,32.03950119018555,25.697978973388672,4244214,0.2739086151123047
2015-03-12,32.163700103759766,32.163700103759766,31.604900360107422,31.884300231933594,25.573495864868164,5288541,-0.12448310852050781
2015-03-13,31.697999954223633,32.1327018737793,31.697999954223633,31.9153995513916,25.598438262939453,3218921,0.024942398071289062
2015-03-16,31.72909927368164,32.00849914550781,31.697999954223633,31.72909927368164,25.44901466369629,2538809,-0.14942359924316406
2015-03-17,32.287899017333984,32.287899017333984,31.108200073242188,31.17020034790039,25.0007381439209,5746612,-0.4482765197753906
2015-03-18,31.2322998046875,31.604900360107422,31.108200073242188,31.44969940185547,25.22491455078125,4982460,0.22417640686035156
2015-03-19,31.542800903320312,31.760099411010742,31.35650062561035,31.542800903320312,25.299589157104492,5857444,0.07467460632324219
2015-03-20,31.38759994506836,31.9153995513916,31.2322998046875,31.542800903320312,25.299589157104492,12015016,0.0
2015-03-23,31.977399826049805,32.194801330566406,31.44969940185547,31.977399826049805,25.64816665649414,10365504,0.34857749938964844
2015-03-24,32.256900787353516,33.21929931640625,32.07059860229492,33.15719985961914,26.594453811645508,16946280,0.9462871551513672
2015-03-25,32.90879821777344,33.653900146484375,32.90879821777344,33.591800689697266,26.943035125732422,10125054,0.34858131408691406
2015-03-26,33.653900146484375,33.653900146484375,33.15719985961914,33.405601501464844,26.793689727783203,7189719,-0.14934539794921875
2015-03-27,33.591800689697266,33.62289810180664,33.15719985961914,33.46770095825195,26.843494415283203,6597286,0.0498046875
2015-03-30,33.591800689697266,33.995399475097656,33.591800689697266,33.90230178833008,27.19207763671875,4735980,0.3485832214355469
2015-03-31,33.685001373291016,34.119598388671875,33.685001373291016,33.809200286865234,27.117399215698242,6859134,-0.07467842102050781
