Date,Open,High,Low,Close,Adj Close,Volume,Price_CHG
2015-01-02,57.5,57.5,56.54999923706055,56.849998474121094,47.681854248046875,894535,
2015-01-05,57.150001525878906,57.150001525878906,56.5,56.900001525878906,47.72379684448242,898933,0.041942596435546875
2015-01-06,57.29999923706055,57.29999923706055,56.650001525878906,57.25,48.01734924316406,1192443,0.2935523986816406
2015-01-07,57.25,57.900001525878906,56.79999923706055,57.150001525878906,47.9334831237793,2036478,-0.08386611938476562
2015-01-08,57.900001525878906,58.849998474121094,57.45000076293945,58.79999923706055,49.317378997802734,1746636,1.3838958740234375
2015-01-09,58.599998474121094,59.25,58.29999923706055,59.150001525878906,49.610939025878906,1660540,0.2935600280761719
2015-01-12,60.0,60.099998474121094,59.099998474121094,59.54999923706055,49.94642639160156,1715006,0.33548736572265625
2015-01-13,58.599998474121094,59.95000076293945,58.599998474121094,59.900001525878906,50.23998260498047,1884424,0.29355621337890625
2015-01-14,59.29999923706055,60.5,59.29999923706055,59.79999923706055,50.15611267089844,1923280,-0.08386993408203125
2015-01-15,60.0,60.75,59.70000076293945,60.0,50.32386016845703,3343987,0.16774749755859375
2015-01-16,59.70000076293945,60.54999923706055,59.70000076293945,60.29999923706055,50.57548141479492,1905326,0.2516212463378906
2015-01-19,60.20000076293945,61.70000076293945,60.150001525878906,60.75,50.952903747558594,2404507,0.3774223327636719
2015-01-20,61.0,61.20000076293945,60.54999923706055,60.70000076293945,50.910972595214844,1182621,-0.04193115234375
2015-01-21,59.70000076293945,60.349998474121094,59.150001525878906,60.099998474121094,50.407737731933594,89491252,-0.50323486328125
2015-01-22,59.95000076293945,61.0,59.95000076293945,61.0,51.1625862121582,3307757,0.7548484802246094
2015-01-23,60.900001525878906,63.099998474121094,60.900001525878906,63.099998474121094,52.923919677734375,4191244,1.7613334655761719
2015-01-26,62.599998474121094,63.45000076293945,62.099998474121094,63.349998474121094,53.133609771728516,5394111,0.20969009399414062
2015-01-27,63.20000076293945,63.849998474121094,63.099998474121094,63.70000076293945,53.42715835571289,2302300,0.293548583984375
2015-01-28,63.70000076293945,63.70000076293945,62.95000076293945,63.25,53.04973602294922,1187665,-0.3774223327636719
2015-01-29,63.25,63.45000076293945,62.849998474121094,63.29999923706055,53.091670989990234,1994019,0.041934967041015625
