,Date,Pairs_Name,Stock_1_Close,Stock_2_Close,Ratio,Ratio_Moving_Avg,Sigma,Upper_band,Lower_band,Break_Upper,Break_Lower
1307,2020-04-21,0881.HK 3669.HK,29.85000038146973,6.820000171661378,4.3768327903426085,3.4410653606143127,0.8119181841797121,4.2529835447940245,2.629147176434601,True,
1307,2020-04-21,0902.HK 0836.HK,2.6500000953674316,8.949999809265137,0.2960894024404473,0.3717741257768138,0.04237580877524302,0.4141499345520568,0.3293983170015708,,True
1307,2020-04-21,0939.HK 3988.HK,6.0,2.940000057220459,2.040816286810733,1.9500823278006836,0.09020986056047448,2.0402921883611578,1.859872467240209,True,
1307,2020-04-21,0941.HK 0728.HK,59.849998474121094,2.549999952316284,23.47058807579841,19.3788353066112,1.7288691385036823,21.10770444511488,17.649966168107518,True,
1307,2020-04-21,0941.HK 0762.HK,59.849998474121094,4.880000114440918,12.26434366200376,8.691449659135943,1.4228056277754293,10.114255286911373,7.268644031360513,True,
1307,2020-04-21,0966.HK 2601.HK,12.399999618530273,23.95000076293945,0.5177452702931934,0.7299552092105395,0.1434692008722732,0.8734244100828127,0.5864860083382663,,True
1307,2020-04-21,1044.HK 3331.HK,65.25,22.70000076293945,2.8744492425977657,4.122030041058825,0.7779762774098241,4.900006318468648,3.344053763649001,,True
1307,2020-04-21,1088.HK 1898.HK,13.84000015258789,2.1199998855590816,6.5283023111758505,5.298177153318352,0.4606379646359594,5.758815117954312,4.837539188682392,True,
1307,2020-04-21,1093.HK 1099.HK,15.81999969482422,19.600000381469727,0.8071428258634524,0.5486379445662055,0.1416926892441431,0.6903306338103486,0.4069452553220624,True,
1307,2020-04-21,1177.HK 1093.HK,10.9399995803833,15.81999969482422,0.6915296960443372,0.5655352381418116,0.08987464496863712,0.6554098831104488,0.4756605931731745,True,
1307,2020-04-21,1177.HK 1099.HK,10.9399995803833,19.600000381469727,0.5581632330337206,0.3175399537458291,0.11268964127432507,0.4302295950201542,0.20485031247150404,True,
1307,2020-04-21,1898.HK 1171.HK,2.1199998855590816,5.9000000953674325,0.3593220086934685,0.4848550764133739,0.0668629114804203,0.5517179878937942,0.4179921649329537,,True
1307,2020-04-21,1918.HK 3333.HK,32.84999847412109,12.84000015258789,2.558411065711724,1.7553244841712272,0.5212962306643176,2.276620714835545,1.2340282535069096,True,
1307,2020-04-21,1928.HK 0027.HK,30.10000038146973,47.9000015258789,0.6283924722884952,0.6954256855124097,0.049091984793984564,0.7445176703063943,0.6463337007184251,,True
1307,2020-04-21,1958.HK 1114.HK,3.0799999237060547,6.75,0.4562962849934896,0.6224551286678549,0.1080452142779051,0.73050034294576,0.5144099143899498,,True
1307,2020-04-21,2007.HK 3333.HK,9.470000267028807,12.84000015258789,0.7375389528418453,0.5353867055176955,0.10482601667538234,0.6402127221930779,0.4305606888423132,True,
1307,2020-04-21,2238.HK 0489.HK,6.489999771118164,4.900000095367432,1.324489723429588,1.1564663532920978,0.15148806695112446,1.3079544202432225,1.0049782863409735,True,
1307,2020-04-21,2313.HK 0551.HK,88.19999694824219,12.479999542236328,7.067307707003117,4.7436523212072785,1.139297699967195,5.882950021174473,3.6043546212400814,True,
1307,2020-04-21,2333.HK 0489.HK,4.920000076293945,4.900000095367432,1.0040816286810732,0.7580248624675676,0.1894986536415838,0.9475235161091514,0.5685262088259838,True,
1307,2020-04-21,2333.HK 1958.HK,4.920000076293945,3.0799999237060547,1.5974026617422392,1.1567946957891977,0.2267042657653263,1.3834989615545237,0.9300904300238712,True,
1307,2020-04-21,2382.HK 2018.HK,107.9000015258789,37.150001525878906,2.9044413753446316,1.9852158866771032,0.6920490773201691,2.6772649639972723,1.2931668093569342,True,
1307,2020-04-21,2628.HK 0966.HK,15.699999809265135,12.399999618530273,1.2661290558270193,0.9315822276880606,0.21124029800105049,1.1428225256891111,0.7203419296870102,True,
1307,2020-04-21,2688.HK 1193.HK,77.1500015258789,41.400001525878906,1.8635265382213304,2.112515651949823,0.19989803621503116,2.3124136881648543,1.912617615734792,,True
1307,2020-04-21,3333.HK 2202.HK,12.84000015258789,24.60000038146973,0.5219512176211097,0.7260702334127359,0.15803354041450235,0.8841037738272384,0.5680366929982337,,True
1320,2020-04-21,EL OR.PA,161.11000061035156,245.8000030517578,0.6554515810011069,0.7193162971619703,0.04971965686605715,0.7690359540280275,0.6695966402959131,,True
1329,2020-04-21,KER.PA UHR.SW,489.0,188.3999938964844,2.595541485360552,1.7262610827036944,0.5367657632617628,2.263026845965457,1.1894953194419315,True,
1329,2020-04-21,MC.PA CFR.SW,350.0,53.4000015258789,6.554306928818753,4.629139848804177,1.0662460144529669,5.695385863257144,3.5628938343512098,True,
1329,2020-04-21,MC.PA UHR.SW,350.0,188.3999938964844,1.8577495293991682,1.2122575072223294,0.41461214658535095,1.6268696538076803,0.7976453606369784,True,
1309,2020-04-21,NKE ADS.DE,85.19999694824219,211.1999969482422,0.4034090822885843,0.35920672513488144,0.042619963291943064,0.4018266884268245,0.3165867618429384,True,
1334,2020-04-21,SWK HD,106.33999633789062,200.6100006103516,0.5300832262317605,0.6827434905895624,0.11211747122528172,0.7948609618148441,0.5706260193642807,,True
882,2020-04-21,YUM YUMC,81.19999694824219,44.43999862670898,1.8271827060642616,2.3742774501261814,0.3714216210817951,2.745699071207977,2.0028558290443867,,True
