Date,MC.PA_Close,UHR.SW_Close,Ratio,Ratio_Moving_Avg,Sigma,Upper_band,Lower_band,Break_Upper,Break_Lower
2015-03-11,153.31541442871094,377.9572448730469,0.40564221617238344,,,,,,
2015-03-12,152.51084899902344,386.84716796875,0.3942405725750161,,,,,,
2015-03-13,153.09194946289062,392.7738342285156,0.38977125287277103,,,,,,
2015-03-16,156.1761474609375,394.4800109863281,0.3959038306413712,,,,,,
2015-03-17,154.38819885253906,390.259521484375,0.3956039259857504,,,,,,
2015-03-18,152.64495849609375,386.4880065917969,0.39495393360890285,,,,,,
2015-03-19,150.45474243164062,388.19415283203125,0.3875760140486745,,,,,,
2015-03-20,151.30401611328125,389.9900817871094,0.38796888223397485,,,,,,
2015-03-23,147.0576629638672,386.6676330566406,0.3803205916186049,,,,,,
2015-03-24,148.8009033203125,383.5246887207031,0.3879825932892545,,,,,,
2015-03-25,146.2530975341797,376.1612854003906,0.38880422630017897,,,,,,
2015-03-26,145.1356658935547,367.7203369140625,0.39469034296972644,,,,,,
2015-03-27,145.0462188720703,376.969482421875,0.38476912757024145,,,,,,
2015-03-30,147.0576629638672,376.2510986328125,0.3908497902018948,,,,,,
2015-03-31,146.7447509765625,370.0550842285156,0.39654839841612605,,,,,,
2015-04-01,145.9849090576172,369.33673095703125,0.395262363099762,,,,,,
2015-04-02,146.20838928222656,368.2591552734375,0.3970258096466463,,,,,,
2015-04-07,147.99630737304688,372.3000183105469,0.39751893659483684,,,,,,
2015-04-08,149.73953247070312,379.3940124511719,0.3946808003196272,,,,,,
2015-04-09,152.6896514892578,394.928955078125,0.38662561842054016,,,,,,
2015-04-10,154.1199951171875,400.2270202636719,0.38508143457094013,,,,,,
2015-04-13,154.2541046142578,398.8800659179688,0.3867180082295232,,,,,,
2015-04-14,150.4100341796875,396.904541015625,0.37895770553495955,,,,,,
2015-04-15,153.0472412109375,398.0718688964844,0.38447138109811096,,,,,,
2015-04-16,151.12521362304688,395.1085510253906,0.3824903643083523,,,,,,
2015-04-17,147.9069366455078,388.3737487792969,0.3808365964754215,,,,,,
2015-04-20,147.504638671875,383.43487548828125,0.38469280730929006,,,,,,
2015-04-21,148.4545440673828,382.7164916992188,0.38789690877511207,,,,,,
2015-04-22,145.51437377929688,377.59808349609375,0.38536841191568766,,,,,,
2015-04-23,144.1121826171875,375.9817199707031,0.383295716154543,,,,,,
2015-04-24,145.69532775878906,376.7898864746094,0.38667526117001283,,,,,,
2015-04-27,147.14279174804688,382.53692626953125,0.38464990343016375,,,,,,
2015-04-28,143.705078125,380.5613708496094,0.3776134130591765,,,,,,
2015-04-29,140.900634765625,383.7042846679688,0.3672115230288624,,,,,,
2015-04-30,141.66961669921875,377.50830078125,0.37527550097848117,,,,,,
2015-05-04,144.29312133789062,379.66339111328125,0.380055398322135,,,,,,
2015-05-05,139.90548706054688,374.8143310546875,0.3732661092943479,,,,,,
2015-05-06,139.54364013671878,368.6183471679688,0.3785585856179121,,,,,,
2015-05-07,141.0363006591797,350.83843994140625,0.4019978560009965,,,,,,
2015-05-08,145.4691619873047,354.1609191894531,0.4107431229855379,,,,,,
2015-05-11,143.25274658203125,350.2996520996094,0.4089434452001587,,,,,,
2015-05-12,141.0363006591797,349.40167236328125,0.4036509032862925,,,,,,
2015-05-13,139.67933654785156,348.0547180175781,0.4013143029447376,,,,,,
2015-05-15,143.61460876464844,346.1689453125,0.4148685510625513,,,,,,
2015-05-18,144.88111877441406,356.7650451660156,0.40609673155338316,,,,,,
2015-05-19,150.12815856933594,361.1651611328125,0.415677298714116,,,,,,
2015-05-20,150.17337036132812,359.4589538574219,0.41777612923475504,,,,,,
2015-05-21,149.8115234375,362.60186767578125,0.41315706506910016,,,,,,
2015-05-22,150.53524780273438,351.4670104980469,0.42830548332094714,,,,,,
2015-05-26,149.2687225341797,344.7322082519531,0.4329990611874717,,,,,,
2015-05-27,151.8470001220703,339.1647644042969,0.4477086539009197,,,,,,
2015-05-28,150.67092895507812,340.2423400878906,0.44283415437407686,,,,,,
2015-05-29,146.6904296875,335.1239318847656,0.4377199469536553,,,,,,
2015-06-01,147.6403350830078,335.2155456542969,0.44043403415206533,,,,,,
2015-06-02,149.3591766357422,335.9486389160156,0.44458931912232197,,,,,,
2015-06-03,149.76626586914062,342.6382751464844,0.4370973027024278,,,,,,
2015-06-04,147.86648559570312,339.3392639160156,0.4357482358195342,,,,,,
2015-06-05,145.016845703125,337.59814453125,0.42955462893458357,,,,,,
2015-06-08,144.97158813476562,333.5660400390625,0.4346113534752777,,,,,,
2015-06-09,140.35783386230472,336.9566650390625,0.41654565237946367,,,,,,
2015-06-10,146.1476593017578,346.2121887207031,0.42213320057214476,,,,,,
2015-06-11,149.72103881835938,344.01287841796875,0.43521928454216563,,,,,,
2015-06-12,146.8714141845703,342.5466613769531,0.42876323358161905,,,,,,
2015-06-15,144.60972595214844,338.6978454589844,0.4269579151180647,,,,,,
2015-06-16,145.016845703125,339.5226135253906,0.42711984394017444,,,,,,
2015-06-17,144.02169799804688,337.1399230957031,0.4271867202068613,,,,,,
2015-06-18,144.6549530029297,334.5740966796875,0.43235550641393067,,,,,,
2015-06-19,144.70018005371094,334.8489685058594,0.4321356601436832,,,,,,
2015-06-22,151.9827117919922,340.7138671875,0.44607140016509456,,,,,,
2015-06-23,154.108642578125,346.0289306640625,0.4453634621890598,,,,,,
2015-06-24,154.5609893798828,349.8777770996094,0.44175709203697056,,,,,,
2015-06-25,154.60623168945312,349.78619384765625,0.4420020984498587,,,,,,
2015-06-26,154.8776092529297,346.2121887207031,0.4473488060175513,,,,,,
2015-06-29,148.00221252441406,342.45501708984375,0.43218000945679064,,,,,,
2015-06-30,142.16714477539062,333.6576843261719,0.4260868292678465,,,,,,
2015-07-01,146.2381134033203,336.7734069824219,0.4342329601189482,,,,,,
2015-07-02,143.7502899169922,339.2476501464844,0.42373260317329237,,,,,,
2015-07-03,142.6194610595703,339.6142272949219,0.4199454840144821,,,,,,
2015-07-06,138.63897705078122,335.7653503417969,0.412904359874096,,,,,,
2015-07-07,133.84428405761722,326.23492431640625,0.41026963725013493,,,,,,
2015-07-08,135.11082458496094,328.8008117675781,0.4109199848340634,,,,,,
2015-07-09,138.774658203125,335.3988037109375,0.4137601466304798,,,,,,
2015-07-10,143.61460876464844,344.28778076171875,0.4171353640460565,,,,,,
2015-07-13,146.55474853515625,352.2604064941406,0.41604093401735737,,,,,,
2015-07-14,147.18801879882812,355.8343200683594,0.41364199712538074,,,,,,
2015-07-15,146.10240173339844,354.184814453125,0.41250329142141845,,,,,,
2015-07-16,146.8261260986328,372.6958923339844,0.3939569206924807,,,,,,
2015-07-17,151.0327911376953,379.84375,0.39761820784913615,,,,,,
2015-07-20,153.0230255126953,378.7440490722656,0.4040275375613836,,,,,,
2015-07-21,152.29933166503906,374.4370422363281,0.4067421608594869,,,,,,
2015-07-22,151.5303497314453,371.8711242675781,0.40748081752755927,,,,,,
2015-07-23,151.2589874267578,376.6363830566406,0.40160482160325617,,,,,,
2015-07-24,150.21859741210938,376.0865478515625,0.39942560634048285,,,,,,
2015-07-27,145.6048583984375,371.4129333496094,0.3920295857370704,,,,,,
2015-07-28,149.99244689941406,373.1540832519531,0.40195847675647534,,,,,,
2015-07-29,152.8873748779297,375.7200012207031,0.40691838172363237,,,,,,
2015-07-30,152.5255126953125,375.7200012207031,0.4059552650903908,,,,,,
2015-07-31,154.42526245117188,381.30999755859375,0.40498613579478,,,,,,
2015-08-03,154.83236694335938,378.65240478515625,0.408903693695567,,,,,,
2015-08-04,154.78717041015625,386.7166748046875,0.4002598814450709,,,,,,
2015-08-05,158.85812377929688,396.705322265625,0.40044364132056953,,,,,,
2015-08-06,158.6319580078125,394.04779052734375,0.4025703526862047,,,,,,
2015-08-07,156.9130859375,394.5059814453125,0.3977457714649422,,,,,,
2015-08-10,157.6820526123047,395.9721984863281,0.3982149585629281,,,,,,
2015-08-11,149.13304138183594,375.7200012207031,0.3969260111181388,,,,,,
2015-08-12,140.9910888671875,361.0577392578125,0.39049457617778166,,,,,,
2015-08-13,145.10726928710938,364.2651062011719,0.3983562158901141,,,,,,
2015-08-14,144.38356018066406,363.0738220214844,0.3976699817595783,,,,,,
2015-08-17,145.016845703125,364.0818176269531,0.3983083985031977,,,,,,
2015-08-18,143.7502899169922,357.66705322265625,0.4019109074256952,,,,,,
2015-08-19,139.407958984375,350.24432373046875,0.39803060189394157,,,,,,
2015-08-20,133.93475341796878,347.49517822265625,0.3854290989101166,,,,,,
2015-08-21,131.80877685546878,339.06439208984375,0.3887426103432963,,,,,,
2015-08-24,126.0189971923828,329.7171630859375,0.3822033284919936,,,,,,
2015-08-25,133.48243713378906,339.4309387207031,0.393253595670675,,,,,,
2015-08-26,131.94450378417972,334.39080810546875,0.39458173067533503,,,,,,
2015-08-27,136.73918151855472,338.5145263671875,0.4039388884902192,,,,,,
2015-08-28,136.55827331542972,342.72991943359375,0.3984428133415087,,,,,,
2015-08-31,134.4775390625,339.3392639160156,0.39629230496528206,,,,,,
2015-09-01,130.45181274414062,334.1158752441406,0.3904388339788364,,,,,,
2015-09-02,133.12055969238278,337.7814636230469,0.39410261967761795,,,,,,
2015-09-03,135.83453369140622,344.7460021972656,0.39401336875744514,,,,,,
2015-09-04,132.03498840332028,339.4309387207031,0.38898925625623,,,,,,
2015-09-07,132.62300109863278,340.7138671875,0.3892503765502692,,,,,,
2015-09-08,133.70858764648438,344.7460021972656,0.3878466662246472,,,,,,
2015-09-09,135.47267150878906,347.49517822265625,0.3898548238904928,,,,,,
2015-09-10,135.02035522460938,340.0724182128906,0.39703412565521423,,,,,,
2015-09-11,134.02520751953122,336.59014892578125,0.3981851754939032,,,,,,
2015-09-14,133.61813354492188,333.6576843261719,0.4004647272391351,,,,,,
2015-09-15,135.60836791992188,340.43896484375,0.39833386281785205,,,,,,
2015-09-16,140.71968078613278,349.2362976074219,0.4029354386992054,,,,,,
2015-09-17,140.7649383544922,350.9774475097656,0.40106547971454926,,,,,,
2015-09-18,136.286865234375,348.2283020019531,0.3913721671985484,,,,,,
2015-09-21,137.64382934570312,349.0530090332031,0.3943350315957596,,,,,,
2015-09-22,133.34672546386722,334.482421875,0.39866586924469366,,,,,,
2015-09-23,133.52763366699222,331.6416320800781,0.40262627110323307,,,,,,
2015-09-24,130.31608581542972,321.0115051269531,0.40595456466238655,,,,,,
2015-09-25,136.73918151855472,327.15130615234375,0.4179692360906538,,,,,,
2015-09-28,133.12055969238278,323.3024597167969,0.41175238755991017,,,,,,
2015-09-29,131.67311096191406,322.5693664550781,0.40820091631438665,,,,,,
2015-09-30,137.68910217285156,330.81683349609375,0.41620947978294875,,,,,,
2015-10-01,135.47267150878906,330.083740234375,0.4104190997490427,,,,,,
2015-10-02,134.97512817382812,331.0001525878906,0.4077796554428721,,,,,,
2015-10-05,141.6243896484375,345.112548828125,0.41037160233477954,,,,,,
2015-10-06,144.06692504882812,354.8262634277344,0.4060210302842182,,,,,,
2015-10-07,145.65008544921875,359.9580383300781,0.40463073452928144,,,,,,
2015-10-08,146.8714141845703,361.24102783203125,0.4065745662003324,,,,,,
2015-10-09,149.94723510742188,366.8309631347656,0.40876384541272914,,,,,,
2015-10-12,150.6256866455078,368.8470764160156,0.4083689319408349,,,,,,
2015-10-13,145.8762664794922,361.3326416015625,0.4037173775192675,,,,,,
2015-10-14,144.06692504882812,360.7828369140625,0.3993175681002378,,,,,,
2015-10-15,145.10726928710938,360.7828369140625,0.4022011427380442,,,,,,
2015-10-16,143.52413940429688,348.5948486328125,0.41172191719756596,,,,,,
2015-10-19,143.7502899169922,343.9212341308594,0.41797445359915264,,,,,,
2015-10-20,143.20750427246094,340.25567626953125,0.4208820432991692,,,,,,
2015-10-21,142.9813232421875,338.7894592285156,0.4220359262882075,,,,,,
2015-10-22,149.4044189453125,350.5192565917969,0.4262374067491075,,,,,,
2015-10-23,154.38003540039062,357.9420166015625,0.4312990044201386,,,,,,
2015-10-26,153.0230255126953,356.017578125,0.42981873625062406,,,,,,
2015-10-27,152.43504333496094,350.9774475097656,0.43431577845388364,,,,,,
2015-10-28,151.7113037109375,349.6028747558594,0.4339532500036881,,,,,,
2015-10-29,152.93260192871094,351.8938293457031,0.43459870328805567,,,,,,
2015-10-30,153.4301300048828,354.5513916015625,0.43274440219178273,,,,,,
2015-11-02,151.89219665527344,350.3359680175781,0.43356152528321684,,,,,,
2015-11-03,153.5658416748047,354.36810302734375,0.4333511971390812,,,,,,
2015-11-04,156.2798309326172,365.5480651855469,0.42752197540230946,,,,,,
2015-11-05,156.95831298828125,364.7232971191406,0.43034901863428043,,,,,,
2015-11-06,152.66119384765625,349.2362976074219,0.43712865728310807,,,,,,
2015-11-09,151.34945678710938,344.1961364746094,0.4397186393121356,,,,,,
2015-11-10,152.34454345703125,336.59014892578125,0.45261141463359794,,,,,,
2015-11-11,155.5108642578125,340.3473205566406,0.45691813881029913,,,,,,
2015-11-12,151.0327911376953,337.5064697265625,0.4474959880326368,,,,,,
2015-11-13,146.91661071777344,328.06768798828125,0.44782408050810957,,,,,,
2015-11-16,144.88111877441406,324.31048583984375,0.44673584450785103,,,,,,
2015-11-17,149.63055419921875,334.1158752441406,0.44784030118258444,,,,,,
2015-11-18,148.00221252441406,336.0403137207031,0.4404299320093623,,,,,,
2015-11-19,146.91661071777344,332.2830810546875,0.4421429169714294,,,,,,
2015-11-20,146.78089904785156,338.6061706542969,0.43348559999430397,,,,,,
2015-11-23,146.4642791748047,331.5499572753906,0.4417562902991091,,,,,,
2015-11-24,140.17689514160156,323.94390869140625,0.4327196510897698,,,,,,
2015-11-25,142.9361114501953,326.50982666015625,0.4377697079205172,,,,,,
2015-11-26,143.93125915527344,325.96002197265625,0.44156107943613826,,,,,,
2015-11-27,141.08155822753906,327.51788330078125,0.43075986204385236,,,,,,
2015-11-30,143.61460876464844,331.5499572753906,0.43316129474074966,,,,,,
2015-12-01,143.61459350585938,333.9325866699219,0.43007061676138925,,,,,,
2015-12-02,144.57264709472656,336.1319274902344,0.43010685766804113,,,,,,
2015-12-03,137.95758056640622,333.0162048339844,0.4142668691908882,,,,,,
2015-12-04,138.91563415527344,329.16741943359375,0.4220212145974498,,,,,,
2015-12-07,140.9229736328125,331.27508544921875,0.42539562986367296,,,,,,
2015-12-08,137.31889343261722,321.46966552734375,0.4271597234761084,,,,,,
2015-12-09,135.81343078613278,315.60479736328125,0.4303275232847708,,,,,,
2015-12-10,135.03787231445312,315.60479736328125,0.42787015103264076,,,,,,
2015-12-11,132.2550048828125,304.7913818359375,0.43391976533641774,,,,,,
2015-12-14,129.74583435058594,298.0101013183594,0.4353739479856777,,,,,,
2015-12-15,134.99224853515622,309.098388671875,0.4367290593625771,,,,,,
2015-12-16,135.63092041015622,315.23822021484375,0.43024897272202567,,,,,,
2015-12-17,135.85903930664062,312.67236328125,0.4345092667638006,,,,,,
2015-12-18,132.30061340332028,308.7318420410156,0.42852921334153765,,,,,,
2015-12-21,130.20205688476562,306.8074645996094,0.4243770830500563,,,,,,
2015-12-22,131.20570373535156,311.29779052734375,0.42147971404836143,,,,,,
2015-12-23,133.62361145019528,316.6128234863281,0.42204105942021447,,,,,,
2015-12-28,131.47944641113278,318.35394287109375,0.41299770068929464,,,,,,
2015-12-29,134.80975341796878,321.0115051269531,0.41995302743013657,,,,,,
2015-12-30,134.26231384277344,320.91986083984375,0.41836710726288623,,,,,,
2016-01-04,127.00857543945312,307.5405578613281,0.41298154728821834,,,,,,
2016-01-05,127.2366943359375,303.6000671386719,0.4190931034208931,,,,,,
2016-01-06,124.7275390625,298.926513671875,0.41725150951116585,,,,,,
2016-01-07,124.63631439208984,292.1451721191406,0.4266245903980283,,,,,,
2016-01-08,123.49578857421876,288.6629333496094,0.42782004305571464,,,,,,
2016-01-11,123.35892486572266,287.6549072265625,0.42884345709618926,,,,,,
2016-01-12,127.2366943359375,292.6033935546875,0.4348435361265111,,,,,,
2016-01-13,125.68557739257812,293.6114501953125,0.42806769732233246,,,,,,
2016-01-14,125.00127410888672,301.12579345703125,0.4151131415008579,,,,,,
2016-01-15,125.36626434326172,292.0535888671875,0.4292577428325064,,,,,,
2016-01-18,124.77316284179688,293.42816162109375,0.4252255889566507,,,,,,
2016-01-19,127.73853302001952,298.65155029296875,0.42771762910559685,,,,,,
2016-01-20,122.85707092285156,289.02947998046875,0.42506761224202344,,,,,,
2016-01-21,127.00857543945312,292.8782958984375,0.43365649560968617,,,,,,
2016-01-22,130.61264038085938,300.75927734375,0.43427634729809805,,,,,,
2016-01-25,131.29693603515622,301.4007263183594,0.4356224938106875,,,,,,
2016-01-26,132.20936584472656,310.3813781738281,0.4259577898087788,,,,,,
2016-01-27,133.30429077148438,313.31378173828125,0.42546577438089445,,,,,,
2016-01-28,131.11447143554688,314.780029296875,0.41652728646228804,,,,,,
2016-01-29,135.22035217285156,319.2703552246094,0.42352930662078825,,,,,,
2016-02-01,134.80975341796878,319.1786804199219,0.42236453023932763,,,,,,
2016-02-02,132.48309326171878,310.56463623046875,0.42658782683616175,,,,,,
2016-02-03,138.45942687988278,306.3492431640625,0.45196595052703337,,,,,,
2016-02-04,139.41749572753906,312.8556213378906,0.44562886590094297,,,,,,
2016-02-05,139.32623291015622,326.23492431640625,0.42707332209174376,,,,,,
2016-02-08,138.41380310058594,321.1947937011719,0.4309341428160295,,,,,,
2016-02-09,134.80975341796878,305.9826965332031,0.4405796633122362,,,,,,
2016-02-10,135.22035217285156,301.85894775390625,0.44795873429960875,,,,,,
2016-02-11,130.06520080566406,287.8381652832031,0.451869197671175,,,,,,
2016-02-12,133.21304321289062,296.9104309082031,0.44866407288357135,,,,,,
2016-02-15,138.18571472167972,307.5405578613281,0.4493251741579674,,,,,,
2016-02-16,136.2696533203125,312.0308837890625,0.43671848012465586,,,,,,
2016-02-17,141.8810272216797,321.0115051269531,0.44198112826382596,,,,,,
2016-02-18,140.14739990234378,315.8797302246094,0.44367329237203856,,,,,,
2016-02-19,140.96859741210938,313.03887939453125,0.4503229684592721,,,,,,
2016-02-22,142.01785278320312,315.5131530761719,0.4501170597756882,,,,,,
2016-02-23,138.68753051757812,305.432861328125,0.45406879244924075,,,,,,
2016-02-24,135.49407958984378,305.432861328125,0.44361330015594874,,,,,,
2016-02-25,137.18206787109378,307.0823669433594,0.4467272713721029,,,,,,
2016-02-26,139.78240966796878,315.6964416503906,0.44277473935790185,,,,,,
2016-02-29,140.32992553710938,318.4455871582031,0.4406715972716361,,,,,,
2016-03-01,141.1510772705078,324.40216064453125,0.4351113968848571,,,,,,
2016-03-02,141.42481994628906,323.6690368652344,0.4369426909537038,,,,,,
2016-03-03,140.23866271972656,324.7686767578125,0.43181092499356327,,,,,,
2016-03-04,139.9193115234375,327.9760437011719,0.42661442568934055,,,,,,
2016-03-07,141.10543823242188,336.8650207519531,0.4188782733138782,,,,,,
2016-03-08,141.24234008789062,336.6817626953125,0.4195128924037117,,,,,,
2016-03-09,141.9266357421875,334.1158752441406,0.4247826764845603,,,,,,
2016-03-10,140.83172607421875,332.0081481933594,0.42418153542484527,,,,,,
2016-03-11,143.6602020263672,321.6529541015625,0.4466310667894759,,,,,,
2016-03-14,145.53067016601562,325.6850891113281,0.4468447436851161,,,,,,
2016-03-15,142.2003631591797,317.7124938964844,0.4475756096815971,,,,,,
2016-03-16,141.47042846679688,313.68035888671875,0.45100187008484943,,,,,,
2016-03-17,138.36819458007812,315.60479736328125,0.4384223425501594,,,,,,
2016-03-18,139.00689697265622,315.9713134765625,0.4399351809605564,,,,,,
2016-03-21,137.36454772949222,308.7318420410156,0.44493158470917643,,,,,,
2016-03-22,135.72216796875,306.99072265625,0.44210511247508816,,,,,,
2016-03-23,136.99955749511722,307.9987487792969,0.4448055650813283,,,,,,
2016-03-24,134.30792236328122,301.21746826171875,0.4458835775307199,,,,,,
2016-03-29,137.59266662597656,300.30108642578125,0.45818238043565085,,,,,,
2016-03-30,140.96859741210938,309.7398986816406,0.4551192726933796,,,,,,
2016-03-31,137.31889343261722,305.2496032714844,0.44985772941525454,,,,,,
2016-04-01,135.76780700683594,298.74322509765625,0.4544632165715382,,,,,,
2016-04-04,136.13276672363278,298.37664794921875,0.4562447083553317,,,,,,
2016-04-05,132.61996459960938,291.4120788574219,0.45509426074440745,,,,,,
2016-04-06,133.30429077148438,291.68701171875,0.45701140405942664,,,,,,
2016-04-07,132.43746948242188,288.0214538574219,0.4598180715662309,,,,,,
2016-04-08,132.8936767578125,290.86224365234375,0.45689559115364287,,,,,,
2016-04-11,133.25863647460938,291.4120788574219,0.45728590591403845,,,,,,
2016-04-12,135.31159973144528,291.9619445800781,0.4634562902574879,,,,,,
2016-04-13,141.01422119140625,305.157958984375,0.4621023867793879,,,,,,
2016-04-14,140.05616760253906,306.0743103027344,0.45758877138042464,,,,,,
2016-04-15,139.05247497558594,305.2496032714844,0.45553695561043783,,,,,,
2016-04-18,138.91563415527344,306.8074645996094,0.4527778824956605,,,,,,
2016-04-19,142.0633544921875,312.48907470703125,0.45461862826844923,,,,,,
2016-04-20,143.0354461669922,315.6964416503906,0.4530790572717094,,,,,,
2016-04-21,140.81353759765625,306.1659851074219,0.45992547979570686,,,,,,
2016-04-22,138.63789367675778,301.0342102050781,0.46053866629414436,,,,,,
2016-04-25,137.75840759277344,300.30108642578125,0.45873429641027996,,,,,,
2016-04-26,136.60115051269528,299.38470458984375,0.45627297727129545,,,,,,
2016-04-27,136.27711486816406,301.3090515136719,0.4522835081905281,,,,,,
2016-04-28,138.31388854980472,302.317138671875,0.45751256166765336,,,,,,
2016-04-29,134.33296203613278,300.20947265625,0.44746410180716906,,,,,,
2016-05-02,136.32339477539062,302.4087829589844,0.4507917840265907,,,,,,
2016-05-03,133.96261596679688,294.8027648925781,0.454414381139237,,,,,,
2016-05-04,132.99053955078122,290.2207946777344,0.45823918199402613,,,,,,
2016-05-06,133.03683471679688,287.6549072265625,0.46248762449240793,,,,,,
2016-05-09,134.74955749511722,290.1291809082031,0.4644467580727496,,,,,,
2016-05-10,137.8046875,300.5760192871094,0.45846866901370914,,,,,,
2016-05-11,135.582763671875,295.3525390625,0.45905399730856594,,,,,,
2016-05-12,134.0089111328125,288.7545471191406,0.46409281678781733,,,,,,
2016-05-13,134.56440734863278,286.595458984375,0.4695273533833945,,,,,,
2016-05-17,133.26829528808594,281.62017822265625,0.4732199806461331,,,,,,
2016-05-18,134.05522155761722,286.595458984375,0.46775068255678753,,,,,,
2016-05-19,131.64814758300778,286.3138732910156,0.45980359271378285,,,,,,
2016-05-20,133.49972534179688,278.42849731445307,0.4794757958666287,,,,,,
2016-05-23,131.83332824707028,272.13897705078125,0.4844338347846076,,,,,,
2016-05-24,133.96261596679688,275.80001831054693,0.4857237384805278,,,,,,
2016-05-25,132.85166931152344,274.01644897460943,0.48483100123611034,,,,,,
2016-05-26,133.12942504882812,279.46109008789057,0.47637910883035234,,,,,,
2016-05-27,134.28666687011722,276.55099487304693,0.4855765097925706,,,,,,
2016-05-30,134.61068725585938,278.80398559570307,0.48281478820413964,,,,,,
2016-05-31,133.36087036132812,275.04901123046875,0.48486220606545843,,,,,,
2016-06-01,133.68490600585938,274.11032104492193,0.4877047514892762,,,,,,
2016-06-02,134.56440734863278,275.51840209960943,0.48840442715685867,,,,,,
2016-06-03,134.47181701660156,275.04901123046875,0.48890129222796985,,,,,,
2016-06-06,134.47181701660156,278.80398559570307,0.4823166954707768,,,,,,
2016-06-07,138.31388854980472,285.6567077636719,0.4841961865087162,,,,,,
2016-06-08,136.60115051269528,289.1300354003906,0.4724557596499043,,,,,,
2016-06-09,134.93470764160156,285.5628662109375,0.47252189835470054,,,,,,
2016-06-10,132.11103820800778,275.51840209960943,0.47949987079354894,,,,,,
2016-06-13,130.07429504394528,270.44924926757807,0.48095639161953047,,,,,,
2016-06-14,126.92659759521484,262.37612915039057,0.4837581757388538,,,,,,
2016-06-15,128.87074279785156,268.1962890625,0.4805090452531196,,,,,,
2016-06-16,127.38948822021484,264.91070556640625,0.48087708629156023,,,,,,
