Date,CFR.SW_Close,KER.PA_Close,Ratio,Ratio_Moving_Avg,Sigma,Upper_band,Lower_band,Break_Upper,Break_Lower
2015-01-05,76.84595489501953,127.64232635498048,0.6020413219460339,,,,,,
2015-01-06,76.04824829101562,126.44139862060548,0.6014505464242978,,,,,,
2015-01-07,76.22552490234375,128.55281066894528,0.5929510565011527,,,,,,
2015-01-08,79.4606704711914,132.52798461914062,0.5995765400005573,,,,,,
2015-01-09,79.8152084350586,131.61660766601562,0.6064220150514293,,,,,,
2015-01-12,79.68225860595703,134.26612854003906,0.5934650791855911,,,,,,
2015-01-13,80.74586486816406,137.2889404296875,0.5881454443121589,,,,,,
2015-01-14,78.61864471435547,134.55654907226562,0.5842795854710285,,,,,,
2015-01-15,66.43142700195311,138.07559204101562,0.4811236078728493,,,,,,
2015-01-16,61.95539093017578,137.53750610351562,0.45046178809979254,,,,,,
2015-01-19,64.88032531738281,138.32415771484378,0.4690455115666351,,,,,,
2015-01-20,64.96896362304689,138.447998046875,0.4692661832571247,,,,,,
2015-01-21,65.72235107421875,143.0432586669922,0.4594578709033874,,,,,,
2015-01-22,64.74737548828125,143.89126586914062,0.44997432677508453,,,,,,
2015-01-23,65.76667022705078,148.52987670898438,0.4427841164637057,,,,,,
2015-01-26,67.36208343505861,149.40757751464844,0.4508612250838094,,,,,,
2015-01-27,68.38138580322266,148.57211303710938,0.46025720712569257,,,,,,
2015-01-28,66.91890716552734,149.90939331054688,0.4463956906749703,,,,,,
2015-01-29,67.71662902832031,150.4525604248047,0.45008625201938446,,,,,,
2015-01-30,67.84957885742189,149.95077514648438,0.45247901380396854,,,,,,
2015-02-02,68.15979766845703,148.90579223632812,0.4577377188946467,,,,,,
2015-02-03,69.84384918212889,148.61351013183594,0.46996971621335093,,,,,,
2015-02-04,71.48358154296875,151.95709228515625,0.47041951427200046,,,,,,
2015-02-05,71.17337799072266,151.2880096435547,0.4704495627803697,,,,,,
2015-02-06,71.12904357910156,152.83482360839844,0.46539814618003683,,,,,,
2015-02-09,71.0404052734375,150.87071228027344,0.470869423228183,,,,,,
2015-02-10,71.26200103759766,153.2943572998047,0.4648703467814366,,,,,,
2015-02-11,70.77450561523438,153.00204467773438,0.4625722863005231,,,,,,
2015-02-12,71.26200103759766,152.7089080810547,0.46665254786428884,,,,,,
2015-02-13,72.68014526367188,152.8761749267578,0.4754183920319341,,,,,,
2015-02-16,72.85740661621094,151.41390991210938,0.4811804058061917,,,,,,
2015-02-17,73.34490203857422,149.24029541015625,0.4914550848147335,,,,,,
2015-02-18,73.69943237304688,149.40757751464844,0.4932777413235358,,,,,,
2015-02-19,74.76305389404297,149.53347778320312,0.49997535670531296,,,,,,
2015-02-20,74.6744155883789,150.11802673339844,0.4974380306836611,,,,,,
2015-02-23,75.25054931640625,149.69984436035156,0.5026762027572059,,,,,,
2015-02-24,75.51644134521484,150.70346069335938,0.5010929476853242,,,,,,
2015-02-25,75.25054931640625,149.65846252441406,0.5028151969964979,,,,,,
2015-02-26,76.35847473144531,151.8320770263672,0.5029139838361355,,,,,,
2015-02-27,74.45283508300781,152.12432861328125,0.4894209608791509,,,,,,
2015-03-02,75.0289535522461,151.74842834472656,0.49442985585196964,,,,,,
2015-03-03,74.23124694824219,150.87071228027344,0.49201893347160947,,,,,,
2015-03-04,74.40851593017578,152.04071044921875,0.48939863349973,,,,,,
2015-03-05,75.38349151611328,152.12432861328125,0.49553869656014976,,,,,,
2015-03-06,75.82666778564453,153.08570861816406,0.4953216630742204,,,,,,
2015-03-09,73.87670135498047,153.04344177246094,0.48271719780595035,,,,,,
2015-03-10,73.12332153320312,154.0470428466797,0.4746817607266988,,,,,,
2015-03-11,74.27556610107422,158.93653869628906,0.46732844889120795,,,,,,
2015-03-12,74.45283508300781,159.68836975097656,0.466238306516073,,,,,,
2015-03-13,73.65511322021484,158.6856231689453,0.464157443814539,,,,,,
2015-03-16,75.60507202148438,162.86468505859375,0.46422017145266314,,,,,,
2015-03-17,75.0289535522461,163.9932861328125,0.4575123489597174,,,,,,
2015-03-18,73.96533966064453,164.66148376464844,0.44919636316628603,,,,,,
2015-03-19,74.63009643554688,162.36375427246094,0.45964751658988423,,,,,,
2015-03-20,74.49715423583984,161.56968688964844,0.46108373216518733,,,,,,
2015-03-23,73.56649017333984,158.6020050048828,0.4638433806122122,,,,,,
2015-03-24,72.90172576904297,157.1811065673828,0.4638071798902264,,,,,,
2015-03-25,71.74948120117188,154.631591796875,0.46400273299535344,,,,,,
2015-03-26,70.55292510986328,154.631591796875,0.4562646241302491,,,,,,
2015-03-27,70.81881713867188,153.96343994140625,0.459971647591294,,,,,,
2015-03-30,70.90745544433594,154.506591796875,0.45892835133892385,,,,,,
2015-03-31,69.40068817138672,151.95709228515625,0.45671239905770455,,,,,,
2015-04-01,69.57794952392578,151.07937622070312,0.4605390309679554,,,,,,
2015-04-02,69.97679138183594,146.44078063964844,0.47785043944849004,,,,,,
2015-04-07,70.64154815673828,147.6107635498047,0.4785663759059375,,,,,,
2015-04-08,71.43926239013672,147.35987854003906,0.4847945254700112,,,,,,
2015-04-09,74.18692779541016,149.86708068847656,0.49501816846369295,,,,,,
2015-04-10,74.85167694091797,147.52713012695312,0.5073756730474255,,,,,,
2015-04-13,74.40851593017578,146.94166564941406,0.5063813289533954,,,,,,
2015-04-14,74.14261627197266,145.81398010253906,0.5084739900785522,,,,,,
2015-04-15,74.23124694824219,146.0640106201172,0.508210384153442,,,,,,
2015-04-16,73.6108169555664,147.06761169433594,0.5005236442443799,,,,,,
2015-04-17,72.7244644165039,146.5657958984375,0.49618987820936195,,,,,,
2015-04-20,72.50288391113281,147.81942749023438,0.4904827812022387,,,,,,
2015-04-21,73.65511322021484,148.78076171875,0.4950580462778509,,,,,,
2015-04-22,74.27556610107422,143.01356506347656,0.5193602863344258,,,,,,
2015-04-23,73.7437515258789,141.25814819335938,0.5220495417010262,,,,,,
2015-04-24,74.71874237060547,140.33906555175778,0.5324158464134051,,,,,,
2015-04-27,75.6493911743164,142.6376495361328,0.530360612505417,,,,,,
2015-04-28,76.09256744384766,144.24209594726562,0.5275337060525439,,,,,,
2015-04-29,75.20623016357422,143.94517517089844,0.5224644040641575,,,,,,
2015-04-30,74.14261627197266,140.16612243652344,0.5289624552862221,,,,,,
2015-05-04,74.18692779541016,143.0534210205078,0.5185959711146991,,,,,,
2015-05-05,73.47785949707031,140.59005737304688,0.5226390889229203,,,,,,
2015-05-06,72.36992645263672,137.02388000488278,0.5281555773348255,,,,,,
2015-05-07,71.26200103759766,137.15087890625,0.51958836579027,,,,,,
2015-05-08,72.99036407470703,139.23135375976562,0.5242379830669966,,,,,,
2015-05-11,72.81309509277344,139.35928344726562,0.5224847121169818,,,,,,
2015-05-12,71.7938003540039,140.08113098144528,0.5125158531416589,,,,,,
2015-05-13,72.10401916503906,140.08113098144528,0.5147304184357974,,,,,,
2015-05-15,74.09829711914062,141.52476501464844,0.5235712428949882,,,,,,
2015-05-18,74.63009643554688,143.0104522705078,0.5218506427375126,,,,,,
