Date,NKE_Close,PUM.DE_Close,Ratio,Ratio_Moving_Avg,Sigma,Upper_band,Lower_band,Break_Upper,Break_Lower
2015-01-02,44.26493453979492,15.173043251037598,2.917340562959767,,,,,,
2015-01-05,43.55227279663086,14.754115104675293,2.9518729173279925,,,,,,
2015-01-06,43.29607009887695,14.54465103149414,2.9767692607492724,,,,,,
2015-01-07,44.19041061401367,14.575196266174315,3.0318912903128084,,,,,,
2015-01-08,45.21051025390625,14.7235689163208,3.0706217025813114,,,,,,
2015-01-09,44.71210861206055,14.885028839111328,3.0038308353542944,,,,,,
2015-01-12,44.65154647827149,14.92430305480957,2.99186811700945,,,,,,
2015-01-13,44.2556266784668,14.963581085205078,2.957555843515534,,,,,,
2015-01-14,43.65008163452149,14.671202659606935,2.975221776105637,,,,,,
2015-01-15,43.23086166381836,14.470464706420898,2.9875240734069703,,,,,,
2015-01-16,43.31471633911133,14.55774211883545,2.9753732402684094,,,,,,
2015-01-20,43.6035041809082,15.05085563659668,2.8970780953399595,,,,,,
2015-01-21,43.556922912597656,14.96794319152832,2.910013911413718,,,,,,
2015-01-22,44.64689254760742,14.97230625152588,2.981964955669892,,,,,,
2015-01-23,44.79130172729492,15.015944480895994,2.9829160452930927,,,,,,
2015-01-26,44.87979507446289,15.090129852294922,2.974115896533357,,,,,,
2015-01-27,44.018062591552734,15.125038146972654,2.9102777899679646,,,,,,
2015-01-28,43.4637565612793,14.989760398864744,2.89956312874561,,,,,,
2015-01-29,44.19041061401367,14.55774211883545,3.0355264060377993,,,,,,
2015-01-30,42.97001266479492,14.732295036315918,2.9167222458463855,,,,,,
2015-02-02,42.816307067871094,14.496649742126465,2.953531183377444,,,,,,
2015-02-03,43.48239135742188,14.906848907470705,2.916940503477585,,,,,,
2015-02-04,43.10508728027344,15.674881935119627,2.749946536037145,,,,,,
2015-02-05,43.47773742675781,15.714155197143555,2.7667880889111363,,,,,,
2015-02-06,42.75574493408203,15.404325485229492,2.775567484280865,,,,,,
2015-02-09,42.46695327758789,15.360685348510742,2.7646522478702535,,,,,,
2015-02-10,43.20292282104492,15.264683723449707,2.8302533877381495,,,,,,
