Date,NKE_Close,ADS.DE_Close,Ratio,Ratio_Moving_Avg,Sigma,Upper_band,Lower_band,Break_Upper,Break_Lower
2015-01-02,44.143959045410156,51.71195602416992,0.8536509240682654,,,,,,
2015-01-05,43.43323135375977,50.181312561035156,0.8655260123164825,,,,,,
2015-01-06,43.17774200439453,50.05299758911133,0.862640482770757,,,,,,
2015-01-07,44.069637298583984,50.55709838867188,0.8716805098225037,,,,,,
2015-01-08,45.08694839477539,52.22522735595703,0.8633174172219775,,,,,,
2015-01-09,44.58990097045898,52.078575134277344,0.8562043192520175,,,,,,
2015-01-12,44.52950286865234,51.86776733398438,0.8585197543190967,,,,,,
2015-01-13,44.13466262817383,51.601966857910156,0.8552903177063366,,,,,,
2015-01-14,43.53077697753906,50.8228988647461,0.8565189697932539,,,,,,
2015-01-15,43.112701416015625,51.70278549194336,0.833856454846784,,,,,,
2015-01-16,43.196327209472656,51.86776733398438,0.8328163988884462,,,,,,
2015-01-20,43.48432922363281,53.51756286621094,0.8125244666379838,,,,,,
2015-01-21,43.437889099121094,53.20593643188477,0.816410573935318,,,,,,
2015-01-22,44.52486801147461,53.40757369995117,0.8336807858304808,,,,,,
2015-01-23,44.66887283325195,55.4881591796875,0.805016304264133,,,,,,
2015-01-26,44.75712966918945,56.43220901489258,0.7931131963552579,,,,,,
2015-01-27,43.89774703979492,56.285560607910156,0.7799113407715744,,,,,,
2015-01-28,43.34496307373047,56.27639389038086,0.770215717058219,,,,,,
2015-01-29,44.069637298583984,56.30389785766602,0.7827102381080302,,,,,,
2015-01-30,42.85256958007813,56.08391189575195,0.7640795395965234,,,,,,
2015-02-02,42.69927978515625,56.63384628295898,0.7539533792534304,,,,,,
2015-02-03,43.36355590820313,58.04534149169922,0.7470634988753463,,,,,,
2015-02-04,42.987281799316406,58.503623962402344,0.734779811707774,,,,,,
2015-02-05,43.35890197753906,58.33863830566406,0.743227871558486,,,,,,
2015-02-06,42.63888549804688,58.10033798217773,0.7338836051371398,,,,,,
2015-02-09,42.350887298583984,57.20211410522461,0.7403727635079806,,,,,,
2015-02-10,43.08483505249024,57.47707748413086,0.7496003091734397,,,,,,
2015-02-11,42.41591262817383,58.21031951904297,0.7286665487946318,,,,,,
2015-02-12,42.73644638061523,59.87844848632813,0.7137200021201804,,,,,,
2015-02-13,42.75502014160156,59.46599197387695,0.718982711334969,,,,,,
2015-02-17,42.67140579223633,58.32030868530274,0.7316731813353711,,,,,,
2015-02-18,43.48897171020508,59.26436233520508,0.7338132057209553,,,,,,
2015-02-19,43.52613830566406,62.20649719238281,0.6997040545628703,,,,,,
2015-02-20,44.09750747680664,63.07721710205078,0.6991035670686386,,,,,,
2015-02-23,44.13466262817383,63.45300674438477,0.6955487989082486,,,,,,
2015-02-24,44.32512283325195,63.16887283325195,0.7016924767718715,,,,,,
2015-02-25,44.9754524230957,62.53644943237305,0.7191878149675284,,,,,,
2015-02-26,45.31653594970703,63.141380310058594,0.7176994821332403,,,,,,
2015-02-27,45.37728118896485,63.63632202148438,0.7130720278529759,,,,,,
2015-03-02,46.13885116577149,63.13220977783203,0.7308290225882841,,,,,,
2015-03-03,45.77443313598633,62.72893142700195,0.7297180438862461,,,,,,
2015-03-04,45.56416320800781,63.2421989440918,0.720470887615531,,,,,,
2015-03-05,46.00336837768555,65.4144287109375,0.7032602635875904,,,,,,
2015-03-06,45.279151916503906,65.96436309814453,0.6864183900197095,,,,,,
2015-03-09,45.52211380004883,65.50608825683594,0.6949295097818382,,,,,,
2015-03-10,45.09225845336914,64.54370880126953,0.6986313506124737,,,,,,
2015-03-11,44.54560089111328,65.4052734375,0.6810704787234042,,,,,,
2015-03-12,45.33990478515625,65.2952880859375,0.6943824909001513,,,,,,
2015-03-13,44.76520538330078,64.94699096679689,0.689257573244406,,,,,,
