,Date,Pairs_Name,Stock_1_Close,Stock_2_Close,Ratio,Ratio_Moving_Avg,Sigma,Upper_band,Lower_band,Break_Upper,Break_Lower
1309,2020-04-23,0005.HK 2388.HK,38.70000076293945,23.399999618530273,1.653846213411612,2.105069718394919,0.14788540058021718,2.2529551189751356,1.9571843178147017,,True
1309,2020-04-23,0011.HK 0005.HK,134.39999389648438,38.70000076293945,3.4728679908758746,2.8505402144523795,0.20700155761082556,3.0575417720632054,2.6435386568415544,True,
1309,2020-04-23,0011.HK 2388.HK,134.39999389648438,23.399999618530273,5.743589576388457,5.975677771812856,0.2063267158664619,6.182004487679317,5.769351055946393,,True
1309,2020-04-23,0016.HK 0017.HK,104.1999969482422,8.819999694824219,11.814059019683324,11.224935093160362,0.5171311315812863,11.74206622474165,10.707803961579074,True,
1309,2020-04-23,0027.HK 1128.HK,50.45000076293945,13.5600004196167,3.720501416058623,3.1576390630184608,0.2341699253130419,3.3918089883315026,2.923469137705419,True,
1309,2020-04-23,0151.HK 0322.HK,5.610000133514403,13.899999618530273,0.40359714298377664,0.5042164320114282,0.05501944124410798,0.5592358732555361,0.4491969907673202,,True
1309,2020-04-23,0175.HK 0489.HK,11.479999542236328,4.96999979019165,2.3098591603348217,1.9885326172502467,0.22355757109749588,2.212090188347743,1.7649750461527511,True,
1309,2020-04-23,0175.HK 1958.HK,11.479999542236328,3.140000104904175,3.6560506874845062,3.113767784564717,0.5152185369246671,3.6289863214893834,2.5985492476400496,True,
1309,2020-04-23,0175.HK 2238.HK,11.479999542236328,6.340000152587892,1.810725436268384,1.6314425709231877,0.140128758180111,1.7715713291032984,1.4913138127430765,True,
1309,2020-04-23,0384.HK 1193.HK,23.79999923706055,43.04999923706055,0.5528455205307365,0.731785220810764,0.05596649899028287,0.7877517198010469,0.6758187218204812,,True
1309,2020-04-23,0384.HK 2688.HK,23.79999923706055,82.55000305175781,0.2883100951811988,0.35928029674100304,0.026999698493824137,0.3862799952348272,0.3322805982471788,,True
1309,2020-04-23,0489.HK 1114.HK,4.96999979019165,6.860000133514402,0.7244897512335035,0.8799077015186619,0.11303973763292413,0.992947439151586,0.7668679638857379,,True
1278,2020-04-23,0669.HK SWK,56.95000076293945,105.83000183105469,0.5381271830067008,0.4199328774953143,0.055529622613134745,0.4754625001084491,0.3644032548821796,True,
1309,2020-04-23,0728.HK 0762.HK,2.5899999141693115,5.010000228881836,0.516966027114806,0.4565642162449325,0.02682631686632255,0.483390533111255,0.42973789937861,True,
1309,2020-04-23,0857.HK 0386.HK,2.700000047683716,3.7799999713897705,0.7142857323067711,0.8179570935901198,0.05209598049082667,0.8700530740809465,0.7658611130992932,,True
1309,2020-04-23,0883.HK 0386.HK,8.439999580383299,3.7799999713897705,2.232804138694269,2.5685673999183942,0.3089698207743842,2.877537220692778,2.259597579144009,,True
1309,2020-04-23,0902.HK 0836.HK,2.7699999809265137,8.960000038146973,0.3091517822693425,0.3762165502409542,0.04630843472457672,0.4225249849655309,0.32990811551637744,,True
1309,2020-04-23,0914.HK 3323.HK,58.75,9.449999809265137,6.2169313424111685,6.614010218925196,0.3079078137967933,6.921918032721988,6.306102405128403,,True
1309,2020-04-23,0939.HK 1398.HK,6.019999980926514,5.059999942779541,1.1897233298424958,1.1484506418696951,0.0338329557939785,1.1822835976636736,1.1146176860757169,True,
1309,2020-04-23,0939.HK 3988.HK,6.019999980926514,2.869999885559082,2.0975610526039463,1.9870553541244744,0.08275946466328865,2.0698148187877634,1.9042958894611857,True,
1309,2020-04-23,0941.HK 0728.HK,61.5,2.5899999141693115,23.745174532071303,19.967464550231604,2.0293812079749487,21.99684575820655,17.938083342256647,True,
1309,2020-04-23,0941.HK 0762.HK,61.5,5.010000228881836,12.275448540992574,9.15467094849793,1.425782729097228,10.58045367759516,7.7288882194007025,True,
1309,2020-04-23,1044.HK 3331.HK,66.84999847412111,22.5,2.971111043294272,3.6401713972461636,0.5464387579188202,4.186610155164984,3.093732639327344,,True
1309,2020-04-23,1088.HK 1898.HK,13.699999809265135,2.0299999713897705,6.748768474063523,5.3397595521092605,0.5093559298502145,5.849115481959474,4.830403622259046,True,
1309,2020-04-23,1177.HK 1099.HK,11.260000228881836,19.81999969482422,0.5681130374498575,0.4224468991851947,0.1303988409943756,0.5528457401795703,0.29204805819081914,True,
1309,2020-04-23,1288.HK 3988.HK,3.119999885559082,2.869999885559082,1.0871080174107044,1.0083376940711937,0.021742268729131268,1.030079962800325,0.9865954253420623,True,
1309,2020-04-23,1398.HK 1288.HK,5.059999942779541,3.119999885559082,1.6217949129420641,1.7161916172331928,0.06467895194368074,1.7808705691768736,1.651512665289512,,True
1309,2020-04-23,1898.HK 1171.HK,2.0299999713897705,5.869999885559082,0.3458262369619153,0.448146457164204,0.05902913414339776,0.5071755913076018,0.3891173230208063,,True
1309,2020-04-23,1928.HK 0027.HK,31.54999923706055,50.45000076293945,0.6253716305240805,0.704164777794992,0.027628968770760626,0.7317937465657526,0.6765358090242314,,True
1309,2020-04-23,1958.HK 1114.HK,3.140000104904175,6.860000133514402,0.4577259539054179,0.5660652153091557,0.08105476543869965,0.6471199807478553,0.485010449870456,,True
1309,2020-04-23,2007.HK 2202.HK,9.619999885559082,24.45000076293945,0.3934560157617982,0.3671070806518028,0.022033763660083142,0.389140844311886,0.3450733169917197,True,
1309,2020-04-23,2007.HK 3333.HK,9.619999885559082,12.960000038146973,0.7422839396020985,0.6124363064232562,0.08875405361615013,0.7011903600394063,0.5236822528071061,True,
1309,2020-04-23,2238.HK 2333.HK,6.340000152587892,4.900000095367432,1.2938775569783902,1.4952906408881934,0.1415598309764037,1.6368504718645969,1.3537308099117895,,True
1309,2020-04-23,2313.HK 0551.HK,88.05000305175781,11.960000038146973,7.362040365461392,5.192939194065096,0.8214721688857891,6.014411362950884,4.371467025179307,True,
1256,2020-04-23,2319.HK 600887.SS,27.5,30.729999542236328,0.8948909993377347,1.006240659444861,0.06259112926610874,1.0688317887109695,0.9436495301787522,,True
1309,2020-04-23,2333.HK 0489.HK,4.900000095367432,4.96999979019165,0.98591555376675,0.8196921389855335,0.09682451372696592,0.9165166527124994,0.7228676252585676,True,
1309,2020-04-23,2333.HK 1958.HK,4.900000095367432,3.140000104904175,1.5605095323769005,1.27892836533225,0.1730077745750966,1.4519361399073467,1.1059205907571534,True,
1309,2020-04-23,2628.HK 0966.HK,15.81999969482422,12.31999969482422,1.2840909161280574,1.0749926348110823,0.13791699922839326,1.2129096340394756,0.937075635582689,True,
1331,2020-04-23,CFR.SW KER.PA,53.34000015258789,457.0499877929688,0.11670495914497095,0.14431777521085762,0.01764152377853727,0.16195929898939487,0.12667625143232036,,True
1322,2020-04-23,EL OR.PA,162.75,245.8000030517578,0.662123669566147,0.7554806130889267,0.06352362122630638,0.8190042343152331,0.6919569918626203,,True
1331,2020-04-23,KER.PA UHR.SW,457.0499877929688,189.6000061035156,2.4106011238387515,1.9892286187532071,0.3013619809429347,2.290590599696142,1.6878666378102725,True,
1331,2020-04-23,MC.PA CFR.SW,348.6499938964844,53.34000015258789,6.536370320568307,5.227717690365452,0.6707895465014025,5.898507236866855,4.55692814386405,True,
1331,2020-04-23,MC.PA UHR.SW,348.6499938964844,189.6000061035156,1.8388712166292467,1.4747541357202938,0.2547484723083103,1.729502608028604,1.2200056634119836,True,
1311,2020-04-23,NKE ADS.DE,87.3499984741211,208.3999938964844,0.4191458782743978,0.339150431018729,0.04445847744931365,0.3836089084680426,0.2946919535694153,True,
1311,2020-04-23,NKE PUM.DE,87.3499984741211,54.02000045776367,1.6169936640858966,1.3813465431388956,0.19627967324598036,1.577626216384876,1.1850668698929152,True,
1336,2020-04-23,SWK HD,105.83000183105469,202.32000732421875,0.5230822360611208,0.6530908772510973,0.07464287516540838,0.7277337524165056,0.5784480020856889,,True
884,2020-04-23,YUM YUMC,85.61000061035156,45.68000030517578,1.8741243440983844,2.2815036935842183,0.3090980327969099,2.590601726381128,1.9724056607873082,,True
