,Date,Open,High,Low,Close,Adj Close,Volume,SMA,LMA,RSI14,RSI28,Upper_band,Middle_band,Lower_band,SAR,slowk,slowd,fastk,fastd,HO,OL,HCY,CYL,AR,BR,MACD,MACD_Signal,MACD_Hist,MACD_Test
0,2016-10-28,9.100000381469727,9.100000381469727,8.75,9.010000228881836,8.717621803283691,119767000,,,,,,,,,,,,,0.0,0.35000038146972656,,,,,,,,0
1,2016-10-31,9.0,9.09000015258789,8.949999809265137,9.020000457763672,8.727296829223633,19642500,,,,,,,,8.75,,,,,0.09000015258789062,0.05000019073486328,0.07999992370605469,0.06000041961669922,,,,,,0
2,2016-11-01,9.029999732971193,9.029999732971193,8.880000114440918,8.949999809265137,8.659568786621094,3084500,,,,,,,,8.756800003051758,,,,,0.0,0.1499996185302752,0.009999275207521308,0.1400003433227539,,,,,,0
3,2016-11-02,8.880000114440918,8.899999618530273,8.75,8.760000228881836,8.475733757019043,2520000,,,,,,,,9.09000015258789,,,,,0.01999950408935547,0.13000011444091797,-0.05000019073486328,0.19999980926513672,,,,,,0
4,2016-11-03,8.739999771118164,8.739999771118164,8.579999923706055,8.600000381469728,8.320926666259767,7115000,,,,,,,,9.083200149536133,,,,,0.0,0.15999984741210938,-0.020000457763671875,0.18000030517578125,,,,,,0
5,2016-11-04,8.600000381469728,8.75,8.600000381469728,8.710000038146973,8.427355766296388,1513500,,,,,,,,9.06307214050293,,,,,0.14999961853027166,0.0,0.14999961853027166,0.0,,,,,,0
6,2016-11-07,8.680000305175781,8.760000228881836,8.659999847412111,8.75,8.466057777404785,1282500,,,,,,,,9.043749251831056,,,37.77781074431118,22.371418771390143,0.07999992370605469,0.0200004577636701,0.05000019073486328,0.050000190734861505,,,,,,0
7,2016-11-08,8.779999732971191,8.779999732971191,8.710000038146973,8.729999542236326,8.44670581817627,1780000,,,,,,,,9.025199278706056,,,46.87492549412242,36.71431443885459,0.0,0.06999969482421875,0.029999732971191406,0.039999961853027344,,,,,,0
8,2016-11-09,8.770000457763674,8.779999732971191,8.560000419616701,8.590000152587889,8.311250686645508,6918000,,,,,,,,9.007391304506056,32.76300701949684,30.616246743247192,13.636284820056929,32.76300701949684,0.009999275207517755,0.21000003814697266,0.05000019073486506,0.16999912261962535,,,,,,0
9,2016-11-10,8.659999847412111,8.789999961853027,8.649999618530272,8.689999580383299,8.408004760742188,3292000,,,,,,,,8.980547851412695,39.01089901797747,36.1627401587763,56.521486739753094,39.01089901797747,0.1300001144409162,0.01000022888183949,0.1999998092651385,-0.05999946594238281,,,,,,0
10,2016-11-11,8.689999580383299,8.75,8.630000114440918,8.640000343322754,8.359627723693848,3446500,,,,,,,,8.955315005504936,34.9801387704244,35.584681602632905,34.78264475146319,34.9801387704244,0.060000419616700995,0.059999465942381036,0.060000419616700995,0.059999465942381036,,,,,,0
11,2016-11-14,8.590000152587889,8.600000381469728,8.479999542236326,8.489999771118164,8.214494705200195,1899500,,,,,,,,8.931596130351641,31.510002469709036,35.1670134193703,3.2258759179108414,31.510002469709036,0.01000022888183949,0.1100006103515625,-0.03999996185302557,0.16000080108642756,,,,,,0
12,2016-11-15,8.489999771118164,8.520000457763674,8.449999809265138,8.460000038146973,8.185467720031737,2205000,,,,,,,,8.895468403302417,13.649921046051572,26.713354095395,2.9412424687806977,13.649921046051572,0.03000068664550959,0.03999996185302557,0.03000068664550959,0.03999996185302557,,,,,,0
13,2016-11-16,8.449999809265138,8.579999923706055,8.449999809265138,8.560000419616701,8.282223701477049,2915000,,,,,,,,8.85092154389869,12.84007485288157,19.33333278954739,32.35310617195318,12.84007485288157,0.1300001144409162,0.0,0.11999988555908203,0.010000228881834161,,,,,,0
14,2016-11-17,8.569999694824219,8.619999885559082,8.550000190734862,8.609999656677246,8.330600738525389,1513000,,,33.60646400274036,,,,,8.810829370435334,29.542532401023493,18.67750943331888,53.33324856233661,29.542532401023493,0.05000019073486328,0.019999504089357245,0.059999465942381036,0.01000022888183949,,,,,,0
15,2016-11-18,8.659999847412111,9.020000457763672,8.619999885559082,8.949999809265137,8.659568786621094,9992500,,,48.93307513682014,,,,,8.449999809265138,57.801851060101434,33.394819438002166,87.71919844601453,57.801851060101434,0.3600006103515607,0.03999996185302912,0.4100008010864258,-0.010000228881835938,,,,,,0
16,2016-11-21,8.949999809265137,8.949999809265137,8.720000267028809,8.75,8.466057777404785,1068500,,,42.690193432730894,,,,,8.461399822235109,64.56133317939279,50.63523888017257,52.63155252982724,64.56133317939279,0.0,0.22999954223632812,0.0,0.22999954223632812,,,,,,0
17,2016-11-22,8.75,8.800000190734863,8.720000267028809,8.760000228881836,8.475733757019043,3005000,,,43.0812252436885,,,,,8.47257183494568,64.91224254308389,62.42514226085937,54.38597665340991,64.91224254308389,0.05000019073486328,0.029999732971191406,0.05000019073486328,0.029999732971191406,,,,,,0
18,2016-11-23,8.930000305175781,8.930000305175781,8.829999923706055,8.850000381469727,8.562813758850098,922500,,,46.611732760672325,,,,,8.48352040740204,56.94910691149976,62.14089421132548,63.82979155126213,56.94910691149976,0.0,0.10000038146972656,0.1700000762939453,-0.06999969482421875,,,,,,0
19,2016-11-24,8.800000190734863,8.949999809265137,8.760000228881836,8.920000076293945,8.630541801452638,1089500,8.456382656097412,,49.24846228006883,,,,,8.494250008409272,64.4052362000375,62.08886188487372,74.99994039544048,64.4052362000375,0.14999961853027344,0.039999961853027344,0.09999942779541016,0.09000015258789062,,,,,,0
20,2016-11-25,8.930000305175781,8.930000305175781,8.8100004196167,8.880000114440918,8.591838836669924,336000,8.450093507766724,,47.795783038771205,,,,,8.50476501739636,69.46500714987667,63.60645008713798,69.56528950292737,69.46500714987667,0.0,0.11999988555908203,0.010000228881835938,0.1099996566772461,,,,,,0
21,2016-11-28,8.880000114440918,8.880000114440918,8.739999771118164,8.770000457763674,8.485409736633299,1052000,8.437999153137207,,43.95608640893302,,,,,8.515069726203707,55.43482884283051,63.101690730914896,21.739256630123673,55.43482884283051,0.0,0.1400003433227539,0.0,0.1400003433227539,,,,,,0
22,2016-11-29,8.779999732971191,8.84000015258789,8.760000228881836,8.760000228881836,8.475733757019043,1259500,8.428807401657105,,43.613047796305565,,,,,8.525168340834906,33.60952396983359,52.83645332084692,9.524025776449697,33.60952396983359,0.06000041961669922,0.01999950408935547,0.06999969482421697,0.010000228881837714,,,,,,0
23,2016-11-30,8.760000228881836,8.800000190734863,8.300000190734862,8.600000381469728,8.320926666259767,7011500,8.421067047119141,,38.443762915891845,,,,,9.020000457763672,25.805728330295334,38.28336038098648,46.15390258431261,25.805728330295334,0.039999961853027344,0.46000003814697443,0.039999961853027344,0.46000003814697443,,,,,,0
24,2016-12-01,8.659999847412111,8.670000076293945,8.5,8.590000152587889,8.311250686645508,1463500,8.420583248138428,,38.139479995449136,,8.984522171205453,8.76361500612019,8.542707841034927,9.005600452423096,33.90321999188851,31.106157430672482,46.03173161490322,33.90321999188851,0.010000228881834161,0.15999984741211115,0.06999969482421697,0.10000038146972834,,,,,,0
25,2016-12-02,8.590000152587889,8.619999885559082,8.5,8.600000381469728,8.320926666259767,1844500,8.415261793136597,,38.66231391768476,,8.876944824128078,8.71172976246131,8.546514700794543,8.991488447189331,47.96993727314561,35.89296186510982,51.72417762022098,47.96993727314561,0.029999732971193183,0.09000015258788885,0.029999732971193183,0.09000015258788885,51.95734054460567,,,,,0
26,2016-12-05,8.630000114440918,8.630000114440918,8.510000228881836,8.510000228881836,8.233846664428711,899000,8.403651237487793,,35.73510685503846,,8.818610294740798,8.655932709234435,8.493255123728071,8.977658682060241,45.548269311826054,42.47380885895339,38.88889870035394,45.548269311826054,0.0,0.11999988555908203,0.02999973297118963,0.0900001525878924,56.589208320626724,73.39042004204364,,,,0
27,2016-12-06,8.590000152587889,8.600000381469728,8.460000038146973,8.489999771118164,8.214494705200195,591000,8.392040681838989,,35.099112974523955,,8.696971232185266,8.60113769731111,8.505304162436953,8.964105512233733,42.8709974657451,45.46306801690559,37.99991607666038,42.8709974657451,0.01000022888183949,0.1300001144409162,0.0900001525878924,0.05000019073486328,51.879760979000864,74.1378091320832,,,,0
28,2016-12-07,8.520000457763674,8.539999961853027,8.460000038146973,8.529999732971191,8.25319766998291,869000,8.38913803100586,,37.495054478031065,40.082648667406346,8.64567701679817,8.558406983475997,8.471136950153825,8.950823405803755,36.74066557783318,41.71997745180144,33.333181956485205,36.74066557783318,0.019999504089353692,0.060000419616700995,0.05000019073486328,0.029999732971191406,54.47473690460279,79.63794051318891,,,,0
29,2016-12-08,8.569999694824219,8.569999694824219,8.279999732971191,8.399999618530272,8.127414703369139,1904500,8.375108528137208,,33.204750347852745,37.967508675731025,8.643852858130453,8.514484704626803,8.385116551123152,8.937806941502377,35.20624741768919,38.272636820422484,34.285644219922,35.20624741768919,0.0,0.28999996185302734,0.039999961853027344,0.25,50.549498150639984,81.85833892807922,,,,0
30,2016-12-09,8.380000114440918,8.600000381469728,8.329999923706055,8.449999809265138,8.175793647766112,921000,8.36591682434082,,36.22726471086238,39.24625552508274,8.570691223867357,8.47808432037521,8.385477416883063,8.91149465316113,38.73007453582812,36.89232917711683,48.57139743107718,38.73007453582812,0.22000026702881037,0.05000019073486328,0.20000076293945668,0.06999969482421697,61.06875591723998,96.27907430629125,,,,0
31,2016-12-12,8.420000076293945,8.550000190734862,8.300000190734862,8.390000343322754,8.117740631103517,1008500,8.361079120635987,,34.22588030868203,38.264674734655735,8.551111942477123,8.444980179794477,8.338848417111832,8.886234856353532,39.07738757422944,37.67123650924892,34.37512107168915,39.07738757422944,0.1300001144409162,0.11999988555908381,0.10000038146972301,0.149999618530277,57.6643052203579,87.82614104012706,,,,0
