,Date,Open,High,Low,Close,Adj Close,Volume,SMA,LMA,RSI14,RSI28,Upper_band,Middle_band,Lower_band,SAR,slowk,slowd,fastk,fastd,HO,OL,HCY,CYL,AR,BR,MACD,MACD_Signal,MACD_Hist,MACD_Test
0,2015-01-02,23.024799346923828,24.90239906311035,22.975400924682614,24.70479965209961,20.87643241882324,65313405,,,,,,,,,,,,,1.8775997161865234,0.04939842224121449,,,,,,,,0
1,2015-01-05,24.803600311279297,26.384700775146484,24.45770072937012,24.951799392700195,21.085153579711914,53786696,,,,,,,,22.975400924682614,,,,,1.5811004638671875,0.34589958190917613,1.679901123046875,0.24709892272948863,,,,,,0
2,2015-01-06,24.35890007019043,24.951799392700195,24.06240081787109,24.605899810791016,20.792858123779297,31436851,,,,,,,,23.04358692169189,,,,,0.5928993225097656,0.2964992523193395,0.0,0.8893985748291051,,,,,,0
3,2015-01-07,24.507099151611328,24.70479965209961,24.16119956970215,24.507099151611328,20.709369659423828,17482250,,,,,,,,23.110409198760983,,,,,0.19770050048828125,0.3458995819091797,0.09889984130859375,0.4447002410888672,,,,,,0
4,2015-01-08,24.85300064086914,24.85300064086914,23.61770057678223,23.86479949951172,20.166603088378906,21448912,,,,,,,,23.175895030288693,,,,,0.0,1.2353000640869105,0.3459014892578125,0.889398574829098,,,,,,0
5,2015-01-09,24.408300399780273,24.951799392700195,24.16119956970215,24.2106990814209,20.458898544311523,19526653,,,,,,,,23.240071145185848,,,,,0.5434989929199219,0.247100830078125,1.0869998931884766,-0.2964000701904297,,,,,,0
6,2015-01-12,23.96360015869141,24.507099151611328,23.667200088500977,23.96360015869141,20.250093460083008,11366296,,,,,,,,23.30296373778506,,,25.927583308075533,24.482035526435748,0.5434989929199183,0.29640007019043324,0.2964000701904297,0.5434989929199219,,,,,,0
7,2015-01-13,24.06240081787109,24.45770072937012,23.766000747680664,23.86479949951172,20.166603088378906,11602356,,,,,,,,23.364598478532287,,,18.521785626461643,21.960155409537112,0.39529991149903054,0.29640007019042613,0.49410057067871094,0.19759941101074574,,,,,,0
8,2015-01-14,24.111799240112305,25.14940071105957,24.111799240112305,24.408300399780273,20.625879287719727,28744814,,,,,,,,23.425000524464572,32.02173484059059,26.15464192552115,51.615835587234585,32.02173484059059,1.0376014709472656,0.0,1.2846012115478516,-0.24699974060058594,,,,,,0
9,2015-01-15,24.70479965209961,25.10000038146973,24.06240081787109,24.951799392700195,21.085153579711914,20953283,,,,,,,,23.48419452947821,52.26866788708589,35.416852712404534,86.66838244756144,52.26866788708589,0.39520072937012074,0.6423988342285192,0.6916999816894567,0.34589958190918324,,,,,,0
10,2015-01-16,24.803600311279297,24.951799392700195,23.22249984741211,24.260099411010746,20.50064468383789,69725819,,,,,,,,26.384700775146484,64.04410704332254,49.44483659033301,53.84810309517158,64.04410704332254,0.14819908142089844,1.5811004638671875,0.0,1.729299545288086,,,,,,0
11,2015-01-19,23.766000747680664,24.16119956970215,22.82719993591309,23.42009925842285,19.790813446044922,30007797,,,,,,,,26.321456756591797,55.34942370560059,57.22073287866968,25.531785574068756,55.34942370560059,0.3951988220214844,0.9388008117675746,-0.0988998413085973,1.4328994750976562,,,,,,0
12,2015-01-20,23.667200088500977,23.815399169921875,23.173099517822266,23.667200088500977,19.999622344970703,23646178,,,,,,,,26.181686483764647,38.517492706261756,52.63700781839497,36.17258944954495,38.517492706261756,0.14819908142089844,0.49410057067871094,0.39529991149902344,0.24699974060058594,,,,,,0
13,2015-01-21,23.766000747680664,24.605899810791016,23.61770057678223,24.309499740600586,20.54239273071289,18782955,,,,,,,,26.047507021850585,42.3078222110201,45.39157954096083,65.21909160944662,42.3078222110201,0.8398990631103516,0.14830017089843395,0.9386997222900391,0.04949951171874645,,,,,,0
14,2015-01-22,24.70479965209961,24.70479965209961,23.71660041809082,23.86479949951172,20.166603088378906,23692614,,,42.974938905536085,,,,,25.918694738413084,50.07636707567115,43.63389399765101,48.83742016802187,50.07636707567115,0.0,0.9881992340087891,0.39529991149902344,0.5928993225097656,,,,,,0
15,2015-01-23,24.111799240112305,24.45770072937012,24.01300048828125,24.260099411010746,20.50064468383789,14842996,,,46.7655087329295,,,,,25.795034946313084,63.457334839246215,51.94717470864583,76.31549274027014,63.457334839246215,0.34590148925781605,0.09879875183105469,0.592901229858402,-0.14820098876953125,,,,,,0
16,2015-01-26,24.309499740600586,24.408300399780273,23.766000747680664,24.01300048828125,20.29183387756348,11855471,,,44.76246760699444,,,,,25.676321545897085,59.99582302550342,57.843174980140276,54.83455616821824,59.99582302550342,0.0988006591796875,0.5434989929199219,0.1482009887695277,0.4940986633300817,,,,,,0
17,2015-01-27,24.2106990814209,24.2106990814209,23.51889991760254,23.815399169921875,20.124855041503906,14807296,,,43.17011037511083,,,,,25.562356681497725,52.050699854014574,58.50128590625474,25.00205065355535,52.050699854014574,0.0,0.6917991638183594,0.19769859313964844,0.49410057067871094,,,,,,0
18,2015-01-28,23.815399169921875,23.86479949951172,23.42009925842285,23.51889991760254,19.874305725097656,17794189,,,40.8234376080243,,,,,25.45295041167434,29.175722392856027,47.07408175745801,7.690560356794491,29.175722392856027,0.04940032958984375,0.39529991149902344,0.04940032958984375,0.39529991149902344,,,,,,0
19,2015-01-29,23.024799346923828,23.22249984741211,22.38249969482422,22.629600524902344,19.12281608581543,44828971,20.356578826904297,,34.72610475253837,,,,,25.34792039264389,14.86664370628072,32.03102198438378,11.907320108492327,14.86664370628072,0.19770050048828125,0.6422996520996094,-0.2964000701904297,1.1364002227783203,,,,,,0
20,2015-01-30,22.92600059509277,23.074199676513672,22.18490028381348,22.18490028381348,18.747028350830078,35982935,20.250108623504637,,32.140912633962806,,,,,25.16999515077471,6.532626821762271,16.858330973633013,0.0,6.532626821762271,0.148199081420902,0.7411003112792898,0.4445991516113281,0.44470024108886363,,,,,,0
21,2015-02-02,22.283700942993164,22.629600524902344,21.93779945373535,22.53070068359375,19.03923988342285,16756575,20.147812938690187,,36.12308556318462,,,,,24.93118756141781,12.664331994735974,11.35453417425966,26.0856758757156,12.664331994735974,0.3458995819091797,0.3459014892578125,0.44470024108886363,0.24710083007812855,,,,,,0
22,2015-02-03,22.87660026550293,23.074199676513672,22.38249969482422,22.975400924682614,19.41503143310547,21413460,20.078921604156495,,40.92434310116326,,,,,24.631848750649567,26.64370213499082,15.280220317163028,53.84543052925687,26.64370213499082,0.1975994110107422,0.49410057067871094,0.5434989929199219,0.14820098876953125,,,,,,0
23,2015-02-04,23.42009925842285,23.42009925842285,22.92600059509277,23.173099517822266,19.58209228515625,18695523,20.022557735443115,,42.976348330175576,,,,,24.362443820958145,54.42260939294465,31.24354784089049,83.33672177386148,54.42260939294465,0.0,0.4940986633300817,0.4446983337402379,0.04940032958984375,,,,,,0
24,2015-02-05,24.309499740600586,24.309499740600586,23.3213005065918,23.42009925842285,19.790813446044922,30483414,20.003768253326417,,45.52238392618986,,23.68175162598204,22.79216403453593,21.902576443089817,21.93779945373535,66.56053648678646,49.20894933824065,62.49945715724103,66.56053648678646,0.0,0.9881992340087855,1.1364002227783203,-0.1482009887695348,,,,,,0
