,Date,Open,High,Low,Close,Adj Close,Volume,SMA,LMA,RSI14,RSI28,Upper_band,Middle_band,Lower_band,SAR,slowk,slowd,fastk,fastd,HO,OL,HCY,CYL,AR,BR,MACD,MACD_Signal,MACD_Hist,MACD_Test
0,2015-01-02,100.9000015258789,101.1999969482422,99.9000015258789,100.5999984741211,81.81063079833984,476960,,,,,,,,,,,,,0.29999542236329546,1.0,,,,,,,,0
1,2015-01-05,99.0,100.4000015258789,99.0,99.9000015258789,81.24137115478516,1371862,,,,,,,,101.1999969482422,,,,,1.4000015258789062,0.0,-0.1999969482421875,1.5999984741210938,,,,,,0
2,2015-01-06,100.4000015258789,100.4000015258789,98.1999969482422,98.5999984741211,80.18417358398438,1437009,,,,,,,,101.15599700927736,,,,,0.0,2.2000045776367045,0.5,1.7000045776367045,,,,,,0
3,2015-01-07,100.0,100.0,98.5,99.0500030517578,80.55013275146484,1321438,,,,,,,,101.03775700683595,,,,,0.0,1.5,1.4000015258789062,0.09999847412109375,,,,,,0
4,2015-01-08,101.3000030517578,101.3000030517578,99.5,99.75,81.119384765625,902093,,,,,,,,98.1999969482422,,,,,0.0,1.8000030517577983,2.25,-0.4499969482422017,,,,,,0
5,2015-01-09,99.75,100.4000015258789,99.5500030517578,99.75,81.119384765625,1273716,,,,,,,,98.26199707031252,,,,,0.6500015258789062,0.1999969482422017,0.6500015258789062,0.1999969482422017,,,,,,0
6,2015-01-12,100.4000015258789,101.8000030517578,100.0999984741211,101.3000030517578,82.3798828125,1218362,,,,,,,,98.32275718994143,,,86.11113465858506,62.03704488619502,1.400001525878892,0.3000030517578125,2.0500030517577983,-0.34999847412109375,,,,,,0
7,2015-01-13,102.0,102.1999969482422,101.3000030517578,101.9000015258789,82.86782836914062,857129,,,,,,,,98.46184702441408,,,91.89200892433661,76.00104786097388,0.1999969482422017,0.6999969482422017,0.8999938964844034,0.0,,,,,,0
8,2015-01-14,102.5,103.3000030517578,102.0999984741211,102.1999969482422,83.1117935180664,1040129,,,,,,,,98.68613601984377,83.01854593020344,73.68554622579079,71.05249420768865,83.01854593020344,0.8000030517577983,0.40000152587890625,1.400001525878892,-0.1999969482421875,,,,,,0
9,2015-01-15,101.8000030517578,103.5,101.8000030517578,103.0999984741211,83.84370422363281,873615,,,,,,,,99.05524538239689,84.27262479996548,81.0974061970476,89.87337126787119,84.27262479996548,1.6999969482422017,0.0,1.3000030517577983,0.3999938964844034,,,,,,0
10,2015-01-16,102.0,103.0,102.0,102.6999969482422,83.51840209960938,661413,,,,,,,,99.4997208441572,79.13212483767427,82.1410985226144,76.47050903746297,79.13212483767427,1.0,0.0,-0.09999847412109375,1.0999984741210938,,,,,,0
11,2015-01-19,104.6999969482422,104.6999969482422,102.0999984741211,103.3000030517578,84.00634765625,1374205,,,,,,,,99.89974875974147,75.05583843814803,79.48686269192926,58.82363500910992,75.05583843814803,0.0,2.599998474121108,2.0,0.599998474121108,,,,,,0
12,2015-01-20,102.4000015258789,103.4000015258789,102.0999984741211,103.4000015258789,84.0876693725586,821652,,,,,,,,100.47577854236155,63.48887378083308,72.55894568555179,55.17247729592637,63.48887378083308,1.0,0.3000030517578125,0.09999847412110796,1.2000045776367045,,,,,,0
13,2015-01-21,103.5999984741211,103.5999984741211,101.6999969482422,101.9000015258789,82.86782836914062,1240249,,,,,,,,100.98268475106723,40.22097718653103,59.58856313517071,6.666819254556819,40.22097718653103,0.0,1.900001525878892,0.1999969482421875,1.7000045776367045,,,,,,0
14,2015-01-22,101.0999984741211,101.8000030517578,100.3000030517578,101.6999969482422,82.70518493652344,1851607,,,55.913983918136026,,,,,104.6999969482422,31.219127929754393,44.9763262990395,31.818087238780013,31.219127929754393,0.7000045776367045,0.7999954223632955,-0.09999847412110796,1.599998474121108,,,,,,0
15,2015-01-23,101.8000030517578,103.6999969482422,101.8000030517578,103.5,84.16898345947266,1630164,,,63.518073981920395,,,,,104.61199707031251,37.07073691569227,36.1702806773259,72.72730425374,37.07073691569227,1.8999938964844034,0.0,2.0,-0.10000610351559658,,,,,,0
16,2015-01-26,103.5,103.5,102.6999969482422,103.3000030517578,84.00634765625,388268,,,62.233699832798074,,,,,104.52575718994142,64.26028133539496,44.18338206028054,88.23545251366488,64.26028133539496,0.0,0.8000030517577983,0.0,0.8000030517577983,,,,,,0
17,2015-01-27,102.8000030517578,103.5,102.0999984741211,103.4000015258789,84.0876693725586,631309,,,62.64049001868051,,,,,104.44124210717774,84.04644871755124,61.792488989546165,91.17658938524887,84.04644871755124,0.6999969482422017,0.7000045776367045,0.1999969482422017,1.2000045776367045,,,,,,0
18,2015-01-28,103.4000015258789,104.3000030517578,102.6999969482422,104.0999984741211,84.65692138671875,990250,,,65.44621068081454,,,,,104.35841732606934,91.47064248599871,79.92579084631497,94.99988555908239,91.47064248599871,0.900001525878892,0.7000045776367045,0.900001525878892,0.7000045776367045,,,,,,0
