,Date,Open,High,Low,Close,Adj Close,Volume,SMA,LMA,RSI14,RSI28,Upper_band,Middle_band,Lower_band,SAR,slowk,slowd,fastk,fastd,HO,OL,HCY,CYL,AR,BR,MACD,MACD_Signal,MACD_Hist,MACD_Test
0,2015-01-02,3.619999885559082,3.869999885559082,3.609999895095825,3.869999885559082,3.678576231002808,143423945,,,,,,,,,,,,,0.25,0.009999990463256836,,,,,,,,0
1,2015-01-05,3.869999885559082,3.9300000667572017,3.829999923706055,3.839999914169312,3.650059938430786,106297852,,,,,,,,3.609999895095825,,,,,0.06000018119811967,0.0399999618530269,0.06000018119811967,0.0399999618530269,,,,,,0
2,2015-01-06,3.7999999523162837,3.8199999332427983,3.7300000190734863,3.7699999809265137,3.58352279663086,40751654,,,,,,,,3.616399898529053,,,,,0.01999998092651456,0.06999993324279741,-0.019999980926513672,0.10999989509582564,,,,,,0
3,2015-01-07,3.7699999809265137,3.869999885559082,3.75,3.7899999618530273,3.6025333404541016,60013921,,,,,,,,3.6226719018936158,,,,,0.09999990463256836,0.019999980926513672,0.09999990463256836,0.019999980926513672,,,,,,0
4,2015-01-08,3.839999914169312,3.849999904632568,3.7799999713897705,3.809999942779541,3.6215441226959233,32417464,,,,,,,,3.6288184651908875,,,,,0.009999990463255948,0.05999994277954146,0.05999994277954057,0.009999990463256836,,,,,,0
5,2015-01-09,3.829999923706055,3.9500000476837163,3.809999942779541,3.8199999332427983,3.631049156188965,83422900,,,,,,,,3.6348420972222137,,,,,0.12000012397766113,0.019999980926514116,0.14000010490417525,0.0,,,,,,0
6,2015-01-12,3.839999914169312,3.849999904632568,3.75,3.809999942779541,3.6215441226959233,26556949,,,,,,,,3.6474484152406736,,,36.36359695561181,46.59087496807797,0.009999990463255948,0.08999991416931197,0.02999997138976962,0.0699999332427983,,,,,,0
7,2015-01-13,3.8199999332427983,3.849999904632568,3.7899999618530273,3.829999923706055,3.6405549049377437,24483648,,,,,,,,3.659550480538395,,,39.99995231629568,39.09086528232367,0.02999997138976962,0.029999971389770952,0.0399999618530269,0.019999980926513672,,,,,,0
8,2015-01-14,3.849999904632568,3.859999895095825,3.7699999809265137,3.7699999809265137,3.58352279663086,28951405,,,,,,,,3.671168463224208,28.787845783660458,38.1565286780207,9.999988079073864,28.787845783660458,0.00999999046325728,0.07999992370605424,0.029999971389770064,0.05999994277954146,,,,,,0
9,2015-01-15,3.809999942779541,3.869999885559082,3.759999990463257,3.859999895095825,3.669070720672608,48351139,,,,,,,,3.6823217266025883,34.999958276758605,34.292889780914244,54.99993443490626,34.999958276758605,0.059999942779541016,0.04999995231628418,0.09999990463256836,0.009999990463256836,,,,,,0
10,2015-01-16,3.8199999332427983,3.859999895095825,3.7699999809265137,3.809999942779541,3.6215441226959233,58109600,,,,,,,,3.6930288594458336,38.33330750466004,34.040370521693035,50.0,38.33330750466004,0.0399999618530269,0.049999952316284624,0.0,0.08999991416931152,,,,,,0
11,2015-01-19,3.740000009536743,3.740000009536743,3.490000009536743,3.5499999523162837,3.3744044303894043,80804780,,,,,,,,3.9500000476837163,40.263132737508094,37.86546617297558,15.789463777618018,40.263132737508094,0.0,0.25,-0.06999993324279785,0.31999993324279785,,,,,,0
12,2015-01-20,3.5999999046325684,3.660000085830689,3.5799999237060547,3.640000104904175,3.4599528312683105,37857725,,,,,,,,3.940800046920777,35.087728654471725,37.89472296554663,39.47372218579715,35.087728654471725,0.06000018119812056,0.019999980926513672,0.11000013351440519,-0.029999971389770952,,,,,,0
13,2015-01-21,3.650000095367432,3.8199999332427983,3.650000095367432,3.7799999713897705,3.5930280685424805,67812184,,,,,,,,3.9317840461730964,43.85966343232932,39.73684160810305,76.3158043335728,43.85966343232932,0.1699998378753662,0.0,0.1799998283386235,-0.00999999046325728,,,,,,0
14,2015-01-22,3.8199999332427983,3.920000076293945,3.7999999523162837,3.869999885559082,3.678576231002808,99864022,,,50.0,,,,,3.9229483654403694,68.05385899697067,49.0004170279239,88.37205047154207,68.05385899697067,0.10000014305114657,0.01999998092651456,0.14000010490417436,-0.019999980926513228,,,,,,0
15,2015-01-23,3.910000085830689,3.9500000476837163,3.880000114440918,3.900000095367432,3.7070925235748287,63035191,,,51.62792014429504,,,,,3.490000009536743,84.6061002850471,65.50654090478236,89.13044605002645,84.6061002850471,0.039999961853027344,0.029999971389770952,0.08000016212463423,-0.010000228881835938,,,,,,0
16,2015-01-26,3.900000095367432,3.920000076293945,3.849999904632568,3.900000095367432,3.7070925235748287,23620000,,,51.62792014429504,,,,,3.4992000102996825,87.99633347452574,80.21876425218117,86.48650390200872,87.99633347452574,0.019999980926512784,0.05000019073486417,0.019999980926512784,0.05000019073486417,,,,,,0
17,2015-01-27,3.900000095367432,3.910000085830689,3.7999999523162837,3.809999942779541,3.6215441226959233,42012475,,,46.374626052139675,,,,,3.508216011047363,76.31674696661214,82.97306024206165,53.333290947801274,76.31674696661214,0.009999990463256836,0.10000014305114835,0.009999990463256836,0.10000014305114835,,,,,,0
18,2015-01-28,3.7999999523162837,3.859999895095825,3.7799999713897705,3.8199999332427983,3.631049156188965,30494338,,,47.019668353588784,,,,,3.51705169178009,54.4497245384732,72.92093499320369,23.529378765609597,54.4497245384732,0.05999994277954146,0.019999980926513228,0.04999995231628418,0.029999971389770508,,,,,,0
