Date,0005.HK_Close,2388.HK_Close,Ratio,Ratio_Moving_Avg,Sigma,Upper_band,Lower_band,Break_Upper,Break_Lower,Spread,Spread_Moving_Avg,Spread_Sigma,Spread_Upper_band,Spread_Lower_band
2015-01-02,54.24464416503906,21.321691513061523,2.5441060401708353,,,,,,,7.4158543102796415,,,,
2015-01-05,53.43829727172852,21.07614517211914,2.535487245666731,,,,,,,7.148800370933472,,,,
2015-01-06,52.59530639648438,20.7896728515625,2.5298765772801204,,,,,,,6.934988099569523,,,,
2015-01-07,52.04553604125977,20.953372955322266,2.4838738923911503,,,,,,,6.02568352289385,,,,
2015-01-08,52.19214248657226,20.994295120239254,2.4860154717105583,,,,,,,6.08241269650275,,,,
2015-01-09,52.11883926391602,21.444467544555664,2.430409575599278,,,,,,,5.020396648515245,,,,
2015-01-12,52.11883926391602,21.362619400024414,2.4397213791046832,,,,,,,5.200159570134666,,,,
2015-01-13,52.26545333862305,21.40354347229004,2.441906565905229,,,,,,,5.256892184031983,,,,
2015-01-14,51.93558120727539,21.444467544555664,2.421863872318939,,,,,,,4.837138591874613,,,,
2015-01-15,51.75232315063477,21.771862030029297,2.3770278848568074,,,,,,,3.9348246596502108,,,,
2015-01-16,51.45910263061523,21.64908790588379,2.3769640021014316,,,,,,,3.9112527111659077,,,,
2015-01-19,51.27584838867188,21.362619400024414,2.4002603533072953,,,,,,,4.357168694890525,,,,
2015-01-20,51.45910263061523,21.40354347229004,2.4042328643963287,,,,,,,4.4505414760241635,,,,
2015-01-21,51.75232315063477,21.608163833618164,2.3950356702737543,,,,,,,4.29435469199516,,,,
2015-01-22,52.70526123046875,21.690011978149414,2.4299323247753017,,,,,,,5.0675298502097235,,,,
2015-01-23,53.58489608764648,21.89463806152344,2.4473981226396218,,,,,,,5.497744836020551,,,,
2015-01-26,53.21838760375977,22.01740837097168,2.417104988338422,,,,,,,4.8615961588108405,,,,
2015-01-27,53.73152542114258,21.976486206054688,2.4449552543271973,,,,,,,5.4646112478972455,,,,
2015-01-28,53.5115966796875,22.01740837097168,2.4304221358876448,,,,,,,5.154805234738568,,,,
2015-01-29,52.99849319458008,21.85371208190918,2.4251483224423462,,,,,,,5.001227592869981,,,,
2015-01-30,53.10842895507813,22.303882598876953,2.381129326682891,,,,,,,4.122454717142894,,,,
2015-02-02,52.228797912597656,22.467580795288086,2.324629357672149,,,,,,,2.8832936423174687,,,,
2015-02-03,52.41205215454102,22.26295661926269,2.3542269362907655,,,,,,,3.51596356652162,,,,
2015-02-04,53.07179260253906,22.344804763793945,2.375128946686216,,,,,,,3.9959410929002317,,,,
2015-02-05,52.9251823425293,22.058334350585934,2.399328140618353,,,,,,,4.47850524766455,,,,
2015-02-06,53.401649475097656,22.26295661926269,2.3986773360054374,,,,,,,4.5055608870782535,,,,
2015-02-09,53.365013122558594,22.50850486755371,2.3708821814942014,,,,,,,3.929627391468699,,,,
2015-02-10,52.66862106323242,22.590351104736328,2.3314653596592323,,,,,,,3.053476599629221,,,,
2015-02-11,51.495765686035156,22.63127899169922,2.2754244559011867,,,,,,,1.7907313834100194,,,,
2015-02-12,51.89892578125,22.181108474731445,2.3397805317246823,,,,,,,3.182600114850004,,,,
2015-02-13,52.59530639648438,22.344804763793945,2.3538046965488086,,,,,,,3.5194548868455513,,,,
2015-02-16,52.55866241455078,22.26295661926269,2.360812326655444,,,,,,,3.6625738265313785,,,,
2015-02-17,52.815223693847656,22.303882598876953,2.3679833974963183,,,,,,,3.829249455912418,,,,
2015-02-18,52.74192428588867,22.26295661926269,2.3690440217744713,,,,,,,3.845835697869269,,,,
2015-02-23,52.77857208251953,22.140182495117188,2.383836361518671,,,,,,,4.152132066035357,,,,
2015-02-24,50.9093246459961,22.344804763793945,2.278351732501428,,,,,,,1.83347313635727,,,,
2015-02-25,51.349159240722656,22.26295661926269,2.306484269761976,,,,,,,2.4530706527032535,,,,
2015-02-26,51.23918533325195,22.50850486755371,2.276436646270267,,,,,,,1.8037996021620586,,,,
2015-02-27,51.16588592529297,22.38573265075684,2.2856471451499756,,,,,,,2.000144576632188,,,,
2015-03-02,50.982643127441406,22.303882598876953,2.285819202169244,,,,,,,1.996668889506168,,,,
2015-03-03,51.12923431396485,22.303882598876953,2.292391653663892,,,,,,,2.1432600760296125,,,,
2015-03-04,51.16588592529297,22.26295661926269,2.2982520606010817,,,,,,,2.269797337273566,,,,
2015-03-05,50.90352249145508,21.976486206054688,2.3162721289553003,,,,,,,2.6366083182097455,,,,
2015-03-06,50.82855987548828,21.608163833618164,2.3522850098169275,,,,,,,3.3705914168486686,,,,
2015-03-09,49.928932189941406,21.64908790588379,2.306283405887586,,,,,,,2.3810822704920866,,,,
2015-03-10,50.30377578735352,21.89463806152344,2.297538586662225,,,,,,,2.216624535727597,,,,
2015-03-11,49.44164276123047,21.73093605041504,2.2751731746173993,,,,,,,1.7140299201617353,,,,
2015-03-12,49.14177703857422,21.608163833618164,2.274222715866261,,,,,,,1.683808579934606,,,,
2015-03-13,48.72943878173828,21.608163833618164,2.2551401940929665,,,,,,,1.2714703230986686,,,,
2015-03-16,48.46706008911133,21.73093605041504,2.2303254667295227,,,,,,,0.7394472480425947,,,,
2015-03-17,48.76692581176758,21.89463806152344,2.227345602824473,,,,,,,0.6797745601416523,,,,
2015-03-18,49.40415954589844,21.812788009643555,2.2649172368088197,,,,,,,1.4967754049980542,,,,
2015-03-19,49.928932189941406,22.01740837097168,2.2677025083374027,,,,,,,1.572140744992474,,,,
2015-03-20,49.81647109985352,22.058334350585934,2.2583967723079805,,,,,,,1.3697940049887762,,,,
2015-03-23,50.49119567871094,22.140182495117188,2.2805230123937013,,,,,,,1.864755662226763,,,,
2015-03-24,50.30377578735352,22.058334350585934,2.2804884080477867,,,,,,,1.8570986924887762,,,,
2015-03-25,50.49119567871094,22.42665100097656,2.2513925809302657,,,,,,,1.2355854365588144,,,,
2015-03-26,50.49119567871094,22.75405120849609,2.218998068346534,,,,,,,0.5165169936566798,,,,
2015-03-27,50.49119567871094,23.08144760131836,2.187522921041876,,,,,,,-0.20254307103322589,,,,
2015-03-30,50.19131851196289,23.0405216217041,2.1783933252918555,,,,,,,-0.4125345878654514,,,,
2015-03-31,49.9664192199707,22.63127899169922,2.207847786167877,,,,,,,0.26138491734556624,,,,
2015-04-01,49.891456604003906,22.91774559020996,2.1769792498838374,,,,,,,-0.44274373518307897,,,,
2015-04-02,50.22881317138672,22.99959754943848,2.183899655783891,,,,,,,-0.28515846763192343,,,,
2015-04-08,51.16590881347656,23.20422172546387,2.205025853434596,,,,,,,0.20252149219714255,,,,
2015-04-09,51.39082336425781,23.28607177734375,2.2069339928024556,,,,,,,0.24766893225287134,,,,
2015-04-10,51.87811660766602,23.695316314697266,2.1893827420859573,,,,,,,-0.163860810648238,,,,
2015-04-13,52.627784729003906,24.63658142089844,2.1361642603693953,,,,,,,-1.4814914225703575,,,,
2015-04-14,52.96514511108398,24.472881317138672,2.164238220449825,,,,,,,-0.7845968190392156,,,,
2015-04-15,53.07761764526367,24.39102935791016,2.176112244645808,,,,,,,-0.4923529850278783,,,,
2015-04-16,52.77772903442383,24.472881317138672,2.156580108017886,,,,,,,-0.9720128956993648,,,,
2015-04-17,52.89018630981445,24.43195915222168,2.164795134941316,,,,,,,-0.7696783486051402,,,,
2015-04-20,52.81521606445313,23.85901260375977,2.213637963212709,,,,,,,0.41371280290002943,,,,
2015-04-21,53.11508178710938,23.981786727905273,2.2148091962349294,,,,,,,0.4439299540210442,,,,
2015-04-22,52.81521606445313,24.554731369018555,2.1509180968312966,,,,,,,-1.114292976395589,,,,
2015-04-23,53.07761764526367,25.29137420654297,2.0986450641947445,,,,,,,-2.469778635690389,,,,
2015-04-24,55.32666778564453,25.53692054748535,2.1665363951289973,,,,,,,-0.7600214492738999,,,,
2015-04-27,57.31331253051758,25.78246879577637,2.222956730191273,,,,,,,0.6873261525286622,,,,
2015-04-28,57.27582168579102,25.78246879577637,2.2215026085932403,,,,,,,0.6498353078021069,,,,
2015-04-29,58.06300735473633,25.82339286804199,2.2484654766877212,,,,,,,1.3471395159377124,,,,
2015-04-30,57.68817138671875,24.677505493164066,2.3376824453630043,,,,,,,3.4890137743347793,,,,
2015-05-04,56.67609405517578,24.51380920410156,2.312006819637519,,,,,,,2.8364622860306596,,,,
