Date,0489.HK_Close,1958.HK_Close,Ratio,Ratio_Moving_Avg,Sigma,Upper_band,Lower_band,Break_Upper,Break_Lower,Spread,Spread_Moving_Avg,Spread_Sigma,Spread_Upper_band,Spread_Lower_band
2015-01-02,9.009119033813477,7.4388957023620605,1.2110828534607396,,,,,,,-0.1743731485902682,,,,
2015-01-05,8.847664833068848,7.489045143127441,1.1814142743134866,,,,,,,-0.39773801667690023,,,,
2015-01-06,8.83151912689209,7.472328662872314,1.1818965044689713,,,,,,,-0.3932468337396564,,,,
2015-01-07,8.750792503356934,7.4388957023620605,1.176356391255534,,,,,,,-0.43269967904681117,,,,
2015-01-08,8.912247657775879,7.422179222106934,1.2007588864508663,,,,,,,-0.2506076355138642,,,,
2015-01-09,9.122137069702148,7.146355152130128,1.2764740732180229,,,,,,,0.29979309579364966,,,,
2015-01-12,9.29973602294922,6.878888130187987,1.351924300402175,,,,,,,0.8075863955317644,,,,
2015-01-13,9.574206352233887,6.853813648223878,1.396916642855468,,,,,,,1.11301176415407,,,,
2015-01-14,9.493478775024414,7.2299370765686035,1.3130790315992775,,,,,,,0.5679509442126296,,,,
2015-01-15,9.574206352233887,7.313521385192871,1.3091103242848312,,,,,,,0.5454917211852255,,,,
2015-01-16,9.219009399414062,7.606063365936278,1.212060556936898,,,,,,,-0.17085520612999616,,,,
2015-01-19,9.009119033813477,7.4054627418518075,1.2165504503720803,,,,,,,-0.1330993703622667,,,,
2015-01-20,9.154427528381348,7.4388957023620605,1.230616464413469,,,,,,,-0.029064654022397107,,,,
2015-01-21,9.380459785461426,7.480686664581299,1.2539570504770579,,,,,,,0.1453756746060364,,,,
2015-01-22,9.396608352661133,7.43053674697876,1.2645934839743271,,,,,,,0.22343549781446548,,,,
2015-01-23,9.525769233703613,7.397104740142822,1.2877699543726742,,,,,,,0.39386897975151314,,,,
2015-01-26,9.461189270019533,7.36367130279541,1.2848467674579471,,,,,,,0.3705633829621515,,,,
2015-01-27,9.477334022521973,7.43053674697876,1.2754575268570518,,,,,,,0.3041611676753053,,,,
2015-01-28,9.445042610168457,7.380388259887695,1.2797487445887,,,,,,,0.33377924533035674,,,,
2015-01-29,9.23515510559082,7.321879863739014,1.2613092918018416,,,,,,,0.19612173565180058,,,,
2015-01-30,9.122137069702148,7.255012512207031,1.2573564903373438,,,,,,,0.1656530222192849,,,,
2015-02-02,9.089845657348633,7.1714301109313965,1.2675080864963042,,,,,,,0.23654605543577567,,,,
2015-02-03,9.138280868530273,7.096204280853272,1.2877702651806207,,,,,,,0.377849327963931,,,,
2015-02-04,9.089845657348633,7.087846279144287,1.2824552479495994,,,,,,,0.3397322670059335,,,,
2015-02-05,9.057555198669434,7.146355152130128,1.2674370369025993,,,,,,,0.2352112247609348,,,,
2015-02-06,8.928391456604004,7.079488277435303,1.2611633929901083,,,,,,,0.18859621648494596,,,,
2015-02-09,9.154427528381348,7.079488277435303,1.2930916995172619,,,,,,,0.4146322882622897,,,,
2015-02-10,9.29973602294922,6.903964042663574,1.3470139713186207,,,,,,,0.7766295901939664,,,,
2015-02-11,9.29973602294922,6.745156288146973,1.3787280272943891,,,,,,,0.9726815084437703,,,,
2015-02-12,9.509625434875488,6.837097644805907,1.3908862983842099,,,,,,,1.0690671472429578,,,,
2015-02-13,9.558061599731444,6.837097644805907,1.3979706150595395,,,,,,,1.117503312098913,,,,
2015-02-16,9.541915893554688,6.945755958557129,1.3737764399567056,,,,,,,0.9672163550143544,,,,
2015-02-17,9.751805305480957,6.937397480010986,1.405686402369079,,,,,,,1.1874245058309842,,,,
2015-02-18,9.719515800476074,7.037696838378906,1.3810648602355695,,,,,,,1.031313077475378,,,,
2015-02-23,9.493478775024414,7.046055793762207,1.3473465230617223,,,,,,,0.7949567244666405,,,,
2015-02-24,9.977839469909668,7.004263401031494,1.4245380132963397,,,,,,,1.3309111138036904,,,,
2015-02-25,9.913259506225586,6.887247562408447,1.439364479989587,,,,,,,1.4107899625843334,,,,
2015-02-26,9.913259506225586,6.9959049224853525,1.417008895355859,,,,,,,1.276649889009967,,,,
2015-02-27,9.961695671081543,6.970829963684082,1.4290544630953512,,,,,,,1.3560416818702858,,,,
2015-03-02,10.139293670654297,6.937397480010986,1.4615414065388452,,,,,,,1.574912871004324,,,,
2015-03-03,10.0101318359375,6.845455646514893,1.46230322024419,,,,,,,1.5592553980813264,,,,
2015-03-04,9.880969047546387,6.820380687713622,1.4487415732300946,,,,,,,1.461048237694575,,,,
2015-03-05,9.816386222839355,6.7702317237854,1.4499335655457855,,,,,,,1.458375491662828,,,,
2015-03-06,9.945549964904783,6.753514289855957,1.4726480966869928,,,,,,,1.6081773001756918,,,,
2015-03-09,9.719515800476074,6.887247562408447,1.4112336913118297,,,,,,,1.2170462568348217,,,,
2015-03-10,9.6710786819458,7.129638195037843,1.3564613543330677,,,,,,,0.8693721858180208,,,,
2015-03-11,9.541915893554688,7.087846279144287,1.3462362920639808,,,,,,,0.7918025032119882,,,,
2015-03-12,9.574206352233887,6.979188919067383,1.3718222078896343,,,,,,,0.9582330354655522,,,,
2015-03-13,9.606496810913086,6.979188919067383,1.3764488857247879,,,,,,,0.9905234941447514,,,,
2015-03-16,9.493478775024414,7.0627708435058585,1.3441578362624587,,,,,,,0.774321601352792,,,,
2015-03-17,9.622642517089844,6.954113483428955,1.3837338921804714,,,,,,,1.0376254169925865,,,,
2015-03-18,9.751805305480957,7.1129212379455575,1.3709986346337775,,,,,,,0.9707362871338958,,,,
2015-03-19,9.83253288269043,7.146355152130128,1.3758808054424259,,,,,,,1.010188908781931,,,,
2015-03-20,9.800241470336914,7.380388259887695,1.3278761394710203,,,,,,,0.6889781054988138,,,,
2015-03-23,9.606496810913086,7.4556121826171875,1.2884920212602664,,,,,,,0.40236773939533954,,,,
2015-03-24,9.574206352233887,7.72307825088501,1.239687860360181,,,,,,,0.03988411155853733,,,,
2015-03-25,9.525769233703613,8.099202156066895,1.1761367416379545,,,,,,,-0.47288683837042456,,,,
2015-03-26,9.816386222839355,8.224576950073242,1.1935429970962748,,,,,,,-0.33704798925648305,,,,
2015-03-27,9.654932022094727,8.032336235046388,1.2020079513067057,,,,,,,-0.2611764935233083,,,,
2015-03-30,9.961695671081543,8.057409286499022,1.2363397857638112,,,,,,,0.014633882126021902,,,,
2015-03-31,10.042423248291016,8.090845108032228,1.2412081944717182,,,,,,,0.054084149107183066,,,,
2015-04-01,10.203875541687012,8.199501037597656,1.2444507897369095,,,,,,,0.08139813492896764,,,,
2015-04-02,10.429912567138672,8.308159828186035,1.2553817912547176,,,,,,,0.17329332080610982,,,,
2015-04-08,10.898127555847168,8.182785034179688,1.3318359837543612,,,,,,,0.7962864495364084,,,,
2015-04-09,10.849690437316896,8.425174713134767,1.2877703794560287,,,,,,,0.44861355585304175,,,,
2015-04-10,11.140307426452637,8.274726867675781,1.3463051535840898,,,,,,,0.9249619583480762,,,,
2015-04-13,11.253324508666992,8.99354076385498,1.2512674155983234,,,,,,,0.15058633332649407,,,,
2015-04-14,10.97885513305664,8.776225090026855,1.2509769314751071,,,,,,,0.14439828219830986,,,,
2015-04-15,10.720528602600098,8.692642211914062,1.2332876864420614,,,,,,,-0.01074321402151135,,,,
2015-04-16,10.655946731567383,8.826375007629395,1.2072846125795167,,,,,,,-0.24042137529967,,,,
2015-04-17,10.688236236572266,8.776225090026855,1.2178625920520414,,,,,,,-0.14622061428606514,,,,
2015-04-20,10.542930603027344,8.776225090026855,1.2013058570031596,,,,,,,-0.291526247830987,,,,
2015-04-21,10.349184036254883,8.776225090026855,1.1792295582773407,,,,,,,-0.48527281460344796,,,,
