Date,MC.PA_Close,KER.PA_Close,Ratio,Ratio_Moving_Avg,Sigma,Upper_band,Lower_band,Break_Upper,Break_Lower,Spread,Spread_Moving_Avg,Spread_Sigma,Spread_Upper_band,Spread_Lower_band
2015-04-16,151.12521362304688,147.06761169433594,1.0275900443473864,,,,,,,2.8454671612808227,,,,
2015-04-17,147.9069366455078,146.5657958984375,1.0091504347167033,,,,,,,0.13314195741293133,,,,
2015-04-20,147.504638671875,147.81942749023438,0.9978704502939563,,,,,,,-1.533120069531975,,,,
2015-04-21,148.4545440673828,148.78076171875,0.9978073935931054,,,,,,,-1.5524722422070454,,,,
2015-04-22,145.51437377929688,143.01356506347656,1.017486514056973,,,,,,,1.3220874975288268,,,,
2015-04-23,144.1121826171875,141.25814819335938,1.0202043879261493,,,,,,,1.6897813932979489,,,,
2015-04-24,145.69532775878906,140.33906555175778,1.0381665802460105,,,,,,,4.1995842775800725,,,,
2015-04-27,147.14279174804688,142.6376495361328,1.0315845236272827,,,,,,,3.329519298375459,,,,
2015-04-28,143.705078125,144.24209594726562,0.9962769688090087,,,,,,,-1.7258646214375517,,,,
2015-04-29,140.900634765625,143.94517517089844,0.9788493056355739,,,,,,,-4.230939976316336,,,,
2015-04-30,141.66961669921875,140.16612243652344,1.0107265167685309,,,,,,,0.3482417345296085,,,,
2015-05-04,144.29312133789062,143.0534210205078,1.0086659956017765,,,,,,,0.06065060534174904,,,,
2015-05-05,139.90548706054688,140.59005737304688,0.9951307345249634,,,,,,,-1.8433169225357346,,,,
2015-05-06,139.54364013671878,137.02388000488278,1.01838920436165,,,,,,,1.3904060408258374,,,,
2015-05-07,141.0363006591797,137.15087890625,1.0283295432294355,,,,,,,2.7550209339418643,,,,
2015-05-08,145.4691619873047,139.23135375976562,1.0448017494558157,,,,,,,5.090260085128648,,,,
2015-05-11,143.25274658203125,139.35928344726562,1.027938311954933,,,,,,,2.744860592815968,,,,
2015-05-12,141.0363006591797,140.08113098144528,1.0068186890771242,,,,,,,-0.19938234882903316,,,,
2015-05-13,139.67933654785156,140.08113098144528,0.9971317019588674,,,,,,,-1.5563464601571582,,,,
2015-05-14,143.705078125,142.11868286132812,1.0111624680987215,,,,,,,0.4150496858594863,,,,
2015-05-15,143.61460876464844,141.52476501464844,1.014766629358358,,,,,,,0.9233932572621768,,,,
2015-05-18,144.88111877441406,143.0104522705078,1.0130806278436757,,,,,,,0.6919709413287478,,,,
2015-05-19,150.12815856933594,144.6240234375,1.0380582354232082,,,,,,,4.312140477169407,,,,
2015-05-20,150.17337036132812,143.69024658203125,1.0451187462859264,,,,,,,5.298825335770886,,,,
2015-05-21,149.8115234375,141.3118896484375,1.060148044231864,,,,,,,7.334937820176265,,,,
2015-05-22,150.53524780273438,138.42459106445312,1.087489200041359,,,,,,,10.969757953270374,,,,
2015-05-25,150.08290100097656,139.18936157226562,1.078264166928125,,,,,,,9.746337386912614,,,,
2015-05-26,149.2687225341797,137.9156494140625,1.0823189621217821,,,,,,,10.216369044341917,,,,
2015-05-27,151.8470001220703,137.9156494140625,1.1010135598621,,,,,,,12.794646632232542,,,,
2015-05-28,150.67092895507812,137.9156494140625,1.0924860927328168,,,,,,,11.618575465240355,,,,
2015-05-29,146.6904296875,135.83517456054688,1.079914905414389,,,,,,,9.735698374600446,,,,
2015-06-01,147.6403350830078,135.66522216796878,1.0882695854079132,,,,,,,10.856956914364304,,,,
2015-06-02,149.3591766357422,135.41029357910156,1.1030119844507407,,,,,,,12.832828183482803,,,,
2015-06-03,149.76626586914062,137.19383239746094,1.0916399319996863,,,,,,,11.44167862899161,,,,
2015-06-04,147.86648559570312,135.877197265625,1.0882362057162571,,,,,,,10.869385225586711,,,,
2015-06-05,145.016845703125,133.24484252929688,1.0883486591328275,,,,,,,10.673795999931855,,,,
2015-06-08,144.97158813476562,132.26808166503906,1.0960436282874157,,,,,,,11.613349782197702,,,,
2015-06-09,140.35783386230472,130.69650268554688,1.0739218799144366,,,,,,,8.584127480705888,,,,
2015-06-10,146.1476593017578,136.17416381835938,1.0732407323367297,,,,,,,8.851144773488102,,,,
2015-06-11,149.72103881835938,135.07040405273438,1.1084666538785586,,,,,,,13.53738127005974,,,,
2015-06-12,146.8714141845703,135.79220581054688,1.0815894278165037,,,,,,,9.96000577113432,,,,
2015-06-15,144.60972595214844,134.13658142089844,1.0780782126718065,,,,,,,9.367587624115203,,,,
2015-06-16,145.016845703125,131.97113037109378,1.0988527967847783,,,,,,,11.958006124158004,,,,
2015-06-17,144.02169799804688,130.39956665039062,1.1044645446113945,,,,,,,12.547375005496605,,,,
2015-06-18,144.6549530029297,130.86647033691406,1.105362990462854,,,,,,,12.709878092522416,,,,
2015-06-19,144.70018005371094,131.37631225585938,1.1014175810621243,,,,,,,12.241061095087815,,,,
2015-06-22,151.9827117919922,135.62226867675778,1.1206324247106343,,,,,,,15.242641138259927,,,,
2015-06-23,154.108642578125,136.76896667480472,1.1267807772837006,,,,,,,16.212422814063757,,,,
2015-06-24,154.5609893798828,137.74569702148438,1.1220749012274098,,,,,,,15.679989034301116,,,,
2015-06-25,154.60623168945312,137.57579040527344,1.1237895216448408,,,,,,,15.896538334470392,,,,
2015-06-26,154.8776092529297,138.67948913574222,1.1168025655281468,,,,,,,15.055120456186302,,,,
2015-06-29,148.00221252441406,138.00065612792972,1.0724747017667269,,,,,,,8.864151693343501,,,,
2015-06-30,142.16714477539062,136.00421142578122,1.0453142831755071,,,,,,,5.041983391377016,,,,
2015-07-01,146.2381134033203,140.12315368652344,1.0436398950203258,,,,,,,4.960061338094704,,,,
2015-07-02,143.7502899169922,138.12765502929688,1.0407060764660252,,,,,,,4.484183456576773,,,,
2015-07-03,142.6194610595703,137.06588745117188,1.0405175475216386,,,,,,,4.423873291012882,,,,
2015-07-06,138.63897705078122,136.38702392578122,1.0165114910508308,,,,,,,1.1278480170013836,,,,
2015-07-07,133.84428405761722,131.33425903320312,1.0191117309595474,,,,,,,1.4275649253156928,,,,
2015-07-08,135.11082458496094,132.09812927246094,1.0228064949071771,,,,,,,1.9239393766490878,,,,
2015-07-09,138.774658203125,134.98542785644528,1.0280714030162537,,,,,,,2.6766772269534442,,,,
2015-07-10,143.61460876464844,138.42459106445312,1.0374934660112431,,,,,,,4.049118915184437,,,,
2015-07-13,146.55474853515625,139.99612426757812,1.0468486131447643,,,,,,,5.404772868380263,,,,
2015-07-14,147.18801879882812,140.46305847167972,1.0478770745868695,,,,,,,5.567260445090369,,,,
2015-07-15,146.10240173339844,139.14640808105472,1.0499904650667788,,,,,,,5.8091456342456524,,,,
2015-07-16,146.8261260986328,141.90670776367188,1.0346665665949606,,,,,,,3.7498198609652036,,,,
2015-07-17,151.0327911376953,141.90670776367188,1.0643104439377298,,,,,,,7.956484900027704,,,,
2015-07-20,153.0230255126953,144.24209594726562,1.0608763309196503,,,,,,,7.592082766257761,,,,
2015-07-21,152.29933166503906,143.98719787597656,1.0577282835674193,,,,,,,7.125387865880896,,,,
2015-07-22,151.5303497314453,143.0104522705078,1.0595753479949976,,,,,,,7.341201898359998,,,,
2015-07-23,151.2589874267578,143.43531799316406,1.0545449303773748,,,,,,,6.641472117584698,,,,
2015-07-24,150.21859741210938,142.11868286132812,1.056994016463583,,,,,,,6.928568972968861,,,,
2015-07-27,145.6048583984375,138.76449584960938,1.0492947602118743,,,,,,,5.69666226046138,,,,
2015-07-28,149.99244689941406,146.49252319335938,1.0238914835362283,,,,,,,2.292528831782249,,,,
2015-07-29,152.8873748779297,146.95944213867188,1.0403372022443047,,,,,,,4.716689507888475,,,,
2015-07-30,152.5255126953125,148.61599731445312,1.0263061544618735,,,,,,,2.6846187821741694,,,,
2015-07-31,154.42526245117188,149.1249237060547,1.0355429435495629,,,,,,,4.071247562959684,,,,
2015-08-03,154.83236694335938,149.2948455810547,1.0370911757921226,,,,,,,4.30702967999585,,,,
2015-08-04,154.78717041015625,149.46482849121094,1.035609326773879,,,,,,,4.09044923343194,,,,
2015-08-05,158.85812377929688,151.54527282714844,1.0482552231140159,,,,,,,6.063811194739088,,,,
2015-08-06,158.6319580078125,154.09361267089844,1.029451871873539,,,,,,,3.268302101660396,,,,
2015-08-07,156.9130859375,152.9889678955078,1.0256496798166022,,,,,,,2.6631793153552223,,,,
2015-08-10,157.6820526123047,152.7349395751953,1.0323901855781583,,,,,,,3.688268017954414,,,,
2015-08-11,149.13304138183594,146.7895050048828,1.01596528564406,,,,,,,1.1336937714984288,,,,
2015-08-12,140.9910888671875,143.0954132080078,0.985294257211715,,,,,,,-3.283720153473496,,,,
2015-08-13,145.10726928710938,145.13389587402344,0.9998165377787613,,,,,,,-1.2228236223777174,,,,
2015-08-14,144.38356018066406,144.36911010742188,1.0001000911706903,,,,,,,-1.1754435796707128,,,,
2015-08-17,145.016845703125,143.98719787597656,1.0071509678800425,,,,,,,-0.1570980960331667,,,,
2015-08-18,143.7502899169922,143.69024658203125,1.0004178664619847,,,,,,,-1.1242551085650518,,,,
2015-08-19,139.407958984375,142.07662963867188,0.98121668101866,,,,,,,-3.839669628443943,,,,
2015-08-20,133.93475341796878,138.25465393066406,0.9687540318544231,,,,,,,-5.459398671791519,,,,
2015-08-21,131.80877685546878,135.32530212402344,0.9740142810445617,,,,,,,-4.631879640110213,,,,
2015-08-24,126.0189971923828,124.20010375976562,1.0146448624240716,,,,,,,0.7952332116397969,,,,
2015-08-25,133.48243713378906,130.14462280273438,1.0256469630413694,,,,,,,2.265159242175258,,,,
2015-08-26,131.94450378417972,128.44609069824222,1.0272364309954463,,,,,,,2.4397573392227514,,,,
2015-08-27,136.73918151855472,132.60797119140622,1.0311535595487356,,,,,,,3.0382522620270436,,,,
2015-08-28,136.55827331542972,132.52301025390622,1.0304495276238608,,,,,,,2.9430052464777248,,,,
2015-08-31,134.4775390625,129.720703125,1.0366698285077616,,,,,,,3.687674804727294,,,,
2015-09-01,130.45181274414062,122.50155639648438,1.0648992272549151,,,,,,,6.940595594606862,,,,
2015-09-02,133.12055969238278,125.64376831054688,1.0595078568748109,,,,,,,6.44123244315756,,,,
2015-09-03,135.83453369140622,128.23408508300778,1.0592701121817851,,,,,,,6.543540217026958,,,,
2015-09-04,132.03498840332028,120.33607482910156,1.0972186735426865,,,,,,,10.7071007719575,,,,
2015-09-07,132.62300109863278,120.93090057373048,1.096684143336663,,,,,,,10.695385154649927,,,,
2015-09-08,133.70858764648438,123.52122497558594,1.0824745923051846,,,,,,,9.169297785071294,,,,
2015-09-09,135.47267150878906,125.51676177978516,1.079319364105897,,,,,,,8.921397581184891,,,,
2015-09-10,135.02035522460938,122.11962890625,1.1056400714111498,,,,,,,11.89421342080459,,,,
2015-09-11,134.02520751953122,121.100830078125,1.106724102824633,,,,,,,11.92626150812086,,,,
2015-09-14,133.61813354492188,120.80297088623048,1.1060831746494084,,,,,,,11.819501687978246,,,,
2015-09-15,135.60836791992188,121.9496612548828,1.1120028257929433,,,,,,,12.653594644925533,,,,
2015-09-16,140.71968078613278,128.78594970703122,1.0926632998882955,,,,,,,10.872274206320839,,,,
2015-09-17,140.7649383544922,131.6312255859375,1.069388647928311,,,,,,,8.048805064037339,,,,
2015-09-18,136.286865234375,129.46575927734378,1.0526865635756164,,,,,,,5.754046077538732,,,,
2015-09-21,137.64382934570312,130.01763916015622,1.0586550427681043,,,,,,,6.5545816988818615,,,,
2015-09-22,133.34672546386722,124.49798583984376,1.0710753637043302,,,,,,,7.822624251828913,,,,
2015-09-23,133.52763366699222,123.90315246582031,1.0776774521844945,,,,,,,8.603268459850156,,,,
2015-09-24,130.31608581542972,118.08563995361328,1.1035726771402588,,,,,,,11.257181197537392,,,,
2015-09-25,136.73918151855472,125.38883209228516,1.0905212149828127,,,,,,,10.316891677989773,,,,
2015-09-28,133.12055969238278,118.63750457763672,1.1220782177297763,,,,,,,13.505241969057778,,,,
2015-09-29,131.67311096191406,119.10530853271484,1.1055184070636717,,,,,,,11.586133632142435,,,,
2015-09-30,137.68910217285156,123.9881362915039,1.110502232642128,,,,,,,12.679052701305295,,,,
2015-10-01,135.47267150878906,120.93090057373048,1.1202485954050478,,,,,,,13.545055564806205,,,,
2015-10-02,134.97512817382812,122.88439178466795,1.098391148082882,,,,,,,11.077920297699592,,,,
2015-10-05,141.6243896484375,129.25285339355472,1.0957157689758181,,,,,,,11.306231150768497,,,,
2015-10-06,144.06692504882812,130.73945617675778,1.1019391487605072,,,,,,,12.249911152318134,,,,
2015-10-07,145.65008544921875,133.45681762695312,1.091364892697719,,,,,,,11.0933135445527,,,,
2015-10-08,146.8714141845703,135.24037170410156,1.0860027396694591,,,,,,,10.516388107462262,,,,
2015-10-09,149.94723510742188,137.74569702148438,1.0885801760038603,,,,,,,11.066234761840178,,,,
2015-10-12,150.6256866455078,138.25465393066406,1.089480045431584,,,,,,,11.231534555747515,,,,
2015-10-13,145.8762664794922,134.05158996582028,1.0882098937930307,,,,,,,10.719820108139402,,,,
2015-10-14,144.06692504882812,132.31011962890622,1.0888579456574943,,,,,,,10.666302254491029,,,,
2015-10-15,145.10726928710938,131.03642272949222,1.1073811865779075,,,,,,,12.990841232446002,,,,
2015-10-16,143.52413940429688,127.38526916503906,1.1266933794232397,,,,,,,15.088957808951221,,,,
2015-10-19,143.7502899169922,128.10710144042972,1.1221102366744018,,,,,,,14.58732668740538,,,,
2015-10-20,143.20750427246094,127.38526916503906,1.1242077299135957,,,,,,,14.772322677115284,,,,
2015-10-21,142.9813232421875,128.70097351074222,1.1109575890679129,,,,,,,13.219593234503549,,,,
2015-10-22,149.4044189453125,132.65000915527344,1.1263053798241898,,,,,,,15.661105247015598,,,,
2015-10-23,154.38003540039062,146.7045440673828,1.0523193837096305,,,,,,,6.4663489776287975,,,,
2015-10-26,153.0230255126953,144.36911010742188,1.0599429850252193,1.0142113255203722,,,,,,7.464021752360537,0.4171183940896426,,,
2015-10-27,152.43504333496094,143.1383819580078,1.0649487667094104,1.0150197796787892,,,,,,8.11691141483638,0.5268807431357138,,,
2015-10-28,151.7113037109375,142.5015106201172,1.0646294418265636,1.0158250649337255,,,,,,8.035292237478387,0.6352591593098252,,,
2015-10-29,152.93260192871094,142.88343811035156,1.0703312010913275,1.0166846465474912,,,,,,8.871515109522846,0.7494843851766365,,,
2015-10-30,153.4301300048828,143.1383819580078,1.0719006873355204,1.0175602750843966,,,,,,9.111998084758255,0.8652615470217575,,,
2015-11-02,151.89219665527344,141.90670776367188,1.0703665742723816,1.0184947407649128,,,,,,8.815890417605829,0.9893402360258324,,,
2015-11-03,153.5658416748047,140.8029327392578,1.0906437720241349,1.019523739724335,,,,,,11.602407801659552,1.1289583952023363,,,
2015-11-04,156.2798309326172,142.75643920898438,1.0947305200281412,1.020606432177502,,,,,,12.346789742773979,1.2760466424504362,,,
2015-11-05,156.95831298828125,146.19558715820312,1.073618677822549,1.0215353483751888,,,,,,9.557778309697994,1.404482472089187,,,
2015-11-06,152.66119384765625,145.94068908691406,1.0460495616595302,1.0223940893782664,,,,,,5.517658116352379,1.5239357398110727,,,
2015-11-09,151.34945678710938,143.69024658203125,1.0533036193288565,1.0232115685290701,,,,,,6.474911761552136,1.6358928131967136,,,
2015-11-10,152.34454345703125,145.1759033203125,1.0493789945353538,1.0240449051882343,,,,,,5.972096874879668,1.7523471481457655,,,
2015-11-11,155.5108642578125,147.29937744140625,1.0557469213993975,1.0249185839269446,,,,,,6.997441830154429,1.8747190129917852,,,
2015-11-12,151.0327911376953,143.98719787597656,1.048932081224245,1.0257834331307438,,,,,,5.858847338537146,1.9954458336524523,,,
2015-11-13,146.91661071777344,140.3780517578125,1.0465782141729791,1.0265700481700293,,,,,,5.381559705268472,2.1047034487243272,,,
2015-11-16,144.88111877441406,139.40132141113278,1.039309508029123,1.0274300970285752,,,,,,4.330848343429608,2.2271888504065305,,,
2015-11-17,149.63055419921875,141.99168395996094,1.0537980114484158,1.0283699237826796,,,,,,6.4685713894231185,2.3620096292292736,,,
2015-11-18,148.00221252441406,142.45858764648438,1.0389139396193254,1.0292515957285577,,,,,,4.36947779676143,2.4920775019504253,,,
2015-11-19,146.91661071777344,141.7797088623047,1.0362315728864817,1.0300645979479275,,,,,,3.9683501094507108,2.612529524520149,,,
2015-11-20,146.78089904785156,142.16160583496094,1.032493254319688,1.030823729004149,,,,,,3.447593862904597,2.7245749311036676,,,
2015-11-23,146.4642791748047,140.92996215820312,1.0392699815699158,1.0316493786944805,,,,,,4.372768903209931,2.8470208447450465,,,
2015-11-24,140.17689514160156,136.68397521972656,1.0255547141957202,1.032438750475308,,,,,,2.3663673342207403,2.9646487490988176,,,
2015-11-25,142.9361114501953,138.17056274414062,1.0344903329002095,1.0332910395331933,,,,,,3.6267436285258157,3.0909777222848636,,,
2015-11-26,143.93125915527344,139.57127380371094,1.0312384148452658,1.0341049709925565,,,,,,3.209635580032881,3.2111546394704735,,,
2015-11-27,141.08155822753906,137.44876098632812,1.0264301927143038,1.0348535761007438,,,,,,2.4999412710059232,3.3214404897176792,,,
2015-11-30,143.61460876464844,138.89242553710938,1.0339988534959914,1.035400127937636,,,,,,3.5774285396330754,3.4028905157518943,,,
2015-12-01,143.61459350585938,137.7027587890625,1.0429318538625127,1.03604724024982,,,,,,4.7768852906365,3.498546706418902,,,
2015-12-02,144.57264709472656,136.4290771484375,1.0596908673466192,1.0368373685617311,,,,,,7.019118234625097,3.6152865100664826,,,
2015-12-03,137.95758056640622,136.08917236328122,1.0137292935997686,1.0374152999917527,,,,,,0.7467579948169316,3.7020931970562763,,,
2015-12-04,138.91563415527344,136.30206298828122,1.0191748467315342,1.0379322244183709,,,,,,1.4901663090692523,3.7804501579331746,,,
2015-12-07,140.9229736328125,136.38702392578122,1.0332579271580824,1.038496795848234,,,,,,3.411844599032662,3.864851504154048,,,
2015-12-08,137.31889343261722,134.77345275878906,1.0188868105826736,1.038912094996918,,,,,,1.4346346579185365,3.927362245122585,,,
2015-12-09,135.81343078613278,133.96662902832028,1.013785535780124,1.0393260561419975,,,,,,0.7426456023556511,3.990147873490007,,,
2015-12-10,135.03787231445312,134.05158996582028,1.0073574834053391,1.0397103623283603,,,,,,-0.11857405689966072,4.048410307554965,,,
2015-12-11,132.2550048828125,132.01315307617188,1.0018320281048136,1.0399855478329008,,,,,,-0.8462037533713271,4.09000491120977,,,
2015-12-14,129.74583435058594,130.14462280273438,0.9969358053866513,1.0402096845007474,,,,,,-1.4714435410278668,4.124529728617245,,,
2015-12-15,134.99224853515622,132.48007202148438,1.0189626747278975,1.0404841587194626,,,,,,1.4202725965630236,4.164702224489495,,,
2015-12-16,135.63092041015622,132.31011962890622,1.0250986152122297,1.0408000057317803,,,,,,2.2302976158191257,4.2106871232398975,,,
2015-12-17,135.85903930664062,134.47555541992188,1.0102879953341601,1.0410254623693318,,,,,,0.27513314778960307,4.244289620788546,,,
2015-12-18,132.30061340332028,132.48007202148438,0.9986453916017272,1.041227427651336,,,,,,-1.2713625352729139,4.275559264678531,,,
2015-12-21,130.20205688476562,131.67324829101562,0.9888269528902449,1.0413394660087647,,,,,,-2.556445462906055,4.293989534952653,,,
2015-12-22,131.20570373535156,133.58470153808594,0.9821910909307522,1.041475898005948,,,,,,-3.4800061026966205,4.316967913007033,,,
2015-12-23,133.62361145019528,136.68397521972656,0.9776099300257284,1.041544669080369,,,,,,-4.186916357185538,4.329681906313602,,,
2015-12-24,133.25863647460938,136.5989990234375,0.9755462150329887,1.0415684070439708,,,,,,-4.466214760643425,4.335642785197616,,,
2015-12-28,131.47944641113278,134.17861938476562,0.9798837326989273,1.041652219843965,,,,,,-3.805076358669652,4.3505417736058885,,,
2015-12-29,134.80975341796878,136.76896667480472,0.9856750160181121,1.0417232755325723,,,,,,-3.0864663460924646,4.362986262229908,,,
2015-12-30,134.26231384277344,136.25912475585938,0.9853454884825974,1.041722545261096,,,,,,-3.1198618730719545,4.364604971132331,,,
2016-01-04,127.00857543945312,128.91389465332028,0.9852202183558956,1.0417173203991998,,,,,,-2.9678306119504043,4.3664550184952855,,,
2016-01-05,127.2366943359375,128.14915466308594,0.9928797007709699,1.0417778688846377,,,,,,-1.9686687199708501,4.377542681777561,,,
