Date,0669.HK_Close,6586.T_Close,Ratio,Ratio_Moving_Avg,Sigma,Upper_band,Lower_band,Break_Upper,Break_Lower,Spread,Spread_Moving_Avg,Spread_Sigma,Spread_Upper_band,Spread_Lower_band
2015-02-05,23.24698829650879,2369.340087890625,0.009811587798358279,,,,,,,3.038497209833963,,,,
2015-02-06,23.75638198852539,2405.444091796875,0.009876089853653298,,,,,,,3.2399539176828434,,,,
2015-02-09,23.84900283813477,2428.009033203125,0.009822452269327939,,,,,,,3.1401146727662734,,,,
2015-02-10,23.80269432067871,2495.70458984375,0.009537464657293009,,,,,,,2.516419624785808,,,,
2015-02-12,23.15437126159668,2495.70458984375,0.009277689096627545,,,,,,,1.8680965657037767,,,,
2015-02-13,23.52484130859375,2486.6787109375,0.00946034612558559,,,,,,,2.315549817585019,,,,
2015-02-16,24.12685203552246,2522.783203125,0.009563585172771191,,,,,,,2.6096193957149616,,,,
2015-02-17,23.89530944824219,2531.808837890625,0.009438038563824018,,,,,,,2.301095685866045,,,,
2015-02-18,23.94162178039551,2540.8349609375,0.00942273785919637,,,,,,,2.2704227308196714,,,,
2015-02-23,23.75638198852539,2563.400146484375,0.009267527748684319,,,,,,,1.892720762108084,,,,
2015-02-24,24.49732780456543,2509.24365234375,0.00976283342659203,,,,,,,3.0955762190307503,,,,
2015-02-25,25.423498153686523,2509.24365234375,0.010131936820858268,,,,,,,4.021746568151844,,,,
2015-02-26,25.09933662414551,2540.8349609375,0.009878381323470348,,,,,,,3.4281375745696714,,,,
2015-02-27,24.86779594421387,2567.913330078125,0.009684047998402386,,,,,,,2.965641033038956,,,,
2015-03-02,24.72886848449707,2545.34814453125,0.009715318722756145,,,,,,,3.0191757501636225,,,,
2015-03-03,24.775177001953125,2590.47802734375,0.009563940222784804,,,,,,,2.6805640785677873,,,,
2015-03-04,24.960411071777344,2604.016845703125,0.009585349308689916,,,,,,,2.7503233410657515,,,,
2015-03-05,24.86779594421387,2739.408447265625,0.009077797788437125,,,,,,,1.5029309878224169,,,,
2015-03-06,25.28457069396973,2703.30419921875,0.009353209565270873,,,,,,,2.227644804061523,,,,
2015-03-09,25.238264083862305,2721.356201171875,0.009274149438061126,,,,,,,2.027369701870235,,,,
2015-03-10,24.86779594421387,2721.356201171875,0.009138015792826113,,,,,,,1.656901562221801,,,,
2015-03-11,24.589942932128906,2721.356201171875,0.009035914858018199,,,,,,,1.3790485501368366,,,,
2015-03-12,25.09933662414551,2698.791015625,0.009300214977310081,,,,,,,2.080904418994912,,,,
2015-03-13,24.82148361206055,2757.4599609375,0.009001575349664033,,,,,,,1.3026543282162812,,,,
2015-03-16,24.45101547241211,2820.642333984375,0.008668598346488391,,,,,,,0.3932933428010408,,,,
2015-03-17,24.40470886230469,2811.61669921875,0.00867995586634761,,,,,,,0.4239678552622692,,,,
2015-03-18,24.589942932128906,2775.512451171875,0.008859604618868332,,,,,,,0.9171409915697311,,,,
2015-03-19,24.40470886230469,2793.564453125,0.008736046463866099,,,,,,,0.5779384296616534,,,,
2015-03-20,25.423498153686523,2820.642333984375,0.009013371829307358,,,,,,,1.3657760240754548,,,,
2015-03-23,25.00672149658203,2874.799072265625,0.008698598012581892,,,,,,,0.48708764377281,,,,
2015-03-24,24.63624763488769,2879.312255859375,0.008556295894880156,,,,,,,0.07812009732086267,,,,
2015-03-25,25.00672149658203,2928.95556640625,0.008537760621361903,,,,,,,0.025178002890182682,,,,
2015-03-26,25.00672149658203,2856.746826171875,0.008753565862919598,,,,,,,0.6410582181721942,,,,
2015-03-27,24.775177001953125,2889.2099609375,0.008575069772331117,,,,,,,0.1326303107696063,,,,
2015-03-30,24.45101547241211,2875.29736328125,0.008503821477618908,,,,,,,-0.07286838637948989,,,,
2015-03-31,24.265783309936523,2893.84765625,0.008385300883938514,,,,,,,-0.41631904692131627,,,,
2015-04-01,25.19195556640625,2796.45849609375,0.00900852117118698,,,,,,,1.340501365553937,,,,
2015-04-02,24.589942932128906,2805.733642578125,0.008764175814470317,,,,,,,0.6593794822434731,,,,
2015-04-08,23.98793029785156,2917.03564453125,0.00822339293070458,,,,,,,-0.8919462227468458,,,,
2015-04-09,24.312089920043945,2935.58544921875,0.008281853940417283,,,,,,,-0.7260009339896563,,,,
2015-04-10,23.94162178039551,2879.93505859375,0.008313250574506364,,,,,,,-0.6218177440704089,,,,
2015-04-13,24.3583984375,2917.03564453125,0.00835039451203355,,,,,,,-0.5214780830984047,,,,
2015-04-14,24.960411071777344,2866.0224609375,0.008709077270668907,,,,,,,0.5156343797033429,,,,
2015-04-15,25.05303001403809,2852.109130859375,0.008784036256876786,,,,,,,0.726922401302577,,,,
2015-04-16,25.469810485839844,2968.049072265625,0.008581330653808148,,,,,,,0.15483205440151337,,,,
2015-04-17,24.72886848449707,2903.123046875,0.00851802286200576,,,,,,,-0.03234520370941496,,,,
2015-04-20,24.589942932128906,2898.485107421875,0.008483722365577722,,,,,,,-0.13171300808773267,,,,
2015-04-21,24.86779594421387,2958.7734375,0.008404765173647693,,,,,,,-0.3680690735602923,,,,
2015-04-22,25.00672149658203,2917.03564453125,0.008572648587090014,,,,,,,0.12684497598362654,,,,
2015-04-23,25.469810485839844,2926.310302734375,0.008703728535569378,,,,,,,0.510828880839366,,,,
2015-04-24,26.21074676513672,2930.947998046875,0.00894275394261619,,,,,,,1.2122094944619164,,,,
2015-04-27,26.581218719482425,2972.685791015625,0.008941819145440491,,,,,,,1.2266929516318648,,,,
2015-04-28,26.34967422485352,3028.3369140625,0.008701037887328577,,,,,,,0.5204908804887118,,,,
2015-04-30,25.516117095947266,2796.45849609375,0.00912443976250304,,,,,,,1.6646628950949527,,,,
2015-05-07,24.68255615234375,2852.109130859375,0.008654141556254756,,,,,,,0.3564485396082375,,,,
2015-05-08,24.775177001953125,2852.109130859375,0.008686616067348048,,,,,,,0.4490693892176125,,,,
2015-05-11,25.00672149658203,2847.471923828125,0.008782078336689318,,,,,,,0.7201653848897926,,,,
2015-05-12,24.86779594421387,2866.0224609375,0.008676762406139484,,,,,,,0.4230192521398699,,,,
2015-05-13,25.33088302612305,2866.0224609375,0.008838340721808965,,,,,,,0.8861063340490496,,,,
2015-05-14,24.82148361206055,2879.93505859375,0.008618765044021752,,,,,,,0.25804408759463016,,,,
2015-05-15,25.09933662414551,2921.6728515625,0.00859074163992128,,,,,,,0.17990860250382923,,,,
2015-05-18,25.56242370605469,2917.03564453125,0.00876315095908347,,,,,,,0.6825471854562863,,,,
2015-05-19,25.145648956298828,2968.049072265625,0.008472113615393897,,,,,,,-0.16932947513950225,,,,
2015-05-20,25.70134925842285,3009.78662109375,0.008539259586808528,,,,,,,0.030384412124284665,,,,
2015-05-21,25.84027862548828,3014.424560546875,0.008572209423877689,,,,,,,0.12975603119987156,,,,
2015-05-22,25.84027862548828,3028.3369140625,0.008532828202005988,,,,,,,0.01109528112347391,,,,
2015-05-26,25.932897567749023,3172.10205078125,0.008175303679578047,,,,,,,-1.1224822601024407,,,,
2015-05-27,25.27081871032715,3111.813720703125,0.008120929136020751,,,,,,,-1.2703520399667916,,,,
2015-05-28,25.08431434631348,3139.63916015625,0.007989553278812178,,,,,,,-1.6941841510798206,,,,
2015-05-29,24.94444274902344,3144.276611328125,0.00793328508667278,,,,,,,-1.8736093317286588,,,,
2015-06-01,24.991065979003906,3158.189697265625,0.007913098443909587,,,,,,,-1.9456530987711602,,,,
2015-06-02,25.03769111633301,3218.477783203125,0.007779358070141704,,,,,,,-2.413234956684054,,,,
2015-06-03,25.177570343017575,3255.57861328125,0.007733669904423371,,,,,,,-2.589794808447497,,,,
2015-06-04,25.317441940307614,3292.678955078125,0.007689010160332169,,,,,,,-2.766358124974417,,,,
2015-06-05,24.80456924438477,3269.4912109375,0.007586675615277846,,,,,,,-3.0814587394722217,,,,
2015-06-08,24.38494110107422,3269.4912109375,0.0074583289961137516,,,,,,,-3.501086882782772,,,,
2015-06-09,23.91868782043457,3199.927734375,0.00747475874642097,,,,,,,-3.3740218368317763,,,,
2015-06-10,23.87206268310547,3204.565185546875,0.007449392133064562,,,,,,,-3.460200557519677,,,,
2015-06-11,24.05856132507324,3204.565185546875,0.007507589932506717,,,,,,,-3.273701915551907,,,,
2015-06-12,23.87206268310547,3227.7529296875,0.007395876699093162,,,,,,,-3.6579726389447167,,,,
2015-06-15,23.638935089111328,3218.477783203125,0.007344756335582082,,,,,,,-3.811990983905737,,,,
2015-06-16,23.452436447143555,3162.8271484375,0.007415023125348323,,,,,,,-3.523836213990311,,,,
2015-06-17,23.91868782043457,3162.8271484375,0.007562439140011455,,,,,,,-3.0575848406992954,,,,
2015-06-18,24.38494110107422,3107.176025390625,0.00784794324550976,,,,,,,-2.1166739835454003,,,,
2015-06-19,24.478191375732425,3167.464599609375,0.007728007876947126,,,,,,,-2.5376348687602395,,,,
2015-06-22,24.664690017700195,3209.202880859375,0.007685612575262108,,,,,,,-2.7071288885992715,,,,
2015-06-23,24.711315155029297,3237.0283203125,0.007633950867826726,,,,,,,-2.897831498369534,,,,
2015-06-24,24.524812698364254,3153.552001953125,0.007776885455884357,,,,,,,-2.372350713736491,,,,
2015-06-25,24.524812698364254,3232.390625,0.00758720573828055,,,,,,,-3.0447782893602557,,,,
2015-06-26,24.38494110107422,3195.289794921875,0.007631527237319153,,,,,,,-2.868210808202285,,,,
2015-06-29,24.29169464111328,3065.43798828125,0.007924379724521294,,,,,,,-1.853929864015054,,,,
2015-06-30,23.685565948486328,3079.3505859375,0.007691740608117644,,,,,,,-2.5787213890339267,,,,
2015-07-02,24.991065979003906,3153.552001953125,0.007924735651584596,,,,,,,-1.9060974330968392,,,,
2015-07-03,24.94444274902344,3241.665771484375,0.007694945903568971,,,,,,,-2.704257487734189,,,,
2015-07-06,24.664690017700195,3162.8271484375,0.0077983047634724665,,,,,,,-2.3115826434336704,,,,
2015-07-07,25.03769111633301,3320.504638671875,0.007540327101108194,,,,,,,-3.283438778363905,,,,
2015-07-08,23.54568862915039,3204.565185546875,0.007347545537642793,,,,,,,-3.786574611474755,,,,
2015-07-09,24.711315155029297,3195.289794921875,0.007733669476334146,,,,,,,-2.541836754247207,,,,
2015-07-10,24.19843864440918,3135.00146484375,0.007718796598908524,,,,,,,-2.5405041873098,,,,
2015-07-13,24.19843864440918,3190.65234375,0.007584166508084223,,,,,,,-3.015159681508525,,,,
2015-07-14,24.524812698364254,3260.21630859375,0.007522449548429717,,,,,,,-3.282108118775138,,,,
2015-07-15,25.177570343017575,3232.390625,0.007789148424169054,,,,,,,-2.3920206447069354,,,,
2015-07-16,25.643817901611328,3176.739501953125,0.008072370392928026,,,,,,,-1.4511155095989317,,,,
2015-07-17,26.156696319580078,3176.739501953125,0.008233818449230225,,,,,,,-0.9382370916301817,,,,
2015-07-21,26.20332145690918,3195.289794921875,0.008200608751842446,,,,,,,-1.049830452367324,,,,
2015-07-22,25.923568725585934,3190.65234375,0.008124849069302784,,,,,,,-1.2900296003317706,,,,
2015-07-23,25.69044303894043,3130.364013671875,0.008206854834369849,,,,,,,-1.0089462094197508,,,,
2015-07-24,25.550567626953125,3130.364013671875,0.008162171400949199,,,,,,,-1.1488216214070555,,,,
2015-07-27,24.571441650390625,3139.63916015625,0.00782619925315487,,,,,,,-2.2070568470026757,,,,
2015-07-28,24.851192474365234,3107.176025390625,0.007997999556925976,,,,,,,-1.6504226102543846,,,,
2015-07-29,25.78368949890137,3079.3505859375,0.008373093215383787,,,,,,,-0.48059783861888405,,,,
2015-07-30,26.57632064819336,3121.088623046875,0.008515080428010715,,,,,,,-0.043957268818179074,,,,
2015-07-31,25.503944396972656,3176.739501953125,0.008028339869004779,,,,,,,-1.5909890142376035,,,,
2015-08-03,25.317441940307614,3051.525146484375,0.00829665191174175,,,,,,,-0.7095176501132805,,,,
2015-08-04,25.03769111633301,3144.276611328125,0.007962941627377125,,,,,,,-1.7803609644190885,,,,
2015-08-05,25.503944396972656,3125.726318359375,0.008159365791935078,,,,,,,-1.1558891857132032,,,,
2015-08-06,25.503944396972656,3158.189697265625,0.008075494774444388,,,,,,,-1.4327746808024102,,,,
2015-08-07,25.97019386291504,3186.014892578125,0.008151309626145515,,,,,,,-1.2038508796438663,,,,
2015-08-10,25.503944396972656,3176.739501953125,0.008028339869004779,,,,,,,-1.5909890142376035,,,,
2015-08-11,27.04257583618164,3348.329833984375,0.008076437261857828,,,,,,,-1.5158797232991148,,,,
2015-08-12,26.66957092285156,3274.12890625,0.008145547010058733,,,,,,,-1.256012726679753,,,,
2015-08-13,26.38981819152832,3399.34326171875,0.007763210761535539,,,,,,,-2.603739278792361,,,,
2015-08-14,26.57632064819336,3362.242919921875,0.007904342809594164,,,,,,,-2.1008019083103626,,,,
2015-08-17,26.62294769287109,3431.80615234375,0.007757707315341505,,,,,,,-2.6474911079077508,,,,
2015-08-18,26.01681900024414,3399.34326171875,0.0076534839223885015,,,,,,,-2.9767384700765405,,,,
2015-08-19,27.8351993560791,3445.71923828125,0.008078197157457176,,,,,,,-1.553906441722706,,,,
2015-08-20,27.13582420349121,3357.60546875,0.008081897785803161,,,,,,,-1.5017447696537118,,,,
2015-08-21,26.57632064819336,3260.21630859375,0.00815170471300927,,,,,,,-1.230600168946033,,,,
2015-08-24,25.27081871032715,3051.525146484375,0.008281373246896344,,,,,,,-0.7561408800937457,,,,
2015-08-25,25.550567626953125,2972.685791015625,0.008595112105078457,,,,,,,0.19604185910256433,,,,
2015-08-26,25.643817901611328,3107.176025390625,0.008253094672480766,,,,,,,-0.8577971830082909,,,,
2015-08-27,25.78368949890137,3060.800048828125,0.008423839874405733,,,,,,,-0.3223772582371218,,,,
2015-08-28,26.62294769287109,3199.927734375,0.008319859041463947,,,,,,,-0.6697619643952564,,,,
2015-08-31,26.156696319580078,3186.014892578125,0.008209847474508841,,,,,,,-1.0173484229788272,,,,
2015-09-01,26.57632064819336,3088.6259765625,0.008604577197065342,,,,,,,0.23292197932445902,,,,
2015-09-02,26.21059226989746,3046.887451171875,0.008602415642171655,,,,,,,0.2231883451508878,,,,
2015-09-04,26.39814567565918,3000.51171875,0.00879788121162764,,,,,,,0.8062879960782112,,,,
2015-09-07,26.491924285888672,3065.43798828125,0.008642133485382406,,,,,,,0.3462997807603365,,,,
2015-09-08,26.67947769165039,3060.800048828125,0.008716504595543588,,,,,,,0.5734109345118981,,,,
2015-09-09,28.226791381835934,3269.4912109375,0.008633389589000342,,,,,,,0.34076339797894306,,,,
2015-09-10,27.94546127319336,3288.041748046875,0.008499119967011734,,,,,,,-0.0987872910453973,,,,
2015-09-11,27.804800033569336,3320.504638671875,0.008373666975116954,,,,,,,-0.5163298611275806,,,,
2015-09-14,27.242136001586914,3297.31640625,0.008261911398599773,,,,,,,-0.8812176470539157,,,,
2015-09-15,27.19524955749512,3283.404296875,0.008282638109287475,,,,,,,-0.8094454233848367,,,,
2015-09-16,27.711017608642575,3297.31640625,0.008404112373358186,,,,,,,-0.4123360399982552,,,,
2015-09-17,27.757909774780273,3306.592041015625,0.008394718619795138,,,,,,,-0.4445572875247237,,,,
2015-09-18,27.47657966613769,3232.390625,0.008500389604408562,,,,,,,-0.09301132158681824,,,,
2015-09-24,27.8516845703125,2981.96142578125,0.00934005528358422,,,,,,,2.418045388797772,,,,
2015-09-25,27.10146903991699,3019.061767578125,0.008976785215513374,,,,,,,1.3513949445853015,,,,
2015-09-29,26.72636413574219,2821.33544921875,0.009472948047756226,,,,,,,2.6627303123614148,,,,
2015-09-30,26.82014083862305,2951.909423828125,0.009085692339381432,,,,,,,1.642820121777163,,,,
2015-10-02,27.242136001586914,3026.523193359375,0.009001132408752083,,,,,,,1.4284221792422436,,,,
2015-10-05,27.52346611022949,3063.830322265625,0.008983351953340738,,,,,,,1.3915536528199048,,,,
2015-10-06,26.91391944885254,3129.11767578125,0.008601120902918077,,,,,,,0.225160421237117,,,,
2015-10-07,26.82014083862305,3171.087890625,0.008457709708366672,,,,,,,-0.22658905054599643,,,,
2015-10-08,26.30436897277832,3152.434326171875,0.008344144953122861,,,,,,,-0.5832615988582717,,,,
2015-10-09,26.351259231567386,3250.364990234375,0.008107169290445523,,,,,,,-1.3716380719046803,,,,
2015-10-13,26.538806915283203,3166.424072265625,0.008381317950344623,,,,,,,-0.4681445004505669,,,,
2015-10-14,26.30436897277832,3031.186767578125,0.008677910993190015,,,,,,,0.45087875931389476,,,,
2015-10-15,25.41349029541016,3096.473876953125,0.008207235489555164,,,,,,,-0.9968444059445822,,,,
2015-10-16,26.538806915283203,3115.127197265625,0.008519333316012989,,,,,,,-0.030625021288472,,,,
2015-10-19,26.491924285888672,3077.8203125,0.008607365471693265,,,,,,,0.24068890206638827,,,,
2015-10-20,26.44503402709961,3082.48388671875,0.008579131310642432,,,,,,,0.15402225215756715,,,,
2015-10-22,26.96080780029297,3147.77099609375,0.008565047404576186,,,,,,,0.11295153746061004,,,,
2015-10-23,27.00769424438477,3301.662353515625,0.008180029134604529,,,,,,,-1.152726702880436,,,,
2015-10-26,26.5856990814209,3287.671875,0.008086481891207862,,,,,,,-1.4553947748005598,,,,
2015-10-27,26.82014083862305,3259.691650390625,0.008227815301305895,,,,,,,-0.9823050824574828,,,,
2015-10-28,26.82014083862305,3264.35498046875,0.00821606136559688,,,,,,,-1.022079391261716,,,,
2015-10-29,26.86703109741211,3259.691650390625,0.008242200176876392,,,,,,,-0.9354148236684239,,,,
2015-10-30,26.67947769165039,3110.464111328125,0.008577330178633253,,,,,,,0.14981798156742343,,,,
2015-11-02,27.19524955749512,3003.206787109375,0.009055403601984697,,,,,,,1.5804051968560948,,,,
2015-11-04,27.52346611022949,3045.176513671875,0.009038381186331193,,,,,,,1.550655052667885,,,,
2015-11-05,28.46123123168945,3040.513671875,0.009360665434580402,,,,,,,2.528190318301032,,,,
2015-11-06,29.44588851928711,3045.176513671875,0.009669681999412653,,,,,,,3.473077461725506,,,,
2015-11-09,28.69567680358887,3082.48388671875,0.009309270659038194,,,,,,,2.4046650286468285,,,,
2015-11-10,28.08612823486328,3077.8203125,0.009125330715635559,,,,,,,1.8348928510409976,,,,
2015-11-11,28.555011749267575,3082.48388671875,0.009263636988436583,,,,,,,2.2639999743255323,,,,
2015-11-12,28.555011749267575,3171.087890625,0.0090047998460363,,,,,,,1.5082818600985277,,,,
2015-11-13,28.648784637451172,3199.068115234375,0.008955353123311744,,,,,,,1.3634068131412,,,,
2015-11-16,28.17990303039551,3199.068115234375,0.008808784938401024,,,,,,,0.8945252060855395,,,,
2015-11-17,28.60189819335937,3180.41455078125,0.008993135245948828,,,,,,,1.4756196865818545,,,,
2015-11-18,29.492778778076172,3161.760986328125,0.009327959610358554,,,,,,,2.5255995888311134,,,,
2015-11-19,29.492778778076172,3185.077880859375,0.009259672724272174,,,,,,,2.3267259624944217,,,,
2015-11-20,29.867883682250977,3171.087890625,0.009418812947617235,,,,,,,2.8211537930819297,,,,
2015-11-24,29.5396671295166,3315.65185546875,0.008909158264247388,,,,,,,1.2599274204697437,,,,
2015-11-25,29.070781707763672,3315.65185546875,0.00876774250584092,,,,,,,0.791041998716814,,,,
2015-11-26,29.72722053527832,3329.64208984375,0.008928052845665863,,,,,,,1.3281558175032373,,,,
2015-11-27,29.44588851928711,3278.345458984375,0.008981935823325156,0.008638872755802364,,,,,,1.484341198358596,0.1535980598600446,,,
2015-11-30,29.492778778076172,3259.691650390625,0.009047720441453997,0.008636108594696568,,,,,,1.6903328569956386,0.14901119280542122,,,
2015-12-01,29.070781707763672,3227.04833984375,0.009008474198800272,0.008631293296836224,,,,,,1.546755948312775,0.1400402595696889,,,
2015-12-02,28.46123123168945,3203.7314453125,0.008883775596525778,0.008625696364344598,,,,,,1.1360790985752445,0.1287471554292392,,,
2015-12-03,28.46123123168945,3208.39453125,0.008870863902327147,0.008620409554140835,,,,,,1.096306872086533,0.1179606006264896,,,
2015-12-04,27.94546127319336,3133.78076171875,0.008917490851487141,0.008616139782981758,,,,,,1.2169300190892258,0.10917480093226747,,,
2015-12-07,28.08612823486328,3175.75146484375,0.0088439314429302,0.008611454550228263,,,,,,0.9996219545744758,0.09939424801484051,,,
2015-12-08,27.804800033569336,3129.11767578125,0.0088858275445417,0.00860642063719549,,,,,,1.1160410059539139,0.08903104839479864,,,
2015-12-09,28.133012771606445,3110.464111328125,0.009044635065599275,0.008604064930456453,,,,,,1.6033530615234781,0.0852470488157936,,,
2015-12-10,28.133012771606445,3133.78076171875,0.008977339166565259,0.008600237629961024,,,,,,1.4044815175023118,0.07813316890506761,,,
2015-12-11,28.36745643615723,3203.7314453125,0.008854505104559473,0.008597788356234362,,,,,,1.042304303043025,0.07355049902081329,,,
2015-12-14,27.89857482910156,3152.434326171875,0.008849851239559333,0.008597471897735142,,,,,,1.010944257464967,0.07373031065162394,,,
2015-12-15,27.89857482910156,3105.80078125,0.008982731602595948,0.008595044427752982,,,,,,1.408689427822825,0.06938312506382693,,,
2015-12-16,28.414344787597656,3152.434326171875,0.009013461296147702,0.008592742845939652,,,,,,1.5267142159610643,0.065486310227428,,,
2015-12-17,29.492778778076172,3222.384765625,0.009152469653125325,0.008590011303376742,,,,,,2.00852940974503,0.061237625211340546,,,
2015-12-18,28.97700309753418,3147.77099609375,0.009205562645279282,0.008587864546675539,,,,,,2.129146834701821,0.058634286840643854,,,
2015-12-21,28.648784637451172,3124.4541015625,0.009169212830850764,0.008585977679193306,,,,,,1.9998020009555049,0.05633150724659073,,,
2015-12-22,29.1176700592041,3138.444091796875,0.009277740564284884,0.008583983733357076,,,,,,2.3493644962957347,0.05429858566810881,,,
2015-12-24,29.211448669433594,3185.077880859375,0.009171345179651296,0.008579846140566113,,,,,,2.0453958538518435,0.0474443888515952,,,
2015-12-28,28.97700309753418,3203.7314453125,0.009044766576777689,0.008575815609615218,,,,,,1.6518509644199746,0.039884788601048625,,,
2015-12-29,29.211448669433594,3273.681884765625,0.00892311766924322,0.008571597096289137,,,,,,1.289677739624839,0.03166872722105692,,,
2015-12-30,29.72722053527832,3278.345458984375,0.009067751067481386,0.00856743242409716,,,,,,1.7656732143498068,0.024436227796702376,,,
2016-01-04,29.070781707763672,3236.374755859375,0.008982514047587275,0.008563759064944276,,,,,,1.4672094130198303,0.0175782317992741,,,
2016-01-05,29.5396671295166,3273.681884765625,0.009023377398696592,0.008560005682088746,,,,,,1.6178961997078467,0.010813465084387833,,,
2016-01-06,29.72722053527832,3222.384765625,0.00922522376979788,0.00855690631978467,,,,,,2.2429711669471786,0.006065928176122763,,,
2016-01-07,29.867883682250977,3171.087890625,0.009418812947617235,0.008554984227776523,,,,,,2.8211537930819297,0.004547066844292555,,,
2016-01-08,28.930116653442386,3213.057861328125,0.009003920222427634,0.00855244353999145,,,,,,1.5254179850352365,-0.00017198858309111893,,,
2016-01-12,27.8516845703125,3035.849853515625,0.009174262863513897,0.008551951034119482,,,,,,1.958422130359363,0.0002581331533640538,,,
2016-01-13,28.50812149047852,3101.137451171875,0.009192795204774206,0.008550676982115618,,,,,,2.058010398004022,-0.0009682450351168844,,,
2016-01-14,27.757909774780273,3003.206787109375,0.009242756740536545,0.008549149227676406,,,,,,2.1430654141412475,-0.00318993066165838,,,
2016-01-15,28.32056999206543,3031.186767578125,0.00934306334897772,0.008548696964748565,,,,,,2.467079778601004,-0.0023995302200633365,,,
2016-01-18,27.711017608642575,3026.523193359375,0.009156056583159353,0.008547427053910294,,,,,,1.897303786297904,-0.004176287098738418,,,
2016-01-19,28.226791381835934,3040.513671875,0.009283560091485876,0.008547503398399827,,,,,,2.2937504684475165,-0.0022666218304554066,,,
2016-01-20,27.711017608642575,2928.5927734375,0.009462229730259206,0.008546071952226812,,,,,,2.732568435817857,-0.003995230321945375,,,
2016-01-21,27.804800033569336,2858.642333984375,0.009726575340684546,0.00854414165946408,,,,,,3.422969657439168,-0.006846548944386689,,,
2016-01-22,27.61724281311035,3077.8203125,0.008972987377121404,0.00853983025971956,,,,,,1.366007429288068,-0.016666216302870514,,,
2016-01-25,28.03923797607422,3143.107421875,0.008920865313393455,0.008536196056457614,,,,,,1.2311581043616187,-0.024925658820381644,,,
2016-01-26,27.94546127319336,3035.849853515625,0.009205152633234313,0.008533766694126558,,,,,,2.0521988332402223,-0.02953031080573117,,,
2016-01-27,28.32056999206543,3119.79052734375,0.009077715232432003,0.00853145133702964,,,,,,1.7113637466895213,-0.03414555048134196,,,
2016-01-28,28.08612823486328,3091.810302734375,0.009084039926390087,0.008529064149494878,,,,,,1.7155699246282943,-0.03907294770247271,,,
2016-01-29,27.47657966613769,3119.79052734375,0.008807187349700617,0.008527775528358037,,,,,,0.8673734207617834,-0.04209941230752334,,,
2016-02-01,27.57035255432129,3003.206787109375,0.009180304424144602,0.008526952170543152,,,,,,1.9555081936822631,-0.04339530092837696,,,
2016-02-02,27.52346611022949,3068.49365234375,0.00896969954270779,0.008525502409136706,,,,,,1.3517793440156716,-0.04661239787054155,,,
2016-02-03,26.773252487182614,2956.572998046875,0.009055501929047293,0.008525109485975855,,,,,,1.5561553792169711,-0.04709214159913598,,,
2016-02-04,27.8516845703125,2951.909423828125,0.009435141995039129,0.008527010567580717,,,,,,2.6743638534666125,-0.04092397348804181,,,
2016-02-05,27.19524955749512,2993.8798828125,0.009083614113451825,0.008525979134895677,,,,,,1.6599558967800867,-0.042928490260493356,,,
