Date,YUM_Close,YUMC_Close,Ratio,Ratio_Moving_Avg,Sigma,Upper_band,Lower_band,Break_Upper,Break_Lower,Spread,Spread_Moving_Avg,Spread_Sigma,Spread_Upper_band,Spread_Lower_band
2016-10-17,58.98162841796875,24.94687843322754,2.3642889260008277,,,,,,,7.1178041194356965,,,,
2016-10-18,58.59399795532226,23.77004432678223,2.4650352834766536,,,,,,,9.176777046009477,,,,
2016-10-19,59.32845687866211,23.59497833251953,2.514452695932053,,,,,,,10.275193006755472,,,,
2016-10-20,58.6211929321289,23.59497833251953,2.484477506441905,,,,,,,9.567929060222262,,,,
2016-10-21,59.14484024047852,24.23688507080078,2.4402822420333568,,,,,,,8.757071196737606,,,,
2016-10-24,59.70928573608398,24.53839111328125,2.433300759631576,,,,,,,8.694694524831903,,,,
2016-10-25,58.30157089233398,23.84785079956055,2.444730612513238,,,,,,,8.72259262150343,,,,
2016-10-26,58.30157089233398,24.071552276611328,2.422011269667125,,,,,,,8.257523850188505,,,,
2016-10-27,58.04994201660156,24.149354934692386,2.403788514168898,,,,,,,7.844145543581398,,,,
2016-10-28,58.29476928710938,23.69223976135254,2.460500563657197,,,,,,,9.03930177399284,,,,
2016-10-31,58.67559814453125,23.57553100585937,2.4888346366386505,,,,,,,9.662764691030596,,,,
2016-11-01,57.410545349121094,25.472076416015625,2.2538620099704194,,,,,,,4.454849938369641,,,,
2016-11-02,56.47404479980469,25.86111068725586,2.1837439807886763,,,,,,,2.709558616142857,,,,
2016-11-03,56.89972686767578,26.113983154296875,2.178898811854113,,,,,,,2.6095262850900554,,,,
2016-11-04,56.57809829711914,26.823974609375,2.10923620086283,,,,,,,0.8118464250628179,,,,
2016-11-07,58.65921401977539,25.97782325744629,2.2580496232670804,,,,,,,4.6520858458546,,,,
2016-11-08,58.64976119995117,25.86111068725586,2.2678747989293937,,,,,,,4.8852750162893415,,,,
2016-11-09,58.52678680419922,25.287281036376953,2.314475277907722,,,,,,,5.95527553602151,,,,
2016-11-10,58.02542495727539,25.287281036376953,2.2946486367515377,,,,,,,5.453913689097682,,,,
2016-11-11,57.420005798339844,26.240419387817386,2.1882274421649743,,,,,,,2.866948016292156,,,,
2016-11-14,57.420005798339844,25.17057228088379,2.2812356094878474,,,,,,,5.091128589778016,,,,
2016-11-15,57.420005798339844,25.83193206787109,2.222830473828822,,,,,,,3.716181103573149,,,,
2016-11-16,57.1362190246582,26.20151710510254,2.180645448714547,,,,,,,2.6640379407086385,,,,
2016-11-17,57.47675323486328,26.3474063873291,2.181495680823627,,,,,,,2.701272637081175,,,,
2016-11-18,58.99030685424805,27.475608825683594,2.147006358567211,,,,,,,1.8693266705113771,,,,
2016-11-21,58.64976119995117,28.12723731994629,2.0851589700336475,,,,,,,0.1740646004987738,,,,
2016-11-22,59.34031295776367,29.15818023681641,2.035117160118174,,,,,,,-1.2786835517549306,,,,
2016-11-23,59.73762512207031,28.973390579223636,2.0618099548524094,,,,,,,-0.4971991408391716,,,,
2016-11-25,59.9173583984375,28.64271354675293,2.091888336649235,,,,,,,0.3700019306481508,,,,
2016-11-28,59.69977569580078,27.57286262512207,2.165164223514731,,,,,,,2.3766077321403642,,,,
2016-11-29,60.10654830932617,27.806285858154297,2.161617290994644,,,,,,,2.2981003304693743,,,,
2016-11-30,59.96464920043945,27.34917068481445,2.192558227505401,,,,,,,3.106530181486278,,,,
2016-12-01,59.30247116088867,27.475608825683594,2.1583678650081097,,,,,,,2.181490977152002,,,,
2016-12-02,59.04706192016602,27.378347396850586,2.1567065778030994,,,,,,,2.1282853776392514,,,,
2016-12-05,59.65248489379883,27.232460021972656,2.1904919660459576,,,,,,,3.037003899783066,,,,
2016-12-06,60.03086471557617,27.57286262512207,2.1771720090057354,,,,,,,2.707696751915755,,,,
2016-12-07,60.957908630371094,27.251909255981445,2.2368307503809706,,,,,,,4.301993252627817,,,,
2016-12-08,60.88223266601562,27.251909255981445,2.2340538453338916,,,,,,,4.226317288272341,,,,
2016-12-09,61.00521087646485,27.232460021972656,2.2401652596659454,,,,,,,4.389729882449089,,,,
2016-12-12,61.24169921875,25.72494697570801,2.3806346141968864,,,,,,,7.760293374396184,,,,
2016-12-13,61.12818908691406,26.27932357788086,2.32609446379987,,,,,,,6.494250641446733,,,,
2016-12-14,60.42816543579102,26.29877281188965,2.29775609181549,,,,,,,5.753792606596171,,,,
2016-12-15,60.3619499206543,25.67631721496582,2.350880362448219,,,,,,,6.981643914244671,,,,
2016-12-16,60.77817916870117,25.46234893798828,2.386982415358538,,,,,,,7.842706897795793,,,,
2016-12-19,60.57952499389648,25.209474563598636,2.4030459199403795,,,,,,,8.169771087236526,,,,
2016-12-20,60.74979782104492,25.93891716003418,2.342032917035033,,,,,,,6.823554275865327,,,,
2016-12-21,60.72142028808594,25.900012969970703,2.344455207744038,,,,,,,6.876057406325991,,,,
2016-12-22,60.5889892578125,25.44289588928223,2.3813715829154294,,,,,,,7.693959301277708,,,,
2016-12-23,60.3619499206543,25.29701042175293,2.3861297803296546,,,,,,,7.770211547308982,,,,
2016-12-27,60.570068359375,25.160846710205078,2.4073143903701846,,,,,,,8.2614103253377,,,,
2016-12-28,60.27681350708008,25.277557373046875,2.3845980296874907,,,,,,,7.725517448105357,,,,
2016-12-29,60.19168472290039,25.287281036376953,2.380314618891284,,,,,,,7.620173454722682,,,,
2016-12-30,59.90789031982422,25.40399169921875,2.3582077584156416,,,,,,,7.093741026709083,,,,
2017-01-03,59.79437637329102,25.52070426940918,2.342975168007591,,,,,,,6.7375850899169265,,,,
2017-01-04,60.01194763183594,25.89028739929199,2.3179328489600723,,,,,,,6.186803924600532,,,,
2017-01-05,60.21060562133789,26.25014305114746,2.2937248571948614,,,,,,,5.637332630087222,,,,
2017-01-06,60.9389877319336,25.44289588928223,2.3951278186695735,,,,,,,8.043957775398809,,,,
2017-01-09,61.1092643737793,25.33591270446777,2.4119622247910257,,,,,,,8.436649302335873,,,,
2017-01-10,61.46873092651367,25.46234893798828,2.414102920206472,,,,,,,8.533258655608293,,,,
2017-01-11,61.28815841674805,25.34564018249512,2.4180947088121494,,,,,,,8.595320205458542,,,,
2017-01-12,61.44972610473633,25.277557373046875,2.4309993722043477,,,,,,,8.898430045761607,,,,
2017-01-13,61.44972610473633,25.25810432434082,2.432871656386273,,,,,,,8.938872360132201,,,,
2017-01-17,60.98405075073242,25.93891716003418,2.3510638618598394,,,,,,,7.057807205552827,,,,
2017-01-18,61.16461944580078,25.76385307312012,2.374047828646209,,,,,,,7.60232897270577,,,,
2017-01-19,60.85100173950195,25.287281036376953,2.4063876876270287,,,,,,,8.279490471324245,,,,
2017-01-20,61.37369155883789,25.33591270446777,2.422399077338752,,,,,,,8.701076487394467,,,,
2017-01-23,61.21213912963867,25.97782325744629,2.3563228728986294,,,,,,,7.205010955717881,,,,
2017-01-24,62.08645248413086,26.182064056396484,2.371335290846279,,,,,,,7.654713714551889,,,,
2017-01-25,62.343055725097656,26.25987243652344,2.3740806767358116,,,,,,,7.749555628679374,,,,
2017-01-26,62.05794906616211,27.22273063659668,2.279637186092381,,,,,,,5.462695177313954,,,,
2017-01-27,62.62816619873047,27.281084060668945,2.2956626671966203,,,,,,,5.9115972627351425,,,,
2017-01-30,62.41908264160156,26.96013641357422,2.315236157713729,,,,,,,6.369754395558758,,,,
2017-01-31,62.276527404785156,26.72671318054199,2.33012293670756,,,,,,,6.712479173938739,,,,
2017-02-01,61.6492919921875,26.80451965332031,2.2999588423719777,,,,,,,5.923486399823318,,,,
2017-02-02,62.409584045410156,27.709028244018555,2.2523194785397167,,,,,,,4.803331777120185,,,,
2017-02-03,62.94178009033203,27.650671005249023,2.276320168808329,,,,,,,5.456850799832303,,,,
2017-02-06,63.00831604003906,28.00080299377441,2.250232468477711,,,,,,,4.79547267472708,,,,
2017-02-07,63.18886947631836,27.32971954345703,2.312093593783194,,,,,,,6.371188806414239,,,,
2017-02-08,63.28389358520508,26.38630485534668,2.398361344346471,,,,,,,8.427544219967928,,,,
2017-02-09,64.04417419433594,26.22096443176269,2.442479732620216,,,,,,,9.531562691980398,,,,
2017-02-10,64.62389373779297,25.83193206787109,2.5017057790334642,,,,,,,10.920069043026274,,,,
2017-02-13,64.72843170166016,26.51274490356445,2.4414081581178673,,,,,,,9.609217206317986,,,,
2017-02-14,65.17510223388672,25.900012969970703,2.516411953517274,,,,,,,11.329739352126772,,,,
2017-02-15,65.24162292480469,25.919464111328125,2.5170899616049844,,,,,,,11.355821693995686,,,,
2017-02-16,65.04204559326172,26.113983154296875,2.490697999188971,,,,,,,10.751845010675993,,,,
2017-02-17,65.00404357910156,25.841655731201172,2.515475179116166,,,,,,,11.280003675131866,,,,
2017-02-21,64.31027984619139,26.0167236328125,2.4718823459031847,,,,,,,10.222278939494025,,,,
2017-02-22,62.8182258605957,26.036174774169922,2.4127286901959453,,,,,,,8.689786604849282,,,,
2017-02-23,62.48561096191406,26.036174774169922,2.3999535839613833,,,,,,,8.357171706167641,,,,
2017-02-24,62.67567825317383,26.25014305114746,2.387631874274076,,,,,,,8.10240526192316,,,,
2017-02-27,62.26701736450195,26.25987243652344,2.3711850663028398,,,,,,,7.673517268083671,,,,
2017-02-28,62.07695770263672,25.86111068725586,2.400397974137581,,,,,,,8.312471518974888,,,,
2017-03-01,62.3145523071289,25.773576736450195,2.417768901240655,,,,,,,8.732046624830907,,,,
2017-03-02,61.972412109375,25.686044692993164,2.412688012112675,,,,,,,8.5718829631193,,,,
2017-03-03,61.80134582519531,25.783302307128906,2.396952302269972,,,,,,,8.198620968372794,,,,
2017-03-06,61.29766845703125,25.58878517150879,2.3954895883561385,,,,,,,8.099338986663916,,,,
2017-03-07,60.84149932861328,25.29701042175293,2.405086542411968,,,,,,,8.249760955267966,,,,
2017-03-08,60.898521423339844,25.65686416625977,2.3735761716127746,,,,,,,7.558657731300805,,,,
2017-03-09,60.64192962646485,25.481801986694336,2.3798132352700114,,,,,,,7.666015041188871,,,,
2017-03-10,61.11709976196289,25.6276912689209,2.384807087015308,,,,,,,7.837885662854369,,,,
2017-03-13,61.18362045288086,25.75412368774414,2.3756824807825585,,,,,,,7.641557084953462,,,,
2017-03-14,60.77497482299805,25.287281036376953,2.403381159705164,,,,,,,8.203463554820338,,,,
2017-03-15,60.73695755004883,25.15112113952637,2.414880720947161,,,,,,,8.448518690536048,,,,
2017-03-16,60.65143203735352,25.51097869873047,2.37746394419481,,,,,,,7.614859928503961,,,,
2017-03-17,60.69894409179688,25.559612274169922,2.374799094786666,,,,,,,7.561264214360058,,,,
2017-03-20,60.88901901245117,26.191791534423828,2.3247366997566714,,,,,,,6.4370571030261345,,,,
2017-03-21,60.56589889526367,25.93891716003418,2.334943225331765,,,,,,,6.639655350084077,,,,
2017-03-22,60.17625045776367,26.104257583618164,2.3052274237259875,,,,,,,5.906269049702473,,,,
2017-03-23,60.04320526123047,25.59851264953613,2.3455739824914597,,,,,,,6.824652651017075,,,,
2017-03-24,60.4233512878418,25.42344665527344,2.3766781942332953,,,,,,,7.56875571503452,,,,
2017-03-27,60.35681533813477,25.73467254638672,2.3453500420237203,,,,,,,6.85519031925643,,,,
2017-03-28,61.26916122436523,25.82220458984375,2.372731615969896,,,,,,,7.585559669444592,,,,
2017-03-29,60.87001037597656,25.880563735961914,2.351958442520154,,,,,,,7.065081877944138,,,,
2017-03-30,60.84149932861328,25.79302978515625,2.358834919177554,,,,,,,7.2185513319446954,,,,
2017-03-31,60.72745132446289,26.454389572143555,2.29555292360285,,,,,,,5.729555841589423,,,,
2017-04-03,60.39482498168945,26.454389572143555,2.2829793451475116,,,,,,,5.396929498815986,,,,
2017-04-04,60.67042922973633,27.19355392456055,2.2310592208008635,,,,,,,4.135832864461754,,,,
2017-04-05,60.69894409179688,27.40752601623535,2.2146816190502108,,,,,,,3.7195060603749894,,,,
2017-04-06,61.34518051147461,29.91680145263672,2.0505260433203145,,,,,,,-0.8509671254587658,,,,
2017-04-07,61.08858871459961,30.29611015319824,2.0163838989788836,,,,,,,-1.896130520719609,,,,
2017-04-10,60.94602966308594,30.49062919616699,1.9988446047137503,,,,,,,-2.4430889240100058,,,,
2017-04-11,61.25158309936523,31.60910224914551,1.9377830669335456,,,,,,,-4.462807968517687,,,,
2017-04-12,61.137001037597656,31.74526786804199,1.925861873074455,,,,,,,-4.860474334914798,,,,
2017-04-13,60.9078483581543,32.08567428588867,1.8982879342180963,,,,,,,-5.797321914645906,,,,
2017-04-17,61.00332260131836,32.037036895751946,1.9041499624269962,,,,,,,-5.600731972251495,,,,
2017-04-18,61.07015991210938,31.861974716186523,1.9167098227933912,,,,,,,-5.169945554697428,,,,
2017-04-19,61.62395858764648,32.10512542724609,1.9194430100356863,,,,,,,-5.121650034202766,,,,
2017-04-20,62.10136795043945,32.17321014404297,1.930219821783554,,,,,,,-4.785786789046114,,,,
2017-04-21,61.89130401611328,31.852251052856445,1.9430747269136257,,,,,,,-4.328586241490541,,,,
2017-04-24,62.75064086914063,32.406627655029304,1.9363520801092096,,,,,,,-4.621781989576725,,,,
2017-04-25,62.99890518188477,32.776206970214844,1.9220926094082393,,,,,,,-5.141862170050807,,,,
2017-04-26,62.90341567993164,33.447296142578125,1.8806726681818722,,,,,,,-6.63252626337642,,,,
2017-04-27,63.02754211425781,33.31113052368164,1.8920865525548614,,,,,,,-6.225315524420694,,,,
2017-04-28,62.77929306030274,33.18470001220703,1.8918143914879237,,,,,,,-6.210719274878436,,,,
2017-05-01,62.77929306030274,33.622360229492195,1.8671887586652898,,,,,,,-7.120601955089931,,,,
2017-05-02,63.3426399230957,33.82659912109375,1.872568971428056,,,,,,,-6.981861722633596,,,,
2017-05-03,65.16632843017578,34.11838531494141,1.9100062276873808,,,,,,,-5.764788104504774,,,,
2017-05-04,65.86334228515625,33.55427932739258,1.9628894914571342,,,,,,,-3.895014543243164,,,,
2017-05-05,66.16890716552734,32.90264892578125,2.0110510650612063,,,,,,,-2.2347292818348024,,,,
2017-05-08,66.01609802246094,32.854015350341804,2.0093768545029342,,,,,,,-2.286430656313968,,,,
2017-05-09,65.65329742431639,33.16524887084961,1.9795810271160652,,,,,,,-3.2962765618157306,,,,
2017-05-10,65.76786804199219,33.846054077148445,1.9431472836414372,,,,,,,-4.597079883429259,,,,
2017-05-11,66.00657653808594,33.35976409912109,1.9786283962309248,,,,,,,-3.3473888691798095,,,,
2017-05-12,65.78696441650389,33.57373046875,1.9594773502377867,,,,,,,-4.011830760944591,,,,
2017-05-15,66.09252166748047,32.87346649169922,2.0105126936999267,,,,,,,-2.250445360343477,,,,
2017-05-16,66.21662902832031,34.07947540283203,1.9430061127882754,,,,,,,-4.633594946975961,,,,
2017-05-17,66.03522491455078,33.690441131591804,1.9600581855435846,,,,,,,-4.006208287835136,,,,
2017-05-18,65.97791290283203,34.61439895629883,1.9060828699100072,,,,,,,-5.984401359207169,,,,
2017-05-19,66.90411376953125,35.35356521606445,1.8924290481213026,,,,,,,-6.594905340230596,,,,
2017-05-22,67.8016357421875,35.898216247558594,1.8887187952353657,,,,,,,-6.82969679416334,,,,
2017-05-23,67.7156982421875,36.63738250732422,1.8482679058377158,,,,,,,-8.452339141885986,,,,
2017-05-24,68.69914245605469,36.462318420410156,1.88411339246052,,,,,,,-7.1049418559342,,,,
2017-05-25,68.87101745605469,36.744361877441406,1.8743288476683795,,,,,,,-7.519426882467073,,,,
2017-05-26,68.83283233642578,36.72491455078125,1.8742816199408012,,,,,,,-7.51718158368999,,,,
2017-05-30,69.13837432861328,36.812442779541016,1.8781251421608407,,,,,,,-7.39360819690171,,,,
2017-05-31,69.35798645019531,37.35709762573242,1.8566213881246478,,,,,,,-8.30631743255175,,,,
2017-06-01,70.49422454833984,38.90351104736328,1.8120273119440629,,,,,,,-10.385027216845742,,,,
2017-06-02,70.6469955444336,38.845157623291016,1.8186821695910595,,,,,,,-10.110941173604829,,,,
2017-06-05,70.84750366210938,39.34118270874024,1.8008483422225516,,,,,,,-10.941654575216944,,,,
2017-06-06,70.96208953857422,39.63295364379883,1.790481985681562,,,,,,,-11.433651865131026,,,,
2017-06-07,70.90477752685547,40.55691909790039,1.7482782002177817,,,,,,,-13.411860797789231,,,,
2017-06-08,70.62788391113281,39.63295364379883,1.7820494668628768,,,,,,,-11.767857492572432,,,,
2017-06-09,69.79721069335939,38.69926452636719,1.803579772060114,,,,,,,-10.657418580203412,,,,
2017-06-12,68.66097259521484,38.30050659179688,1.7926909773543438,,,,,,,-10.9646506962346,,,,
2017-06-13,69.38662719726561,38.640907287597656,1.7956780020932952,,,,,,,-10.946679098506934,,,,
2017-06-14,69.73991394042969,38.61173629760742,1.8061843529360042,,,,,,,-10.532746727733894,,,,
2017-06-15,69.32935333251953,38.59228515625,1.7964562878778294,,,,,,,-10.902868986594981,,,,
2017-06-16,69.49165344238281,38.78680038452149,1.7916315023013498,,,,,,,-11.144960297865367,,,,
2017-06-19,70.5896987915039,39.39952850341797,1.7916381609840875,,,,,,,-11.320758631683418,,,,
2017-06-20,70.57060241699219,39.02994918823242,1.8081141247877748,,,,,,,-10.571510512976886,,,,
2017-06-21,71.03845977783203,39.46761703491211,1.7999176315862473,,,,,,,-11.013551693634682,,,,
2017-06-22,71.17214965820312,39.26336669921875,1.812685860675806,,,,,,,-10.455231390997724,,,,
2017-06-23,71.43949127197266,38.89378356933594,1.8367843062791125,,,,,,,-9.419537353366863,,,,
2017-06-26,71.36311340332031,39.33145523071289,1.8144030772498534,,,,,,,-10.405821694159926,,,,
2017-06-27,70.62788391113281,38.35886001586914,1.8412404300313907,,,,,,,-9.11905442746378,,,,
2017-06-28,70.79976654052734,38.35886001586914,1.8457213408124573,,,,,,,-8.947171798069249,,,,
2017-06-29,70.13139343261719,37.74613571166992,1.85797544862148,,,,,,,-8.34170915368334,,,,
2017-06-30,70.42738342285156,38.34913635253906,1.8364789959132581,,,,,,,-9.299339706542042,,,,
2017-07-03,70.03589630126953,39.166114807128906,1.7881757393133566,,,,,,,-11.38930093332911,,,,
2017-07-05,69.77811431884766,39.02994918823242,1.7878095096235955,,,,,,,-11.363998611121417,,,,
2017-07-06,69.36753082275389,33.991943359375,2.0407050602954797,,,,,,,-1.3007166165000825,,,,
2017-07-07,70.16957855224611,36.29697799682617,1.933207182107055,,,,,,,-5.290767896861169,,,,
2017-07-10,70.21732330322266,36.29697799682617,1.9345225740105003,,,,,,,-5.243023145884621,,,,
2017-07-11,70.62788391113281,36.30670928955078,1.9453121831523246,,,,,,,-4.8526936084636105,,,,
