Date,SWK_Close,HD_Close,Ratio,Ratio_Moving_Avg,Sigma,Upper_band,Lower_band,Break_Upper,Break_Lower,Spread,Spread_Moving_Avg,Spread_Sigma,Spread_Upper_band,Spread_Lower_band
2015-03-11,86.41254425048828,100.83531188964844,0.8569670944743637,,,,,,,-4.230192391595935,,,,
2015-03-12,87.611328125,103.5374526977539,0.846180061825112,,,,,,,-5.460413129148861,,,,
2015-03-13,87.34793853759766,102.3959503173828,0.8530409480732112,,,,,,,-4.697685003407969,,,,
2015-03-16,86.29446411132812,103.8941650390625,0.8305997173073466,,,,,,,-7.097932498611186,,,,
2015-03-17,85.79496765136719,103.07373046875,0.8323650193041048,,,,,,,-6.859925069356379,,,,
2015-03-18,87.77479553222656,103.51962280273438,0.8479049010784077,,,,,,,-5.280918097786227,,,,
2015-03-19,87.06639099121094,102.69915771484376,0.8477809646011019,,,,,,,-5.251791316767751,,,,
2015-03-20,87.47509002685547,104.77706146240234,0.8348687089133968,,,,,,,-6.710958593310295,,,,
2015-03-23,87.17539978027344,103.51070404052734,0.8421872944284277,,,,,,,-5.872296608569016,,,,
2015-03-24,87.19356536865234,103.58204650878906,0.8417826091247759,,,,,,,-5.918262091348197,,,,
2015-03-25,86.2672119140625,101.37930297851562,0.8509351453357724,,,,,,,-4.86452843198002,,,,
2015-03-26,86.14915466308594,100.21107482910156,0.8596769849041475,,,,,,,-3.9324436791207376,,,,
2015-03-27,86.64866638183594,101.53983306884766,0.8533465514276061,,,,,,,-4.627377447068028,,,,
2015-03-30,87.37519073486328,102.22650146484376,0.8547215201814578,,,,,,,-4.518112082110591,,,,
2015-03-31,86.6032485961914,101.3168716430664,0.8547761808249443,,,,,,,-4.472371061658777,,,,
2015-04-01,86.7667236328125,100.8888168334961,0.8600232053073803,,,,,,,-3.9241095980891316,,,,
2015-04-02,86.83029174804688,102.14625549316406,0.8500584904344126,,,,,,,-4.990876473007745,,,,
2015-04-06,87.76570892333984,102.51187133789062,0.856151661050594,,,,,,,-4.384118178266377,,,,
2015-04-07,87.32979583740234,101.9322280883789,0.8567437156547218,,,,,,,-4.298979170178015,,,,
2015-04-08,87.84742736816406,103.08264923095705,0.852203819202799,,,,,,,-4.815482593729854,,,,
2015-04-09,87.53864288330078,102.17300415039062,0.8567688070955689,,,,,,,-4.306570203060261,,,,
2015-04-10,87.63855743408203,102.7705078125,0.8527597975284358,,,,,,,-4.7437628032593295,,,,
2015-04-13,87.13906860351562,102.05709075927734,0.8538266959720717,,,,,,,-4.6019477804494215,,,,
2015-04-14,87.12091064453125,101.70925903320312,0.8565681381681338,,,,,,,-4.307433333790712,,,,
2015-04-15,88.08356475830078,101.17418670654295,0.8706130251759602,,,,,,,-2.863792757233199,,,,
2015-04-16,88.24703979492188,101.10286712646484,0.8728440874435122,,,,,,,-2.6362072240678174,,,,
2015-04-17,87.4115219116211,99.97027587890624,0.8743751194355257,,,,,,,-2.4536177771910985,,,,
2015-04-20,88.41959381103516,100.64802551269531,0.878503014446938,,,,,,,-2.0547876246766066,,,,
2015-04-21,88.16529846191406,100.92448425292969,0.8735769037071374,,,,,,,-2.557596875464327,,,,
2015-04-22,89.10071563720703,100.76396942138672,0.8842517434440786,,,,,,,-1.4778899337190978,,,,
2015-04-23,90.60828399658205,101.62902069091795,0.8915591568292975,,,,,,,-0.7479322440252645,,,,
2015-04-24,90.62645721435548,101.39714050292969,0.8937772482029411,,,,,,,-0.5213176140277085,,,,
2015-04-27,90.55377960205078,99.33708190917969,0.9115808302567296,,,,,,,1.2578297453094223,,,,
2015-04-28,90.57194519042969,98.61474609375,0.9184422084738294,,,,,,,1.9253164282349644,,,,
2015-04-29,90.49022674560548,96.94707489013672,0.9333982159663061,,,,,,,3.342698634580799,,,,
2015-04-30,89.63652801513672,95.40428161621094,0.9395440801674233,,,,,,,3.8758454624882006,,,,
2015-05-01,90.18142700195312,97.69619750976562,0.9230802149995517,,,,,,,2.360498640052427,,,,
2015-05-04,91.31665802001952,98.15099334716795,0.9303691680126471,,,,,,,3.086905224068474,,,,
2015-05-05,91.4892120361328,96.3674087524414,0.9493791855622037,,,,,,,4.862756593747761,,,,
2015-05-06,92.5971908569336,96.59036254882812,0.9586586944440144,,,,,,,5.77031810169936,,,,
2015-05-07,92.9695281982422,98.13316345214844,0.9473813431437567,,,,,,,4.755803026427216,,,,
2015-05-08,93.84138488769531,100.30023193359376,0.9356048643020617,,,,,,,3.6796415666036495,,,,
2015-05-11,93.97760009765624,99.79190826416016,0.94173567508988,,,,,,,4.272798374046147,,,,
2015-05-12,93.93218994140624,100.34483337402344,0.9360939351135814,,,,,,,3.730353556258308,,,,
2015-05-13,94.11383819580078,99.15872192382812,0.9491231469088244,,,,,,,4.97821944605694,,,,
2015-05-14,94.48616790771484,99.82756805419922,0.9464937366441264,,,,,,,4.749310935832597,,,,
2015-05-15,94.4952621459961,101.08501434326172,0.9348098010364986,,,,,,,3.6280633257562585,,,,
2015-05-18,93.77779388427734,101.958984375,0.9197599844597054,,,,,,,2.1249671531859775,,,,
2015-05-19,94.14108276367188,100.18429565429688,0.9396790400016571,,,,,,,4.083556719589993,,,,
2015-05-20,94.16830444335938,99.97027587890624,0.9419630346666765,,,,,,,4.303164754547183,,,,
2015-05-21,94.3408660888672,99.89002227783205,0.9444473425630987,,,,,,,4.547867854178804,,,,
2015-05-22,94.08655548095705,100.02379608154295,0.9406417189391046,,,,,,,4.173305486918238,,,,
2015-05-26,93.00585174560548,98.9268798828125,0.9401474286440552,,,,,,,4.078640117062804,,,,
2015-05-27,93.95034790039062,100.02379608154295,0.9392799671770001,,,,,,,4.037097906351818,,,,
2015-05-28,93.85044860839844,100.050537109375,0.9380304326182813,,,,,,,3.913160607257808,,,,
2015-05-29,93.0331039428711,99.36384582519531,0.9362872699848847,,,,,,,3.7130955044141274,,,,
2015-06-01,93.86376953125,99.58678436279295,0.9425323865193387,,,,,,,4.343357496353036,,,,
2015-06-02,94.3840560913086,100.04402160644531,0.9434252499624418,,,,,,,4.452624996891203,,,,
2015-06-03,94.81307983398438,101.45159149169922,0.9345647361455339,,,,,,,3.616357999414106,,,,
2015-06-04,94.08282470703124,99.92748260498048,0.941511006325922,,,,,,,4.256152687786511,,,,
2015-06-05,94.47532653808594,98.95025634765624,0.954775965472511,,,,,,,5.527101370667381,,,,
2015-06-08,94.6031265258789,98.55579376220705,0.9598941159576571,,,,,,,6.009491110581678,,,,
2015-06-09,94.90436553955078,98.1971664428711,0.9664674549928486,,,,,,,6.633106889397098,,,,
2015-06-10,97.11334228515624,99.49714660644531,0.9760414805590549,,,,,,,7.673507296033662,,,,
2015-06-11,97.4784698486328,99.77507019042969,0.9769822227394717,,,,,,,7.788804182561563,,,,
2015-06-12,97.01293182373048,99.15645599365234,0.9783824043685155,,,,,,,7.879349960751043,,,,
2015-06-15,96.47437286376952,98.62750244140624,0.978169075315317,,,,,,,7.81627718349371,,,,
2015-06-16,96.5565185546875,98.82476043701172,0.977047838291802,,,,,,,7.72110399463493,,,,
2015-06-17,96.3922348022461,99.03990936279295,0.9732665894225714,,,,,,,7.363418872643948,,,,
2015-06-18,97.26851654052734,100.27711486816406,0.9699971590567581,,,,,,,7.127553579355379,,,,
2015-06-19,97.5423583984375,100.79710388183594,0.9677099305629459,,,,,,,6.9339676449598215,,,,
2015-06-22,97.93486785888672,101.37090301513672,0.9661043252644506,,,,,,,6.8106783961021335,,,,
2015-06-23,97.97137451171876,101.46952056884766,0.9655251543762309,,,,,,,6.758535896352697,,,,
2015-06-24,97.08597564697266,100.72539520263672,0.9638679049276265,,,,,,,6.54204515847357,,,,
2015-06-25,96.48350524902344,100.62677764892578,0.9588253495072881,,,,,,,6.028223913105833,,,,
2015-06-26,97.11334228515624,100.94953155517578,0.9619989393618651,,,,,,,6.367931462095896,,,,
2015-06-29,95.8354034423828,99.10266876220705,0.9670315102445534,,,,,,,6.750171921790752,,,,
2015-06-30,96.06361389160156,99.6316375732422,0.9641878446591056,,,,,,,6.502882471896697,,,,
2015-07-01,98.12657165527344,100.47437286376952,0.9766328354029201,,,,,,,7.808289814324738,,,,
2015-07-02,98.3182601928711,99.95438385009766,0.9836312966554797,,,,,,,8.467406144228093,,,,
2015-07-06,98.01703643798828,99.8019561767578,0.9821153832334882,,,,,,,8.303202458927956,,,,
2015-07-07,98.2634735107422,100.7702178955078,0.9751241543670678,,,,,,,7.679251070253642,,,,
2015-07-08,96.93079376220705,99.51506805419922,0.9740313266872843,,,,,,,7.4748488504932595,,,,
2015-07-09,96.59305572509766,99.8557586669922,0.9673258409384751,,,,,,,6.830857687240723,,,,
2015-07-10,97.35980224609376,101.39777374267578,0.9601769215680271,,,,,,,6.211458186729274,,,,
2015-07-13,98.19959259033205,103.01154327392578,0.9532872673230619,,,,,,,5.600601095253808,,,,
2015-07-14,98.20870208740234,103.42396545410156,0.9495739372997287,,,,,,,5.238976626588595,,,,
2015-07-15,97.83446502685548,103.62118530273438,0.9441550464900329,,,,,,,4.687454977287942,,,,
2015-07-16,97.86185455322266,102.8591537475586,0.9514160965527626,,,,,,,5.399848836704123,,,,
2015-07-17,97.9896469116211,102.62605285644531,0.9548223300441099,,,,,,,5.73717992006172,,,,
2015-07-20,98.4916763305664,101.67572784423828,0.9686842515792002,,,,,,,7.093474161434884,,,,
2015-07-21,97.4784698486328,102.07916259765624,0.9549301480150556,,,,,,,5.717612678777442,,,,
2015-07-22,97.3871841430664,103.01154327392578,0.9454006905235541,,,,,,,4.7881926479881685,,,,
2015-07-23,97.07685089111328,102.7335968017578,0.9449377215755408,,,,,,,4.727710647597505,,,,
2015-07-24,95.97234344482422,101.83709716796876,0.9424104389634035,,,,,,,4.4290833903259,,,,
2015-07-27,95.55243682861328,101.37090301513672,0.9426022062203133,,,,,,,4.428247365828696,,,,
2015-07-28,96.91252136230469,102.95775604248048,0.9412843197778948,,,,,,,4.361880209613844,,,,
2015-07-29,98.73812866210938,104.32945251464844,0.946407043095007,,,,,,,4.954444047266449,,,,
2015-07-30,95.39727020263672,104.4101333618164,0.9136782717444957,,,,,,,1.5410600742127087,,,,
2015-07-31,96.29182434082031,104.92115783691406,0.9177541148611141,,,,,,,1.976244810488481,,,,
2015-08-03,94.69440460205078,104.79564666748048,0.9036100984473027,,,,,,,0.4916493954941217,,,,
2015-08-04,94.90436553955078,105.36944580078124,0.9006820223671247,,,,,,,0.18581162368725757,,,,
2015-08-05,96.10012817382812,105.7907943725586,0.9083978312460412,,,,,,,1.0028161928541266,,,,
2015-08-06,96.027099609375,104.49979400634766,0.9189214248933544,,,,,,,2.0902918605628145,,,,
2015-08-07,95.5615692138672,104.83150482177734,0.9115729987500434,,,,,,,1.3265804457189603,,,,
2015-08-10,96.74822998046876,105.4321746826172,0.9176347758329965,,,,,,,1.973287906433697,,,,
2015-08-11,95.86280822753906,105.51288604736328,0.9085412390720463,,,,,,,1.0153132071045405,,,,
2015-08-12,95.5615692138672,105.51288604736328,0.9056862416877777,,,,,,,0.7140741934326797,,,,
2015-08-13,95.38814544677734,106.70526123046876,0.8939404144351608,,,,,,,-0.5311977950329094,,,,
2015-08-14,96.21878814697266,107.3597412109375,0.8962278323484834,,,,,,,-0.2888793177255735,,,,
2015-08-17,96.52001190185548,107.3148956298828,0.8994092696576096,,,,,,,0.05265696376054052,,,,
2015-08-18,96.62042236328124,110.09414672851562,0.8776163423250862,,,,,,,-2.3452530607094815,,,,
2015-08-19,96.5382843017578,110.0583038330078,0.8771558432177546,,,,,,,-2.395171277050494,,,,
2015-08-20,95.44288635253906,108.06797790527344,0.8831745370140927,,,,,,,-1.7014282446161815,,,,
2015-08-21,92.33024597167969,104.14118957519531,0.8865872028954738,,,,,,,-1.2842055866027522,,,,
2015-08-24,88.21350860595703,100.89574432373048,0.8743035615349476,,,,,,,-2.4835518747159284,,,,
2015-08-25,86.40613555908203,99.48818969726562,0.8685064611388427,,,,,,,-3.025647897847236,,,,
2015-08-26,89.30885314941406,103.93498229980469,0.8592761664383513,,,,,,,-4.120234855102922,,,,
2015-08-27,91.9468765258789,105.48597717285156,0.8716502324779416,,,,,,,-2.876429606952726,,,,
2015-08-28,91.73693084716795,105.36045837402344,0.8706960112256463,,,,,,,-2.9735441036839063,,,,
2015-08-31,92.66797637939452,104.4101333618164,0.8875381478373239,,,,,,,-1.188233749029493,,,,
2015-09-01,89.78350830078125,101.88706970214844,0.8812061095019208,,,,,,,-1.804672993807472,,,,
2015-09-02,90.9584732055664,104.95979309082031,0.8666030155648388,,,,,,,-3.3918362728292237,,,,
2015-09-03,91.1420669555664,105.06793975830078,0.8674584003953102,,,,,,,-3.305457572948555,,,,
2015-09-04,89.76515197753906,103.10354614257812,0.8706310824014347,,,,,,,-2.9165426067376927,,,,
2015-09-08,92.0508270263672,104.91475677490234,0.8773868410510156,,,,,,,-2.2589984703103028,,,,
2015-09-09,90.9584732055664,102.69805908203124,0.885688337429165,,,,,,,-1.3587215209507235,,,,
2015-09-10,90.62804412841795,103.16661071777344,0.8784629396844638,,,,,,,-2.1103403750324503,,,,
2015-09-11,91.68363189697266,104.02265167236328,0.8813814147494102,,,,,,,-1.8242637365334815,,,,
2015-09-14,90.88504791259766,103.38288879394531,0.8791111273137533,,,,,,,-2.04775297468224,,,,
2015-09-15,92.94123077392578,104.6894760131836,0.8877800741138646,,,,,,,-1.1660856575013696,,,,
2015-09-16,93.35428619384766,106.16727447509766,0.8793132032012804,,,,,,,-2.08145075101973,,,,
2015-09-17,92.66584777832031,106.2483901977539,0.872162369762467,,,,,,,-2.8428055977900186,,,,
2015-09-18,92.07836151123048,103.73432159423828,0.8876364167242483,,,,,,,-1.170348854260837,,,,
2015-09-21,92.44554138183594,105.04991912841795,0.8800153503100385,,,,,,,-1.985784067428085,,,,
2015-09-22,90.98600769042969,104.34706115722656,0.8719556323041537,,,,,,,-2.8135056606160873,,,,
2015-09-23,90.55458068847656,104.68047332763672,0.8650570427309028,,,,,,,-3.5446430615297118,,,,
2015-09-24,90.19658660888672,104.83364868164062,0.8603782062646335,,,,,,,-4.040329314752427,,,,
2015-09-25,90.27921295166016,105.194091796875,0.8582156222802437,,,,,,,-4.281711989815889,,,,
2015-09-28,88.72789764404297,102.81520080566406,0.8629842372408708,,,,,,,-3.6945979558097832,,,,
2015-09-29,87.11231231689453,101.74288940429688,0.8562004954541378,,,,,,,-4.346262627277596,,,,
2015-09-30,89.0216293334961,104.06771087646484,0.8554202699737536,,,,,,,-4.526770856341955,,,,
2015-10-01,88.69116973876953,105.45540618896484,0.8410300898167744,,,,,,,-6.104655568254117,,,,
2015-10-02,89.46224212646484,106.15825653076172,0.8427252391860935,,,,,,,-5.965388420572481,,,,
2015-10-05,91.60104370117188,107.4107894897461,0.8528104498283807,,,,,,,-4.952512010464531,,,,
2015-10-06,91.68363189697266,106.94222259521484,0.8573193044996155,,,,,,,-4.448720321321289,,,,
2015-10-07,92.19768524169922,107.81627655029295,0.8551369810910865,,,,,,,-4.720370327696784,,,,
2015-10-08,93.39102172851562,109.08683776855469,0.8561163164951187,,,,,,,-4.669164942934984,,,,
2015-10-09,93.2165985107422,109.33013153076172,0.8526158087033333,,,,,,,-5.062289447005099,,,,
2015-10-12,93.17990112304688,109.84376525878906,0.8482948568224827,,,,,,,-5.560701742579369,,,,
2015-10-13,92.08755493164062,109.58244323730469,0.8403495323810379,,,,,,,-6.418140710233416,,,,
2015-10-14,90.35263061523438,108.3749542236328,0.8337039795079482,,,,,,,-7.067630701963296,,,,
2015-10-15,90.62804412841795,109.7626495361328,0.8256728906547038,,,,,,,-8.03964230596533,,,,
2015-10-16,90.42605590820312,110.60066986083984,0.8175904903829168,,,,,,,-8.994942576984982,,,,
2015-10-19,90.17821502685548,110.92506408691406,0.8129651830193885,,,,,,,-9.534387459463076,,,,
2015-10-20,90.5086898803711,110.6998062133789,0.8176047725495696,,,,,,,-9.001424115310883,,,,
2015-10-21,90.09562683105469,111.10529327392578,0.810903100799414,,,,,,,-9.7789870223869,,,,
2015-10-22,96.81492614746094,112.06046295166016,0.8639525805745089,,,,,,,-3.9183074883256666,,,,
2015-10-23,97.34730529785156,112.2857437133789,0.8669605069931293,,,,,,,-3.588437403185395,,,,
2015-10-26,97.46666717529295,112.64615631103516,0.865246275302736,,,,,,,-3.7930571107625326,,,,
2015-10-27,97.25552368164062,112.15958404541016,0.8671173712829097,,,,,,,-3.5668117482306627,,,,
2015-10-28,98.3478775024414,111.57386016845705,0.8814598451102551,,,,,,,-1.947939844342656,,,,
2015-10-29,97.72367095947266,111.40266418457031,0.8772112558956894,0.9008382654317904,,,,,,-2.4182551344275964,0.09826734067865778,,,
2015-10-30,97.28307342529295,111.41165924072266,0.8731857517272709,0.9005583912162036,,,,,,-2.8669384918235608,0.06996206984201188,,,
2015-11-02,98.50391387939452,112.10550689697266,0.8786714997856592,0.9002413741565155,,,,,,-2.2698105963148123,0.03890961082601878,,,
2015-11-03,98.63243103027344,113.23188018798828,0.8710659124137412,0.8998898390047245,,,,,,-3.153811338869289,0.00422498409721125,,,
2015-11-04,98.47638702392578,112.97956848144531,0.871630050880382,0.8995723208613422,,,,,,-3.0830476610902053,-0.027256309766459826,,,
2015-11-05,98.32034301757812,113.28594970703124,0.8678952974472504,0.8993107866626383,,,,,,-3.5145034475219603,-0.054534373835492526,,,
2015-11-06,98.67835235595705,113.5202407836914,0.869257778830693,0.899069078349376,,,,,,-3.36710271401887,-0.08008087014185977,,,
2015-11-09,97.8154754638672,112.1866226196289,0.871899636336434,0.8988476462410454,,,,,,-3.0311654430850723,-0.10314835072081162,,,
2015-11-10,98.10921478271484,112.87145233154295,0.8692119464763662,0.8986215910578716,,,,,,-3.353032285000168,-0.12695243576792634,,,
2015-11-11,98.2744369506836,112.3758316040039,0.8745157704103887,0.8984169963501247,,,,,,-2.7422874301988145,-0.14814576297548968,,,
2015-11-12,96.43855285644531,111.5648422241211,0.8644170594774939,0.8981122456749127,,,,,,-3.8491580925086737,-0.17926590515504742,,,
2015-11-13,95.86946868896484,108.13166809082031,0.8865993689142353,0.8979310643573604,,,,,,-1.3320982001407486,-0.19658921522915782,,,
2015-11-16,97.01686096191406,108.88858032226562,0.8909736969182982,0.8978975728758607,,,,,,-0.8651084049579794,-0.20030773164120808,,,
2015-11-17,96.49364471435548,113.700439453125,0.8486655388358167,0.8976275223033204,,,,,,-5.713794289925104,-0.23033320497101073,,,
2015-11-18,98.21936798095705,114.02484893798828,0.8613856444078523,0.8974001985773801,,,,,,-4.279688740863179,-0.2551764022265106,,,
2015-11-19,98.53145599365234,114.31317901611328,0.8619431008892126,0.8972138327339957,,,,,,-4.226785996182699,-0.2762725261753379,,,
2015-11-20,98.88027954101562,117.33187866210938,0.8427401032738051,0.8969296058996115,,,,,,-6.591527685896509,-0.3092229487379849,,,
2015-11-23,99.12813568115234,119.3953857421875,0.8302509771625632,0.8966218016359301,,,,,,-8.198596425878094,-0.34645353480818514,,,
2015-11-24,98.65998840332031,120.38658905029295,0.8195264039095244,0.8963148137065367,,,,,,-9.557754786352376,-0.3853357320355511,,,
2015-11-25,99.40349578857422,121.33273315429688,0.819263633187628,0.8960262627983611,,,,,,-9.664753927408853,-0.4229243280808675,,,
2015-11-27,100.11033630371094,121.41384887695312,0.824538034414573,0.8956469867300828,,,,,,-9.030829843515079,-0.46832329099469755,,,
2015-11-30,100.2021026611328,120.6388931274414,0.8305953417135596,0.8952537586831513,,,,,,-8.24244135446206,-0.51386165460454,,,
2015-12-01,101.11087036132812,121.67068481445312,0.8310208043582679,0.894775222945239,,,,,,-8.261170385348848,-0.5675815741215634,,,
2015-12-02,100.89868927001952,121.10955047607422,0.8331191790688096,0.8943804106315877,,,,,,-7.968937386976535,-0.61328160550021,,,
2015-12-03,99.90232849121094,118.5028839111328,0.8430371075705574,0.8941156823692039,,,,,,-6.622117126009229,-0.6446833344151728,,,
2015-12-04,101.53524780273438,121.76119995117188,0.833888363809256,0.8938088060848182,,,,,,-7.918158683245309,-0.6821189189079451,,,
2015-12-07,101.63673400878906,121.21813201904295,0.8384614769746022,0.8935185552246404,,,,,,-7.328498615988167,-0.7172448300961238,,,
2015-12-08,100.87102508544922,121.13668823242188,0.8327041671463773,0.8932143874743337,,,,,,-8.020996205287531,-0.7543693379527895,,,
2015-12-09,99.71783447265624,119.3808135986328,0.8352919658255558,0.8929506576750806,,,,,,-7.595798463599721,-0.7866854525557905,,,
2015-12-10,100.16065216064452,119.96009063720705,0.8349497872884942,0.8926824441769435,,,,,,-7.673703675816824,-0.8196644314388515,,,
2015-12-11,98.7122573852539,118.05940246582031,0.8361236405023509,0.8924587014338281,,,,,,-7.413534515328763,-0.8474756494473968,,,
2015-12-14,100.30825805664062,119.48039245605469,0.8395374001933779,0.8922012015424833,,,,,,-7.094888165975675,-0.878752452044352,,,
2015-12-15,99.18274688720705,118.82872772216795,0.8346697704203739,0.8919195064681587,,,,,,-7.634605790016423,-0.9126978316278022,,,
2015-12-16,100.92636108398438,120.28591918945312,0.8390538291104798,0.8916483482225792,,,,,,-7.200888096071068,-0.9456054606916062,,,
2015-12-17,99.21044158935548,118.88304138183594,0.8345213954503841,0.8913270259826647,,,,,,-7.65573464637238,-0.9835051916196162,,,
2015-12-18,96.46123504638672,117.92364501953124,0.817997400185605,0.890948255908893,,,,,,-9.542521961651062,-1.0282916198962273,,,
2015-12-21,96.47970581054688,118.84680938720705,0.8117988720775215,0.8905522867645513,,,,,,-10.353900811564301,-1.0757144537690628,,,
2015-12-22,97.54984283447266,119.36273956298828,0.8172553947037647,0.8902840037979175,,,,,,-9.747543015100234,-1.1096401805283516,,,
2015-12-23,98.76760864257812,120.47598266601562,0.8198116044123284,0.8900555119383089,,,,,,-9.530492130321974,-1.1397293309216225,,,
2015-12-24,98.66613006591795,120.28591918945312,0.8202633419670385,0.889816452804082,,,,,,-9.461119114137489,-1.1709123905746155,,,
2015-12-28,98.70303344726562,120.0867919921875,0.8219308036281538,0.8895752537325338,,,,,,-9.245216592887544,-1.2021693390484867,,,
2015-12-29,99.56099700927734,121.00997924804688,0.8227503023134703,0.8893408053232084,,,,,,-9.217123219562978,-1.2328466291246998,,,
2015-12-30,98.92445373535156,120.69322204589844,0.8196355359353285,0.889112413052278,,,,,,-9.568927555156861,-1.2630537672296218,,,
2015-12-31,98.46316528320312,119.69762420654295,0.8225991613108466,0.888895994315075,,,,,,-9.1352545988169,-1.2915869316876063,,,
2016-01-04,96.74723815917969,118.62963104248048,0.8155402432680174,0.8886743567078957,,,,,,-9.891142810959906,-1.320649459893592,,,
2016-01-05,94.75453186035156,118.05034637451172,0.8026620401412904,0.8884216508064907,,,,,,-11.363119351378074,-1.353876257120122,,,
