Date,KER.PA_Close,UHR.SW_Close,Ratio,Ratio_Moving_Avg,Sigma,Upper_band,Lower_band,Break_Upper,Break_Lower,Spread,Spread_Moving_Avg,Spread_Sigma,Spread_Upper_band,Spread_Lower_band
2015-03-06,153.08570861816406,381.9981384277344,0.4007498812644725,,,,,,,3.9052410857328823,,,,
2015-03-09,153.04344177246094,374.45513916015625,0.40870968446504224,,,,,,,6.808716755858711,,,,
2015-03-10,154.0470428466797,373.0184020996094,0.41297437868908027,,,,,,,8.373401994769267,,,,
2015-03-11,158.93653869628906,377.9572448730469,0.4205145974901862,,,,,,,11.334147937263708,,,,
2015-03-12,159.68836975097656,386.84716796875,0.41279446503244505,,,,,,,8.614226775558564,,,,
2015-03-13,158.6856231689453,392.7738342285156,0.4040127150542877,,,,,,,5.296958852717722,,,,
2015-03-16,162.86468505859375,394.4800109863281,0.41285915768299425,,,,,,,8.80971318528998,,,,
2015-03-17,163.9932861328125,390.259521484375,0.42021597707354946,,,,,,,11.586528043242112,,,,
2015-03-18,164.66148376464844,386.4880065917969,0.4260455200581723,,,,,,,13.727602891956877,,,,
2015-03-19,162.36375427246094,388.19415283203125,0.4182539924621547,,,,,,,10.763577760621871,,,,
2015-03-20,161.56968688964844,389.9900817871094,0.41429178441991066,,,,,,,9.268152192462423,,,,
2015-03-23,158.6020050048828,386.6676330566406,0.41017657400264,,,,,,,7.597975203934993,,,,
2015-03-24,157.1811065673828,383.5246887207031,0.40983308556140413,,,,,,,7.4044804061316825,,,,
2015-03-25,154.631591796875,376.1612854003906,0.4110779014174286,,,,,,,7.730571141125267,,,,
2015-03-26,154.631591796875,367.7203369140625,0.42051411432545527,,,,,,,11.02698679066333,,,,
2015-03-27,153.96343994140625,376.969482421875,0.4084241486930295,,,,,,,6.746796780218148,,,,
2015-03-30,154.506591796875,376.2510986328125,0.41064754988970714,,,,,,,7.570496676997124,,,,
2015-03-31,151.95709228515625,370.0550842285156,0.410633710389235,,,,,,,7.44070614468626,,,,
2015-04-01,151.07937622070312,369.33673095703125,0.40905591986267875,,,,,,,6.843526203614715,,,,
2015-04-02,146.44078063964844,368.2591552734375,0.3976568634958013,,,,,,,2.625752684525395,,,,
2015-04-07,147.6107635498047,372.3000183105469,0.3964833636582795,,,,,,,2.2176707392045216,,,,
2015-04-08,147.35987854003906,379.3940124511719,0.3884085507517184,,,,,,,-0.8036083016068005,,,,
2015-04-09,149.86708068847656,394.928955078125,0.3794785840881933,,,,,,,-4.363215833753088,,,,
2015-04-10,147.52713012695312,400.2270202636719,0.36860862125141225,,,,,,,-8.772202240975275,,,,
2015-04-13,146.94166564941406,398.8800659179688,0.3683855830479961,,,,,,,-8.831645100022001,,,,
2015-04-14,145.81398010253906,396.904541015625,0.3673779587641422,,,,,,,-9.187835451222469,,,,
2015-04-15,146.0640106201172,398.0718688964844,0.3669287433573962,,,,,,,-9.393677623880478,,,,
2015-04-16,147.06761169433594,395.1085510253906,0.37222077657561253,,,,,,,-7.23282183822127,,,,
2015-04-17,146.5657958984375,388.3737487792969,0.3773833745434921,,,,,,,-5.104517623729123,,,,
2015-04-20,147.81942749023438,383.43487548828125,0.38551377806203785,,,,,,,-1.9221242068886397,,,,
2015-04-21,148.78076171875,382.7164916992188,0.3887492829435698,,,,,,,-0.6802419370627604,,,,
2015-04-22,143.01356506347656,377.59808349609375,0.3787454738629679,,,,,,,-4.448563592822353,,,,
2015-04-23,141.25814819335938,375.9817199707031,0.37570483002302973,,,,,,,-5.572747369991475,,,,
2015-04-24,140.33906555175778,376.7898864746094,0.3724597463717083,,,,,,,-6.807440599102762,,,,
2015-04-27,142.6376495361328,382.53692626953125,0.37287289080069597,,,,,,,-6.7532290272810656,,,,
2015-04-28,144.24209594726562,380.5613708496094,0.3790245332184999,,,,,,,-4.3772755025450465,,,,
2015-04-29,143.94517517089844,383.7042846679688,0.3751461240404408,,,,,,,-5.9015880006802774,,,,
2015-04-30,140.16612243652344,377.50830078125,0.3712928222941083,,,,,,,-7.260943673576065,,,,
2015-05-04,143.0534210205078,379.66339111328125,0.3767901366550892,,,,,,,-5.215265377665048,,,,
2015-05-05,140.59005737304688,374.8143310546875,0.3750925344221537,,,,,,,-5.784941664210493,,,,
2015-05-06,137.02388000488278,368.6183471679688,0.37172289729367414,,,,,,,-6.9314219708954,,,,
2015-05-07,137.15087890625,350.83843994140625,0.39092318084972577,,,,,,,0.13910519911451047,,,,
2015-05-08,139.23135375976562,354.1609191894531,0.39313020216464334,,,,,,,0.9220632384632381,,,,
2015-05-11,139.35928344726562,350.2996520996094,0.39782878062247734,,,,,,,2.557920771112805,,,,
2015-05-12,140.08113098144528,349.40167236328125,0.4009171737329282,,,,,,,3.630453356930275,,,,
2015-05-13,140.08113098144528,348.0547180175781,0.4024687031375642,,,,,,,4.156474975422668,,,,
2015-05-15,141.52476501464844,346.1689453125,0.4088314880090951,,,,,,,6.336553576029559,,,,
2015-05-18,143.0104522705078,356.7650451660156,0.4008533184745156,,,,,,,3.6841810584201085,,,,
2015-05-19,144.6240234375,361.1651611328125,0.40043735941716957,,,,,,,3.5793895134226545,,,,
2015-05-20,143.69024658203125,359.4589538574219,0.3997403459840521,,,,,,,3.3119321329587876,,,,
2015-05-21,141.3118896484375,362.60186767578125,0.38971638660943375,,,,,,,-0.293816522402949,,,,
2015-05-22,138.42459106445312,351.4670104980469,0.3938480338974015,,,,,,,1.1673437801354964,,,,
2015-05-26,137.9156494140625,344.7322082519531,0.40006603999491863,,,,,,,3.2885221401354556,,,,
2015-05-27,137.9156494140625,339.1647644042969,0.4066331880208581,,,,,,,5.462757542361203,,,,
2015-05-28,137.9156494140625,340.2423400878906,0.40534534702070424,,,,,,,5.041935480395836,,,,
2015-05-29,135.83517456054688,335.1239318847656,0.40532818350691413,,,,,,,4.960335626394027,,,,
2015-06-01,135.66522216796878,335.2155456542969,0.40471041372251404,,,,,,,4.754605611895215,,,,
2015-06-02,135.41029357910156,335.9486389160156,0.4030684393186454,,,,,,,4.21338454009026,,,,
2015-06-03,137.19383239746094,342.6382751464844,0.40040428156722413,,,,,,,3.384441882516967,,,,
2015-06-04,135.877197265625,339.3392639160156,0.4004169623567456,,,,,,,3.356158677687006,,,,
2015-06-05,133.24484252929688,337.59814453125,0.39468475964020877,,,,,,,1.4037575267825844,,,,
2015-06-08,132.26808166503906,333.5660400390625,0.3965274212253433,,,,,,,2.001641072468516,,,,
2015-06-09,130.69650268554688,336.9566650390625,0.38787332688728854,,,,,,,-0.8940674559503634,,,,
2015-06-10,136.17416381835938,346.2121887207031,0.39332573564651135,,,,,,,0.9690646747899336,,,,
2015-06-11,135.07040405273438,344.01287841796875,0.39263182434881566,,,,,,,0.7241942759069104,,,,
2015-06-12,135.79220581054688,342.5466613769531,0.39641958635560975,,,,,,,2.0185929175235913,,,,
2015-06-15,134.13658142089844,338.6978454589844,0.3960361225183586,,,,,,,1.8660338581201188,,,,
2015-06-16,131.97113037109378,339.5226135253906,0.3886961430957073,,,,,,,-0.6215111324003715,,,,
2015-06-17,130.39956665039062,337.1399230957031,0.3867817416965312,,,,,,,-1.2625706528767182,,,,
2015-06-18,130.86647033691406,334.5740966796875,0.39114346159978486,,,,,,,0.20635672392887727,,,,
2015-06-19,131.37631225585938,334.8489685058594,0.3923449812077306,,,,,,,0.6088538591833981,,,,
2015-06-22,135.62226867675778,340.7138671875,0.3980532691442312,,,,,,,2.564410826936296,,,,
2015-06-23,136.76896667480472,346.0289306640625,0.3952529819178184,,,,,,,1.6354346930053794,,,,
2015-06-24,137.74569702148438,349.8777770996094,0.3936966164680659,,,,,,,1.1090877915113708,,,,
2015-06-25,137.57579040527344,349.78619384765625,0.3933139524231547,,,,,,,0.9749468792924461,,,,
2015-06-26,138.67948913574222,346.2121887207031,0.4005621224607374,,,,,,,3.4743899921727746,,,,
2015-06-29,138.00065612792972,342.45501708984375,0.4029745491850247,,,,,,,4.26283277475585,,,,
2015-06-30,136.00421142578122,333.6576843261719,0.40761600231220313,,,,,,,5.701981293361257,,,,
2015-07-01,140.12315368652344,336.7734069824219,0.4160754702755888,,,,,,,8.604150706796275,,,,
2015-07-02,138.12765502929688,339.2476501464844,0.40715876725941796,,,,,,,5.642394063279596,,,,
2015-07-03,137.06588745117188,339.6142272949219,0.40359288991784054,,,,,,,4.43746832575701,,,,
2015-07-06,136.38702392578122,335.7653503417969,0.4061974345683502,,,,,,,5.261693966468698,,,,
2015-07-07,131.33425903320312,326.23492431640625,0.4025757184286795,,,,,,,3.9308147775822846,,,,
2015-07-08,132.09812927246094,328.8008117675781,0.4017573088166161,,,,,,,3.6926374907005766,,,,
2015-07-09,134.98542785644528,335.3988037109375,0.40246246069733177,,,,,,,4.003244138601644,,,,
2015-07-10,138.42459106445312,344.28778076171875,0.40206071431927076,,,,,,,3.971024586006166,,,,
2015-07-13,139.99612426757812,352.2604064941406,0.3974222526479335,,,,,,,2.429034673235691,,,,
2015-07-14,140.46305847167972,355.8343200683594,0.39474286360207006,,,,,,,1.500260248711811,,,,
2015-07-15,139.14640808105472,354.184814453125,0.3928638450970918,,,,,,,0.8277858215897993,,,,
2015-07-16,141.90670776367188,372.6958923339844,0.38075736996989723,,,,,,,-3.6409844178661217,,,,
2015-07-17,141.90670776367188,379.84375,0.37359231990436037,,,,,,,-6.432413593045766,,,,
2015-07-20,144.24209594726562,378.7440490722656,0.3808432008386322,,,,,,,-3.6675628491879877,,,,
2015-07-21,143.98719787597656,374.4370422363281,0.3845431451333231,,,,,,,-2.240459808913812,,,,
2015-07-22,143.0104522705078,371.8711242675781,0.3845699301126842,,,,,,,-2.215145970314353,,,,
2015-07-23,143.43531799316406,376.6363830566406,0.38083234771186053,,,,,,,-3.651240976396963,,,,
2015-07-24,142.11868286132812,376.0865478515625,0.37788823788885134,,,,,,,-4.753150787065238,,,,
2015-07-27,138.76449584960938,371.4129333496094,0.3736124496208401,,,,,,,-6.282166609894517,,,,
2015-07-28,146.49252319335938,373.1540832519531,0.3925791777935546,,,,,,,0.765895230503105,,,,
2015-07-29,146.95944213867188,375.7200012207031,0.3911408539902188,,,,,,,0.23075473174736771,,,,
2015-07-30,148.61599731445312,375.7200012207031,0.3955498691355375,,,,,,,1.8873099075286177,,,,
2015-07-31,149.1249237060547,381.30999755859375,0.3910857954442684,,,,,,,0.2131935476041633,,,,
2015-08-03,149.2948455810547,378.65240478515625,0.3942794069029171,,,,,,,1.4209763244504643,,,,
2015-08-04,149.46482849121094,386.7166748046875,0.3864969840431593,,,,,,,-1.5583534211381505,,,,
2015-08-05,151.54527282714844,396.705322265625,0.3820096790273893,,,,,,,-3.378742488139295,,,,
2015-08-06,154.09361267089844,394.04779052734375,0.39105310669215787,,,,,,,0.2074344215996291,,,,
2015-08-07,152.9889678955078,394.5059814453125,0.38779885500092365,,,,,,,-1.0761461351092692,,,,
2015-08-10,152.7349395751953,395.9721984863281,0.3857213717504686,,,,,,,-1.9027713392259784,,,,
2015-08-11,146.7895050048828,375.7200012207031,0.39068855671236047,,,,,,,0.060817597958305214,,,,
2015-08-12,143.0954132080078,361.0577392578125,0.3963227972959495,,,,,,,2.0927303929114487,,,,
2015-08-13,145.13389587402344,364.2651062011719,0.3984293126168134,,,,,,,2.8786506717704867,,,,
2015-08-14,144.36911010742188,363.0738220214844,0.3976301824891111,,,,,,,2.579093169424965,,,,
2015-08-17,143.98719787597656,364.0818176269531,0.395480331356479,,,,,,,1.8035317534223907,,,,
2015-08-18,143.69024658203125,357.66705322265625,0.40174303248608323,,,,,,,4.011717151718955,,,,
2015-08-19,142.07662963867188,350.24432373046875,0.4056500562961507,,,,,,,5.296874167229987,,,,
2015-08-20,138.25465393066406,347.49517822265625,0.3978606397872891,,,,,,,2.548513147131814,,,,
2015-08-21,135.32530212402344,339.06439208984375,0.3991138712323574,,,,,,,2.911608319776235,,,,
2015-08-24,124.20010375976562,329.7171630859375,0.3766868020983005,,,,,,,-4.563247666702608,,,,
2015-08-25,130.14462280273438,339.4309387207031,0.38342003617361,,,,,,,-2.4122172429817113,,,,
2015-08-26,128.44609069824222,334.39080810546875,0.3841196814767994,,,,,,,-2.1424438350441903,,,,
2015-08-27,132.60797119140622,338.5145263671875,0.3917349503860465,,,,,,,0.40901462625538443,,,,
2015-08-28,132.52301025390622,342.72991943359375,0.38666892716258305,,,,,,,-1.3221698008871385,,,,
2015-08-31,129.720703125,339.3392639160156,0.3822743693965962,,,,,,,-2.800335462937994,,,,
2015-09-01,122.50155639648438,334.1158752441406,0.36664392647302885,,,,,,,-7.979609517253834,,,,
2015-09-02,125.64376831054688,337.7814636230469,0.3719676235720301,,,,,,,-6.268907689594897,,,,
2015-09-03,128.23408508300778,344.7460021972656,0.3719668517276424,,,,,,,-6.398429094686151,,,,
2015-09-04,120.33607482910156,339.4309387207031,0.35452300041546514,,,,,,,-12.220765216614524,,,,
2015-09-07,120.93090057373048,340.7138671875,0.35493389679728055,,,,,,,-12.126957276091005,,,,
2015-09-08,123.52122497558594,344.7460021972656,0.35829632305614495,,,,,,,-11.111289202107997,,,,
2015-09-09,125.51676177978516,347.49517822265625,0.3612043264075473,,,,,,,-10.189379003747092,,,,
2015-09-10,122.11962890625,340.0724182128906,0.3590988929593261,,,,,,,-10.687726000483138,,,,
2015-09-11,121.100830078125,336.59014892578125,0.35978720846291895,,,,,,,-10.346605739832057,,,,
2015-09-14,120.80297088623048,333.6576843261719,0.3620566123936106,,,,,,,-9.499259246189482,,,,
2015-09-15,121.9496612548828,340.43896484375,0.3582129951277862,,,,,,,-11.000839893319224,,,,
2015-09-16,128.78594970703122,349.2362976074219,0.3687645029721398,,,,,,,-7.60014466192473,,,,
2015-09-17,131.6312255859375,350.9774475097656,0.3750418339408403,,,,,,,-5.43483428637083,,,,
2015-09-18,129.46575927734378,348.2283020019531,0.3717841385466068,,,,,,,-6.526685907054912,,,,
2015-09-21,130.01763916015622,349.0530090332031,0.37248680227761194,,,,,,,-6.296876129100923,,,,
2015-09-22,124.49798583984376,334.482421875,0.3722108478584567,,,,,,,-6.126326315363329,,,,
2015-09-23,123.90315246582031,331.6416320800781,0.3736055443000072,,,,,,,-5.61175546162778,,,,
2015-09-24,118.08563995361328,321.0115051269531,0.3678548527627163,,,,,,,-7.2779197098791,,,,
2015-09-25,125.38883209228516,327.15130615234375,0.38327474087447366,,,,,,,-2.3724837259722165,,,,
2015-09-28,118.63750457763672,323.3024597167969,0.3669551561146784,,,,,,,-7.620733992447015,,,,
2015-09-29,119.10530853271484,322.5693664550781,0.36923936653266104,,,,,,,-6.866637554431136,,,,
2015-09-30,123.9881362915039,330.81683349609375,0.3747939153554831,,,,,,,-5.2046657772996525,,,,
2015-10-01,120.93090057373048,330.083740234375,0.36636430648738966,,,,,,,-7.975609012135308,,,,
2015-10-02,122.88439178466795,331.0001525878906,0.37125176778291186,,,,,,,-6.380001281763057,,,,
2015-10-05,129.25285339355472,345.112548828125,0.3745237715419209,,,,,,,-5.5228070256081025,,,,
2015-10-06,130.73945617675778,354.8262634277344,0.36846048236050266,,,,,,,-7.829669025795482,,,,
2015-10-07,133.45681762695312,359.9580383300781,0.3707565977581378,,,,,,,-7.116402627879211,,,,
2015-10-08,135.24037170410156,361.24102783203125,0.37437710914438327,,,,,,,-5.83389019069358,,,,
2015-10-09,137.74569702148438,366.8309631347656,0.37550182744764554,,,,,,,-5.511583788979436,,,,
2015-10-12,138.25465393066406,368.8470764160156,0.37482919825214844,,,,,,,-5.789972920628969,,,,
2015-10-13,134.05158996582028,361.3326416015625,0.37099219536782807,,,,,,,-7.058449550895574,,,,
2015-10-14,132.31011962890622,360.7828369140625,0.36673063707967385,,,,,,,-8.585206484570648,,,,
2015-10-15,131.03642272949222,360.7828369140625,0.363200267092264,,,,,,,-9.858903383984654,,,,
2015-10-16,127.38526916503906,348.5948486328125,0.36542499025629194,,,,,,,-8.750322260828511,,,,
2015-10-19,128.10710144042972,343.9212341308594,0.3724896538132506,,,,,,,-6.203318796548359,,,,
2015-10-20,127.38526916503906,340.25567626953125,0.37438102594394834,,,,,,,-5.493652903464152,,,,
2015-10-21,128.70097351074222,338.7894592285156,0.37988482228407405,,,,,,,-3.6053516739567897,,,,
2015-10-22,132.65000915527344,350.5192565917969,0.3784385783681872,,,,,,,-4.237114935716619,,,,
2015-10-23,146.7045440673828,357.9420166015625,0.40985561142067506,,,,,,,6.918634099593646,,,,
2015-10-26,144.36911010742188,356.017578125,0.40551118534021646,,,,,,,5.334744722683865,,,,
2015-10-27,143.1383819580078,350.9774475097656,0.4078278618002233,,,,,,,6.072322085699483,,,,
2015-10-28,142.5015106201172,349.6028747558594,0.4076096648794186,,,,,,,5.972258091763678,,,,
2015-10-29,142.88343811035156,351.8938293457031,0.40604132893157896,,,,,,,5.459506675406686,,,,
2015-10-30,143.1383819580078,354.5513916015625,0.4037168809616851,0.39145860425838547,,,,,,4.676601539145338,0.16848870039524297,,,
2015-11-02,141.90670776367188,350.3359680175781,0.40505891692100454,0.391831052603782,,,,,,5.091162752380598,0.31115914822142154,,,
2015-11-03,140.8029327392578,354.36810302734375,0.39733523287335254,0.3921756718576033,,,,,,2.412731400094117,0.44412197842601925,,,
2015-11-04,142.75643920898438,365.5480651855469,0.39052713666128497,0.3924634821381791,,,,,,0.00016428469731977202,0.5562100222349909,,,
2015-11-05,146.19558715820312,364.7232971191406,0.4008397278511299,0.3927818640503575,,,,,,3.761406174631901,0.6809726447454479,,,
2015-11-06,145.94068908691406,349.2362976074219,0.41788522581053894,0.3931855315188349,,,,,,9.55459471795811,0.8344889332430655,,,
2015-11-09,143.69024658203125,344.1961364746094,0.41746618092161814,0.3935759660835246,,,,,,9.27246964343368,0.9835635688207942,,,
2015-11-10,145.1759033203125,336.59014892578125,0.43131358354853117,0.3940248241314355,,,,,,13.728467502355443,1.152655308771131,,,
2015-11-11,147.29937744140625,340.3473205566406,0.43279135325789253,0.3945243662150384,,,,,,14.384665833053646,1.3435608345682832,,,
2015-11-12,143.98719787597656,337.5064697265625,0.4266205563189074,0.3946406245362834,,,,,,12.181914331240336,1.382476803527956,,,
2015-11-13,140.3780517578125,328.06768798828125,0.42789356251026733,0.3946248529211189,,,,,,12.25886437691858,1.3790668132034853,,,
2015-11-16,139.40132141113278,324.31048583984375,0.4298390816754972,0.3946526440027757,,,,,,12.749421738563115,1.387773131801686,,,
2015-11-17,141.99168395996094,334.1158752441406,0.4249773640842618,0.39463864992894987,,,,,,11.510518046222728,1.384980463441047,,,
2015-11-18,142.45858764648438,336.0403137207031,0.4239330277643043,0.3945115505614028,,,,,,11.22587714969498,1.3475947096049157,,,
2015-11-19,141.7797088623047,332.2830810546875,0.42668350254935317,0.3943951585854518,,,,,,12.014297991768245,1.312764118562467,,,
2015-11-20,142.16160583496094,338.6061706542969,0.41984351779608337,0.3942423766675037,,,,,,9.92685972996071,1.263939783245024,,,
2015-11-23,140.92996215820312,331.5499572753906,0.42506403353611194,0.3940693203425923,,,,,,11.450855688533125,1.20917554178435,,,
2015-11-24,136.68397521972656,323.94390869140625,0.42193716736910075,0.3939294194051482,,,,,,10.175233706554465,1.1623347716071515,,,
2015-11-25,138.17056274414062,326.50982666015625,0.4231742859241837,0.3937635722608654,,,,,,10.659761786900305,1.1079264545605878,,,
2015-11-26,139.57127380371094,325.96002197265625,0.42818525093675175,0.3936433038382079,,,,,,12.275186249709591,1.0669737122226521,,,
2015-11-27,137.44876098632812,327.51788330078125,0.41966795706266785,0.39347442778598196,,,,,,9.54428700867318,1.0110642698137493,,,
2015-11-30,138.89242553710938,331.5499572753906,0.41891854451889776,0.39336861588501165,,,,,,9.413319067439375,0.9745366389937167,,,
2015-12-01,137.7027587890625,333.9325866699219,0.41236693957387216,0.3932396260259501,,,,,,7.29317195502307,0.9304738108844366,,,
2015-12-02,136.4290771484375,336.1319274902344,0.40587955499229145,0.3930933874131019,,,,,,5.160589029727419,0.8787031096967879,,,
2015-12-03,136.08917236328122,333.0162048339844,0.40865630677379366,0.39302715069255334,,,,,,6.037457091878338,0.8528300897671479,,,
2015-12-04,136.30206298828122,329.16741943359375,0.41408126971624176,0.392988861246356,,,,,,7.7534011291946,0.8352771591889699,,,
2015-12-07,136.38702392578122,331.27508544921875,0.41170323370632117,0.3930098164580595,,,,,,7.015262239802013,0.8390924454777969,,,
2015-12-08,134.77345275878906,321.46966552734375,0.41924158703342856,0.3930393255500261,,,,,,9.230969231907096,0.8432534369854592,,,
2015-12-09,133.96662902832028,315.60479736328125,0.4244758956376577,0.3930965602249806,,,,,,10.714533036655155,0.855537053895119,,,
2015-12-10,134.05158996582028,315.60479736328125,0.424745096037049,0.39321641483641834,,,,,,10.799493974155155,0.8904951035896868,,,
2015-12-11,132.01315307617188,304.7913818359375,0.4331262658444577,0.39338742862064896,,,,,,12.983984428161236,0.9400687664424279,,,
2015-12-14,130.14462280273438,298.0101013183594,0.43671211890801975,0.3935918600389,,,,,,13.763725170505793,0.9996506756586824,,,
2015-12-15,132.48007202148438,309.098388671875,0.42860162613826913,0.3937780913861991,,,,,,11.768902261910497,1.057579051812731,,,
2015-12-16,132.31011962890622,315.23822021484375,0.4197147146013359,0.39392729341665483,,,,,,9.20118179663865,1.105322456819427,,,
2015-12-17,134.47555541992188,312.67236328125,0.4300845588292707,0.39413377443500297,,,,,,12.36865319586515,1.171223434027093,,,
2015-12-18,132.48007202148438,308.7318420410156,0.42911049001509904,0.3943119577235299,,,,,,11.912048503379381,1.225820750487933,,,
2015-12-21,131.67324829101562,306.8074645996094,0.42917224475894733,0.39452311026853437,,,,,,11.856745520104425,1.2928335517217502,,,
2015-12-22,133.58470153808594,311.29779052734375,0.4291219070710113,0.39471746921365075,,,,,,12.014606657984032,1.354149075199199,,,
2015-12-23,136.68397521972656,316.6128234863281,0.431707009572936,0.39492326282300516,,,,,,13.038218125575497,1.4199713485399614,,,
2015-12-28,134.17861938476562,318.35394287109375,0.42147622917645644,0.39508487224495514,,,,,,9.852908705190856,1.4724653317746534,,,
2015-12-29,136.76896667480472,321.0115051269531,0.42605627677025326,0.39525707951535305,,,,,,11.405407011312334,1.5279546179915324,,,
2015-12-30,136.25912475585938,320.91986083984375,0.4245892553962561,0.3954315655583711,,,,,,10.931354632216397,1.584813406528869,,,
2016-01-04,128.91389465332028,307.5405578613281,0.4191768901955635,0.3955447116537704,,,,,,8.811099399471317,1.617887245418611,,,
2016-01-05,128.14915466308594,303.6000671386719,0.42209857155450736,0.3956295300433444,,,,,,9.585226197260013,1.6388895018833327,,,
2016-01-06,127.59725189208984,298.926513671875,0.42685157072467156,0.3957671446362694,,,,,,10.858470779296027,1.6770791265161977,,,
2016-01-07,123.09637451171876,292.1451721191406,0.42135344431267363,0.3958652568412608,,,,,,9.005888250564382,1.7013679225392049,,,
2016-01-08,121.3978042602539,288.6629333496094,0.4205521050159389,0.3959216493200746,,,,,,8.667225169946917,1.7102179626062914,,,
2016-01-11,120.88794708251952,287.6549072265625,0.4202533801632866,0.39595631123185654,,,,,,8.551029094698464,1.7110638059392875,,,
