Date,CFR.SW_Close,KER.PA_Close,Ratio,Ratio_Moving_Avg,Sigma,Upper_band,Lower_band,Break_Upper,Break_Lower,Spread,Spread_Moving_Avg,Spread_Sigma,Spread_Upper_band,Spread_Lower_band
2015-04-21,73.65511322021484,148.78076171875,0.4950580462778509,,,,,,,-1.2582144426298072,,,,
2015-04-22,74.27556610107422,143.01356506347656,0.5193602863344258,,,,,,,2.2661077808887597,,,,
2015-04-23,73.7437515258789,141.25814819335938,0.5220495417010262,,,,,,,2.6181717237008115,,,,
2015-04-24,74.71874237060547,140.33906555175778,0.5324158464134051,,,,,,,4.055934356151425,,,,
2015-04-27,75.6493911743164,142.6376495361328,0.530360612505417,,,,,,,3.8292119164783287,,,,
2015-04-28,76.09256744384766,144.24209594726562,0.5275337060525439,,,,,,,3.4645255408251217,,,,
2015-04-29,75.20623016357422,143.94517517089844,0.5224644040641575,,,,,,,2.7276922901919534,,,,
2015-04-30,74.14261627197266,140.16612243652344,0.5289624552862221,,,,,,,3.566887689757806,,,,
2015-05-04,74.18692779541016,143.0534210205078,0.5185959711146991,,,,,,,2.157401407727889,,,,
2015-05-05,73.47785949707031,140.59005737304688,0.5226390889229203,,,,,,,2.6886733653670234,,,,
2015-05-06,72.36992645263672,137.02388000488278,0.5281555773348255,,,,,,,3.376363697227987,,,,
2015-05-07,71.26200103759766,137.15087890625,0.51958836579027,,,,,,,2.2044924453681176,,,,
2015-05-08,72.99036407470703,139.23135375976562,0.5242379830669966,,,,,,,2.8853054323550964,,,,
2015-05-11,72.81309509277344,139.35928344726562,0.5224847121169818,,,,,,,2.643621948930985,,,,
2015-05-12,71.7938003540039,140.08113098144528,0.5125158531416589,,,,,,,1.2608662342535553,,,,
2015-05-13,72.10401916503906,140.08113098144528,0.5147304184357974,,,,,,,1.5710850452887115,,,,
2015-05-15,74.09829711914062,141.52476501464844,0.5235712428949882,,,,,,,2.838471779683914,,,,
2015-05-18,74.63009643554688,143.0104522705078,0.5218506427375126,,,,,,,2.622205452945394,,,,
2015-05-19,75.91529846191406,144.6240234375,0.5249148561734022,,,,,,,3.094950383759411,,,,
2015-05-20,76.31415557861328,143.69024658203125,0.5311018485520264,,,,,,,3.963978043542326,,,,
2015-05-21,76.9789047241211,141.3118896484375,0.5447447126751536,,,,,,,5.826265299537269,,,,
2015-05-22,76.18120574951172,138.42459106445312,0.5503444522660016,,,,,,,6.482364130395311,,,,
2015-05-26,74.58578491210938,137.9156494140625,0.5408072632002868,,,,,,,5.143202987973254,,,,
2015-05-27,74.71874237060547,137.9156494140625,0.5417713123061059,,,,,,,5.276160446469348,,,,
2015-05-28,74.58578491210938,137.9156494140625,0.5408072632002868,,,,,,,5.143202987973254,,,,
2015-05-29,71.97106170654297,135.83517456054688,0.5298411250206974,,,,,,,3.576029832529244,,,,
2015-06-01,71.92674255371094,135.66522216796878,0.5301781945608548,,,,,,,3.6172842385714006,,,,
2015-06-02,71.57221221923828,135.41029357910156,0.5285581348911891,,,,,,,3.391114242410083,,,,
2015-06-03,71.74948120117188,137.19383239746094,0.5229789120061038,,,,,,,2.6703448868889126,,,,
2015-06-04,71.30631256103516,135.877197265625,0.5247849822927915,,,,,,,2.890121629637733,,,,
2015-06-05,69.84384918212889,133.24484252929688,0.5241767550347936,,,,,,,2.7530880348601983,,,,
2015-06-08,69.22340393066406,132.26808166503906,0.5233568300020269,,,,,,,2.6244564145872147,,,,
2015-06-09,68.07115936279297,130.69650268554688,0.5208338246553604,,,,,,,2.263525250940347,,,,
2015-06-10,69.44499969482422,136.17416381835938,0.5099719193976902,,,,,,,0.8792816847044094,,,,
2015-06-11,69.62226867675781,135.07040405273438,0.5154516947293338,,,,,,,1.6123101346506559,,,,
2015-06-12,68.73591613769531,135.79220581054688,0.5061845466564816,,,,,,,0.3625196687623742,,,,
2015-06-15,68.33706665039061,134.13658142089844,0.5094588361094442,,,,,,,0.7973017004492817,,,,
2015-06-16,68.24842834472656,131.97113037109378,0.5171466528536708,,,,,,,1.7990002243447094,,,,
2015-06-17,67.93820190429689,130.39956665039062,0.5210002122663755,,,,,,,2.280079505111914,,,,
2015-06-18,67.53934478759766,130.86647033691406,0.5160935770157052,,,,,,,1.6461294338434556,,,,
2015-06-19,67.93820190429689,131.37631225585938,0.5171267235145494,,,,,,,1.7882735569474306,,,,
2015-06-22,68.95751190185547,135.62226867675778,0.5084527236910397,,,,,,,0.669681308769384,,,,
2015-06-23,69.71089172363281,136.76896667480472,0.5096981677823468,,,,,,,0.8456816235079998,,,,
2015-06-24,69.62226867675781,137.74569702148438,0.5054406067283448,,,,,,,0.2652603114958936,,,,
2015-06-25,69.79953002929689,137.57579040527344,0.5073532910381985,,,,,,,0.52807217382707,,,,
2015-06-26,69.93247985839844,138.67948913574222,0.504274138116756,,,,,,,0.10529326702544495,,,,
2015-06-29,68.86885833740234,138.00065612792972,0.4990473253515502,,,,,,,-0.6165257322256394,,,,
2015-06-30,67.40640258789061,136.00421142578122,0.4956199655969839,,,,,,,-1.073741863354968,,,,
2015-07-01,67.98251342773439,140.12315368652344,0.4851625990364269,,,,,,,-2.5715797493996746,,,,
2015-07-02,68.33706665039061,138.12765502929688,0.49473848401970133,,,,,,,-1.212263256058165,,,,
2015-07-03,67.80525970458984,137.06588745117188,0.49469099106621023,,,,,,,-1.209454425175224,,,,
2015-07-06,66.69733428955078,136.38702392578122,0.48902991186204037,,,,,,,-1.9755619524145231,,,,
2015-07-07,65.27918243408203,131.33425903320312,0.4970461090245961,,,,,,,-0.849571489828989,,,,
2015-07-08,65.10190582275389,132.09812927246094,0.4928298847327126,,,,,,,-1.4114681344487394,,,,
2015-07-09,66.25415802001953,134.98542785644528,0.49082452137337157,,,,,,,-1.713013742650503,,,,
2015-07-10,67.58367156982422,138.42459106445312,0.4882345763142329,,,,,,,-2.115170049292189,,,,
2015-07-13,69.09044647216797,139.99612426757812,0.49351685151021507,,,,,,,-1.3996855020905485,,,,
2015-07-14,69.84384918212889,140.46305847167972,0.4972399856736059,,,,,,,-0.8813911127536045,,,,
2015-07-15,69.26773071289061,139.14640808105472,0.49780466250009986,,,,,,,-0.794556516078984,,,,
2015-07-16,70.81881713867188,141.90670776367188,0.4990519352799861,,,,,,,-0.6333220589443158,,,,
2015-07-17,71.084716796875,141.90670776367188,0.5009256991238062,,,,,,,-0.3674224007411908,,,,
2015-07-20,71.43926239013672,144.24209594726562,0.4952733244825744,,,,,,,-1.1887795128858158,,,,
2015-07-21,71.26200103759766,143.98719787597656,0.49491900730632465,,,,,,,-1.2376958931683077,,,,
2015-07-22,71.21768951416016,143.0104522705078,0.4979894013582317,,,,,,,-0.7902014684413246,,,,
2015-07-23,72.015380859375,143.43531799316406,0.5020756524052685,,,,,,,-0.20643633738463052,,,,
2015-07-24,71.39495086669922,142.11868286132812,0.5023614730257712,,,,,,,-0.16392094717488703,,,,
2015-07-27,70.02111053466797,138.76449584960938,0.5046039342120745,,,,,,,0.1511217978031283,,,,
2015-07-28,71.43926239013672,146.49252319335938,0.4876649048896655,,,,,,,-2.3219031218824284,,,,
2015-07-29,72.68014526367188,146.95944213867188,0.49455920766962647,,,,,,,-1.3161208859438602,,,,
2015-07-30,72.99036407470703,148.61599731445312,0.49113396534471604,,,,,,,-1.8400022585700384,,,,
2015-07-31,73.92102813720703,149.1249237060547,0.4956986820185426,,,,,,,-1.165590208022948,,,,
2015-08-03,73.25627136230469,149.2948455810547,0.49068185225813854,,,,,,,-1.9159051757447543,,,,
2015-08-04,74.23124694824219,149.46482849121094,0.4966469215371779,,,,,,,-1.0265185147362104,,,,
2015-08-05,74.54146575927734,151.54527282714844,0.4918758887603103,,,,,,,-1.7638343877687106,,,,
2015-08-06,74.18692779541016,154.09361267089844,0.4814406418898947,,,,,,,-3.4014993870519845,,,,
2015-08-07,74.09829711914062,152.9889678955078,0.48433751883175075,,,,,,,-2.9339249797212545,,,,
2015-08-10,74.63009643554688,152.7349395751953,0.4886249121721397,,,,,,,-2.2742186236186654,,,,
2015-08-11,71.52789306640625,146.7895050048828,0.4872820646409765,,,,,,,-2.382807207362646,,,,
2015-08-12,68.51433563232422,143.0954132080078,0.47880175958351445,,,,,,,-3.5363344466869933,,,,
2015-08-13,69.046142578125,145.13389587402344,0.475740984987113,,,,,,,-4.0309338596796636,,,,
2015-08-14,68.64727783203125,144.36911010742188,0.47549837898808356,,,,,,,-4.044717590839454,,,,
2015-08-17,69.134765625,143.98719787597656,0.4801452257203398,,,,,,,-3.364931305765964,,,,
2015-08-18,68.47002410888672,143.69024658203125,0.47651128547404853,,,,,,,-3.8801534261842363,,,,
2015-08-19,67.31777191162111,142.07662963867188,0.4738131252326517,,,,,,,-4.2199254788145595,,,,
2015-08-20,65.72235107421875,138.25465393066406,0.47537170869617956,,,,,,,-3.8909246690508184,,,,
2015-08-21,64.34851837158203,135.32530212402344,0.47550988146036177,,,,,,,-3.789785142781696,,,,
2015-08-24,61.02472686767578,124.20010375976562,0.4913419958626848,,,,,,,-1.5118737064162175,,,,
2015-08-25,63.63945007324219,130.14462280273438,0.4889902379578383,,,,,,,-1.8903043046041006,,,,
2015-08-26,62.17698669433594,128.44609069824222,0.4840706817649128,,,,,,,-2.4975314915474627,,,,
2015-08-27,64.2598876953125,132.60797119140622,0.48458540703077224,,,,,,,-2.510199255485375,,,,
2015-08-28,64.70304870605469,132.52301025390622,0.488240106997928,,,,,,,-2.0242591483334564,,,,
2015-08-31,64.12693023681639,129.720703125,0.49434615055256925,,,,,,,-1.1893742745688343,,,,
2015-09-01,62.66447448730469,122.50155639648438,0.5115402312480585,,,,,,,0.9831177882029678,,,,
2015-09-02,63.28491592407226,125.64376831054688,0.5036852744471526,,,,,,,0.021408764219181364,,,,
2015-09-03,64.2598876953125,128.23408508300778,0.50111394060102,,,,,,,-0.30788250825821706,,,,
2015-09-04,62.39856338500977,120.33607482910156,0.5185358046091061,,,,,,,1.8075588815223043,,,,
2015-09-07,62.44287490844727,120.93090057373048,0.5163516901982915,,,,,,,1.5523667904137426,,,,
2015-09-08,63.55081176757813,123.52122497558594,0.5144930499202789,,,,,,,1.3560367643132594,,,,
2015-09-09,64.21556091308594,125.51676177978516,0.5116094456432037,,,,,,,1.0160034315673485,,,,
2015-09-10,62.88604736328125,122.11962890625,0.5149544583988069,,,,,,,1.3969968393116474,,,,
2015-09-11,62.93036651611328,121.100830078125,0.519652643797036,,,,,,,1.9542963637466002,,,,
2015-09-14,62.5758285522461,120.80297088623048,0.5179990863898423,,,,,,,1.7497349357030885,,,,
2015-09-15,63.86103057861328,121.9496612548828,0.5236671420114857,,,,,,,2.457561296545272,,,,
2015-09-16,68.07115936279297,128.78594970703122,0.528560448695255,,,,,,,3.225517108243295,,,,
2015-09-17,68.51433563232422,131.6312255859375,0.5205021477794687,,,,,,,2.2360546296908126,,,,
2015-09-18,68.83110809326172,129.46575927734378,0.5316549215596885,,,,,,,3.6431716032151655,,,,
2015-09-21,68.51432800292969,130.01763916015622,0.5269617910730826,,,,,,,3.0485117788768434,,,,
2015-09-22,66.61366271972656,124.49798583984376,0.5350581559240601,,,,,,,3.9270740852698296,,,,
2015-09-23,67.06620788574219,123.90315246582031,0.5412792697445123,,,,,,,4.679126707345205,,,,
2015-09-24,65.61808013916016,118.08563995361328,0.5556821317557022,,,,,,,6.160203086182975,,,,
2015-09-25,67.97129058837889,125.38883209228516,0.5420840871885032,,,,,,,4.836147608350821,,,,
2015-09-28,66.79468536376953,118.63750457763672,0.5630149218121736,,,,,,,7.0589362598134,,,,
2015-09-29,66.70417785644531,119.10530853271484,0.5600437014788772,,,,,,,6.732882499304985,,,,
2015-09-30,68.51432800292969,123.9881362915039,0.5525877721223924,,,,,,,6.084456203581908,,,,
2015-10-01,68.24281311035156,120.93090057373048,0.5643124527030586,,,,,,,7.352304992318032,,,,
2015-10-02,67.6092529296875,122.88439178466795,0.5501858449864011,,,,,,,5.735132915325011,,,,
2015-10-05,71.32007598876953,129.25285339355472,0.5517872458228141,,,,,,,6.239340779650604,,,,
2015-10-06,73.22073364257812,130.73945617675778,0.5600507741410886,,,,,,,7.391471808672108,,,,
2015-10-07,73.94478607177734,133.45681762695312,0.5540727509213689,,,,,,,6.747292308250735,,,,
2015-10-08,74.66885375976562,135.24037170410156,0.5521195543823034,,,,,,,6.573313975756889,,,,
2015-10-09,75.93595886230469,137.74569702148438,0.5512764500401116,,,,,,,6.578950497042769,,,,
2015-10-12,75.75495147705078,138.25465393066406,0.5479378040687336,,,,,,,6.141675733781213,,,,
2015-10-13,74.5783462524414,134.05158996582028,0.5563406317780861,,,,,,,7.081375764964562,,,,
2015-10-14,74.5783462524414,132.31011962890622,0.5636632062733623,,,,,,,7.958231995953511,,,,
2015-10-15,74.0353012084961,131.03642272949222,0.56499788124812,,,,,,,8.056512295867662,,,,
2015-10-16,72.72293853759766,127.38526916503906,0.5708897034505501,,,,,,,8.58255978070089,,,,
2015-10-19,73.17548370361328,128.10710144042972,0.5712055216364422,,,,,,,8.671651653835966,,,,
2015-10-20,72.17989349365234,127.38526916503906,0.566626690564486,,,,,,,8.039514736755578,,,,
2015-10-21,72.36090087890625,128.70097351074222,0.5622405091820579,,,,,,,7.558045403793656,,,,
2015-10-22,74.5783462524414,132.65000915527344,0.5622189303066217,,,,,,,7.787092561232441,,,,
2015-10-23,75.75495147705078,146.7045440673828,0.5163776756789197,,,,,,,1.8870302996916166,,,,
2015-10-26,75.52867126464844,144.36911010742188,0.5231636546658023,,,,,,,2.8366758417777334,,,,
2015-10-27,75.34766387939453,143.1383819580078,0.5263973425485493,,,,,,,3.2753583953025327,,,,
2015-10-28,75.93595886230469,142.5015106201172,0.5328782728818643,,,,,,,4.184327574683493,,,,
2015-10-29,76.1622314453125,142.88343811035156,0.5330375056239267,,,,,,,4.218293982559189,,,,
2015-10-30,76.75052642822266,143.1383819580078,0.5361980859245621,0.5067947345648263,,,,,,4.678220944130658,0.23018491029679047,,,
2015-11-02,76.29800415039062,141.90670776367188,0.5376631263791669,0.5064881717287936,,,,,,4.845864952774434,0.19337405760765455,,,
2015-11-03,77.33882904052734,140.8029327392578,0.549270015445951,0.5062396930098491,,,,,,6.442456993951183,0.16508517472261536,,,
2015-11-04,77.92713165283203,142.75643920898438,0.5458747226018488,0.506015519991281,,,,,,6.047140026899527,0.1391321671220533,,,
2015-11-05,78.3796615600586,146.19558715820312,0.5361287784647107,0.5057133877934913,,,,,,4.768007760707093,0.10121383288789741,,,
2015-11-06,73.94478607177734,145.94068908691406,0.5066769694895711,0.5052384113860539,,,,,,0.46147724468241336,0.038914735135680445,,,
2015-11-09,72.54192352294922,143.69024658203125,0.5048493217076901,0.5048164315885401,,,,,,0.1917459878782637,-0.0176829732726312,,,
2015-11-10,72.40615844726562,145.1759033203125,0.49874777281399435,0.5043907283909298,,,,,,-0.6920693648953602,-0.07630635236388861,,,
2015-11-11,73.40174865722656,147.29937744140625,0.49831676095457234,0.503981381607518,,,,,,-0.7656799761923452,-0.1317020655935785,,,
2015-11-12,72.40615844726562,143.98719787597656,0.5028652513234733,0.5040849132429972,,,,,,-0.093538483500339,-0.11742516115738534,,,
2015-11-13,70.09821319580078,140.3780517578125,0.49935308488778474,0.5043177289419877,,,,,,-0.5842249535898532,-0.08546056470011518,,,
2015-11-16,69.41939544677734,139.40132141113278,0.4979823343427318,0.5044555233361596,,,,,,-0.7712444374761702,-0.06642864956634344,,,
2015-11-17,70.8675308227539,141.99168395996094,0.49909634738001457,0.5045975717367449,,,,,,-0.6273951542993927,-0.04683689430082225,,,
2015-11-18,70.41500091552734,142.45858764648438,0.49428400266233485,0.5047634104594065,,,,,,-1.3150180160951805,-0.023089082866830406,,,
2015-11-19,70.32447814941406,141.7797088623047,0.4960122905719367,0.5049826388584391,,,,,,-1.0637152113813357,0.008531407790373688,,,
2015-11-20,70.50550842285156,142.16160583496094,0.49595323581743456,0.505235825141076,,,,,,-1.074975747021199,0.046366442803302495,,,
2015-11-23,69.69092559814453,140.92996215820312,0.4945075165770065,0.5054436646243768,,,,,,-1.2694076513071764,0.07778286022192742,,,
2015-11-24,67.51874542236328,136.68397521972656,0.4939770394724283,0.5056042352545994,,,,,,-1.3036702152970463,0.10217911702209043,,,
2015-11-25,68.42382049560547,138.17056274414062,0.49521272213612016,0.5058366973091762,,,,,,-1.1471140838146,0.13749144662272106,,,
2015-11-26,69.23839569091797,139.57127380371094,0.49607912720129554,0.5060557110005187,,,,,,-1.0378177522097616,0.17082790571948758,,,
2015-11-27,69.55516815185547,137.44876098632812,0.5060443444722943,0.5063107840037012,,,,,,0.347671499261196,0.20892571275542915,,,
2015-11-30,69.69092559814453,138.89242553710938,0.5017618875085773,0.5065204229018628,,,,,,-0.24347764021082696,0.24022574647193648,,,
2015-12-01,70.59600067138672,137.7027587890625,0.5126694722182576,0.5067237550733148,,,,,,1.2606123451508466,0.26996801867592374,,,
2015-12-02,70.32447814941406,136.4290771484375,0.515465468353932,0.5069382596165621,,,,,,1.6304074840103056,0.3016798439799348,,,
2015-12-03,68.69535064697266,136.08917236328122,0.5047818974429125,0.507101746924479,,,,,,0.17242709931734623,0.3263218126187036,,,
2015-12-04,68.15230560302734,136.30206298828122,0.5000093476860056,0.5072665621697454,,,,,,-0.4778115425282152,0.35178730326020713,,,
2015-12-07,68.46907806396484,136.38702392578122,0.5020204715459162,0.507414900495068,,,,,,-0.20381817800046065,0.3742702814579565,,,
2015-12-08,66.38740539550781,134.77345275878906,0.49258517932552154,0.5075468758881351,,,,,,-1.473033750904321,0.395465307268394,,,
2015-12-09,65.88960266113281,133.96662902832028,0.4918359380917458,0.5076862266109503,,,,,,-1.5645887299343002,0.41784488873578157,,,
2015-12-10,65.43707275390625,134.05158996582028,0.4881484268153106,0.5077885879392886,,,,,,-2.059897733570594,0.43484159846578113,,,
2015-12-11,63.853187561035156,132.01315307617188,0.4836880725376791,0.5078279673702683,,,,,,-2.617399616730367,0.442831523609222,,,
2015-12-14,62.90286254882813,130.14462280273438,0.4833304764667275,0.5078382058019851,,,,,,-2.626891829018156,0.44642608798621075,,,
2015-12-15,64.2152099609375,132.48007202148438,0.48471599525190234,0.507806114899305,,,,,,-2.4904778544246255,0.44313718237761146,,,
2015-12-16,65.21080017089844,132.31011962890622,0.49286328478726293,0.5078041412967513,,,,,,-1.4093140855894575,0.44370952659494806,,,
2015-12-17,65.12029266357422,134.47555541992188,0.4842537549685181,0.5077292765265762,,,,,,-2.590150739445818,0.43389584454560626,,,
2015-12-18,64.16996002197266,132.48007202148438,0.4843744349079624,0.5076670689276442,,,,,,-2.5357277933894693,0.42616497367403167,,,
2015-12-21,63.58166122436523,131.67324829101562,0.48287455538304325,0.5075727753687197,,,,,,-2.7177788356518775,0.41382102747646293,,,
2015-12-22,64.03420257568361,133.58470153808594,0.47935281389558676,0.5074692509221019,,,,,,-3.227682640251402,0.40018917616441435,,,
2015-12-23,65.12029266357422,136.68397521972656,0.4764296074861005,0.5073436052577667,,,,,,-3.702122974086109,0.3830586561160443,,,
2015-12-28,65.07504272460939,134.17861938476562,0.4849881674367405,0.5072582442272934,,,,,,-2.4858889657430154,0.37165554484152075,,,
2015-12-29,65.88960266113281,136.76896667480472,0.4817584300230796,0.5072217559851216,,,,,,-2.975607438992,0.3676956440358202,,,
2015-12-30,65.25604248046875,136.25912475585938,0.47891135802751167,0.5071478583764337,,,,,,-3.3524546260607906,0.35829651925094314,,,
2016-01-04,63.219627380371094,128.91389465332028,0.4904019659818944,0.5071401585312446,,,,,,-1.6904370586964745,0.35850587575583204,,,
2016-01-05,62.72183609008789,128.14915466308594,0.4894440096385221,0.5071403746080959,,,,,,-1.8031703831278492,0.36013956170582295,,,
2016-01-06,61.54523849487305,127.59725189208984,0.482339843391944,0.5070775229263426,,,,,,-2.701876719795308,0.35305144321484255,,,
2016-01-07,60.64015579223633,123.09637451171876,0.49262341017576755,0.5070646741030166,,,,,,-1.3407006798977648,0.35263984334275134,,,
