Date,NKE_Close,ADS.DE_Close,Ratio,Ratio_Moving_Avg,Sigma,Upper_band,Lower_band,Break_Upper,Break_Lower,Spread,Spread_Moving_Avg,Spread_Sigma,Spread_Upper_band,Spread_Lower_band
2015-06-01,47.93655395507813,67.07281494140625,0.7146942318874606,,,,,,,-3.7032091899180912,,,,
2015-06-02,48.1014289855957,66.65174102783203,0.7216830084830012,,,,,,,-3.2141468238532553,,,,
2015-06-03,48.28985977172852,67.45646667480469,0.7158670199037421,,,,,,,-3.645279147494108,,,,
2015-06-04,48.02606201171875,66.68917083740234,0.7201478352281977,,,,,,,-3.3183312329677435,,,,
2015-06-05,48.06374740600586,65.64115905761719,0.7322196636384409,,,,,,,-2.4737752737796583,,,,
2015-06-08,47.78581237792969,65.55693817138672,0.7289207475340345,,,,,,,-2.6868681356130324,,,,
2015-06-09,47.7434196472168,64.79900360107422,0.7367924967047691,,,,,,,-2.1457224875575065,,,,
2015-06-10,48.68085479736328,66.52073669433594,0.7318147275044885,,,,,,,-2.533859988754301,,,,
2015-06-11,48.93523788452149,67.34417724609375,0.7266439339766371,,,,,,,-2.9134487289885342,,,,
2015-06-12,48.88812255859375,65.63179779052734,0.7448847083943476,,,,,,,-1.6421928254240399,,,,
2015-06-15,48.68555450439453,64.6773681640625,0.7527448300137589,,,,,,,-1.1099397767328014,,,,
2015-06-16,49.25556182861328,65.10779571533203,0.756523259426125,,,,,,,-0.8713212099123595,,,,
2015-06-17,49.34506607055664,64.54635620117189,0.7644903442227269,,,,,,,-0.3495613133226456,,,,
2015-06-18,49.93391036987305,65.52886199951172,0.762014001864478,,,,,,,-0.5171541302831741,,,,
2015-06-19,50.18357467651367,64.42472076416016,0.7789490444238151,,,,,,,0.5825951462813705,,,,
2015-06-22,50.30606079101562,66.03416442871094,0.7618186922820074,,,,,,,-0.5340390848473504,,,,
2015-06-23,50.49920272827149,66.37102508544922,0.7608621783866742,,,,,,,-0.6002481908126214,,,,
2015-06-24,50.03754806518555,66.40845489501953,0.7534815882147295,,,,,,,-1.090720289136108,,,,
2015-06-25,49.56647491455078,66.42716979980469,0.7461777321528535,,,,,,,-1.5762021573896376,,,,
2015-06-26,51.68159866333008,65.91252136230469,0.7840937896951207,,,,,,,0.9351525150307651,,,,
2015-06-29,50.720603942871094,64.91129302978516,0.7813833552752903,,,,,,,0.7450095023841783,,,,
2015-06-30,50.88547897338867,64.23757171630861,0.7921451202749915,,,,,,,1.4285866193440455,,,,
2015-07-01,51.549705505371094,65.88445281982422,0.782425948749173,,,,,,,0.8248694965415879,,,,
2015-07-02,51.75697326660156,65.91252136230469,0.7852373448453958,,,,,,,1.0105271183022495,,,,
2015-07-06,51.74283218383789,64.6773681640625,0.8000144973831574,,,,,,,1.947337902710558,,,,
2015-07-07,52.42589950561523,62.5064811706543,0.8387274171214788,,,,,,,4.301784161723269,,,,
2015-07-08,51.47431945800781,62.68425750732422,0.8211682088121312,,,,,,,3.2133330445709163,,,,
2015-07-09,51.55440902709961,63.21762466430664,0.8155068986039867,,,,,,,2.8827800354445046,,,,
2015-07-10,52.06316375732422,64.35920715332031,0.808946630328995,,,,,,,2.512623549632629,,,,
2015-07-13,52.9535026550293,65.50079345703125,0.8084406288874497,,,,,,,2.524048294342883,,,,
2015-07-14,52.9205207824707,65.29492950439453,0.8104843849920843,,,,,,,2.6495623155907424,,,,
2015-07-15,52.71324920654297,65.51951599121094,0.8045427138627542,,,,,,,2.2693802543211063,,,,
2015-07-16,52.9205207824707,66.99795532226561,0.7898826244460551,,,,,,,1.338392507949564,,,,
2015-07-17,53.13721466064453,66.33358764648439,0.8010604664386903,,,,,,,2.066587050714624,,,,
2015-07-20,53.29267501831055,65.92188262939453,0.8084216180219855,,,,,,,2.539021574243506,,,,
2015-07-21,53.226722717285156,66.62367248535156,0.7989160718960371,,,,,,,1.932757047306012,,,,
2015-07-22,53.74490356445313,66.62367248535156,0.8066938005597025,,,,,,,2.450937894473988,,,,
2015-07-23,53.70250701904297,67.14768218994139,0.7997670994381324,,,,,,,2.005103129654998,,,,
2015-07-24,53.226722717285156,66.86695861816406,0.7960093268370425,,,,,,,1.7454495921787014,,,,
2015-07-27,52.63317489624024,65.63179779052734,0.8019462618443891,,,,,,,2.1028595122224516,,,,
2015-07-28,53.45283889770508,66.66110229492189,0.8018595111316815,,,,,,,2.1300557924883847,,,,
2015-07-29,54.13589096069336,67.40032196044922,0.8031992932090224,,,,,,,2.2439781943270276,,,,
2015-07-30,54.17829132080078,69.18756866455078,0.7830639573920999,,,,,,,0.9103665805504662,,,,
2015-07-31,54.27722549438477,69.68348693847656,0.778910870839544,,,,,,,0.6274902959454778,,,,
2015-08-03,54.09349822998047,69.57120513916016,0.7775271122841652,,,,,,,0.5302094633371084,,,,
2015-08-04,54.53631210327149,69.39341735839844,0.7859003660477769,,,,,,,1.1099032170480854,,,,
2015-08-05,54.99796676635742,69.69284820556639,0.789147928122196,,,,,,,1.3410242721504133,,,,
2015-08-06,54.2301139831543,68.75712585449219,0.7887199080706079,,,,,,,1.293589748135652,,,,
2015-08-07,53.94275283813477,68.75712585449219,0.7845405427837625,,,,,,,1.0062286031161278,,,,
2015-08-10,54.34316635131836,69.27176666259766,0.7844922826352603,,,,,,,1.010417066575286,,,,
2015-08-11,53.9192008972168,66.74531555175781,0.807834983646231,,,,,,,2.5315814996739974,,,,
2015-08-12,53.25970077514648,64.25629425048828,0.8288635595374653,,,,,,,3.7883938295664095,,,,
2015-08-13,53.51408004760742,64.78964233398439,0.82596659156949,,,,,,,3.632145208600832,,,,
2015-08-14,53.8720932006836,64.46214294433594,0.8357167593265242,,,,,,,4.242302109130442,,,,
2015-08-17,54.16416549682617,64.00363922119139,0.8462669647524136,,,,,,,4.887379176057827,,,,
2015-08-18,54.08878707885742,63.49834442138672,0.8518141310884306,,,,,,,5.201030259879133,,,,
2015-08-19,54.15473556518555,63.06791305541992,0.8586733402387667,,,,,,,5.5983704405639045,,,,
2015-08-20,52.90168380737305,62.0479736328125,0.852593255026097,,,,,,,5.130576171224234,,,,
2015-08-21,50.34374618530274,61.27131652832031,0.821652757567781,,,,,,,3.170591519457787,,,,
2015-08-24,48.93052291870117,59.5870132446289,0.8211608579510689,,,,,,,3.0541234689619685,,,,
2015-08-25,48.77035522460938,61.430397033691406,0.7939124208795421,,,,,,,1.4747235220465598,,,,
2015-08-26,51.23407745361328,60.85960006713867,0.8418405214147517,,,,,,,4.37790576450621,,,,
2015-08-27,53.05243301391602,62.67491149902344,0.8464700108071577,,,,,,,4.798642148413492,,,,
2015-08-28,52.995887756347656,62.68425750732422,0.8454417402990768,,,,,,,4.73490134291076,,,,
2015-08-31,52.64259719848633,62.431617736816406,0.8432041184709296,,,,,,,4.576119662027786,,,,
2015-09-01,51.17283630371094,61.16839218139648,0.8365895273486434,,,,,,,4.078923710852536,,,,
2015-09-02,52.14796829223633,61.50525283813477,0.8478620261829621,,,,,,,4.794704656156767,,,,
2015-09-03,52.4841194152832,62.95562362670898,0.8336684857016772,,,,,,,4.014206596374173,,,,
2015-09-04,51.93489837646485,60.9906005859375,0.8515229867803498,,,,,,,4.977868600984742,,,,
2015-09-08,52.91024398803711,62.14154434204102,0.8514472008743014,,,,,,,5.0670957007527875,,,,
2015-09-09,52.0153923034668,61.98246383666992,0.8391952995049153,,,,,,,4.29472105290035,,,,
2015-09-10,52.26158142089844,61.49589538574219,0.8498385313861985,,,,,,,4.915522143628266,,,,
2015-09-11,52.94339370727539,61.39296340942383,0.8623690854308651,,,,,,,5.676582376908442,,,,
2015-09-14,52.976524353027344,61.54267501831055,0.8608095819245012,,,,,,,5.594449155626933,,,,
2015-09-15,53.89979934692383,61.22452926635742,0.8803628217774065,,,,,,,6.762666475125798,,,,
2015-09-16,54.72364044189453,62.58132934570313,0.8744403644671361,,,,,,,6.541899038402519,,,,
2015-09-17,54.57685470581055,64.87385559082031,0.8412765698719039,,,,,,,4.630083574477851,,,,
2015-09-18,54.47269821166992,65.65988159179689,0.8296191965487093,,,,,,,3.9207609403489485,,,,
2015-09-21,55.18764114379883,66.24002075195311,0.833146495386199,,,,,,,4.189051248046098,,,,
2015-09-22,54.908287048339844,64.93937683105469,0.845531474550309,,,,,,,4.911070720549759,,,,
2015-09-23,54.65261840820313,64.81771087646484,0.8431741520826735,,,,,,,4.749073429726742,,,,
2015-09-24,54.34959411621094,64.13463592529297,0.8474296818262116,,,,,,,4.971952646027887,,,,
2015-09-25,59.18371963500977,66.79209136962889,0.8860887332825944,,,,,,,7.760087254295087,,,,
2015-09-28,57.82959747314453,66.32423400878906,0.8719225836137233,,,,,,,6.766171285065674,,,,
2015-09-29,56.66012954711914,66.04351806640625,0.8579211284618093,,,,,,,5.812828249405129,,,,
2015-09-30,58.22257614135742,67.38161468505861,0.864072142133867,,,,,,,6.3450662186931694,,,,
2015-10-01,58.6297607421875,67.09152221679689,0.8738773365841009,,,,,,,6.975594753489176,,,,
2015-10-02,59.28314971923828,67.18510437011719,0.8823853185172164,,,,,,,7.556934268529446,,,,
2015-10-05,58.838096618652344,68.7384033203125,0.8559712442617274,,,,,,,5.915986975169147,,,,
2015-10-06,58.32673645019531,69.7677001953125,0.8360134601959278,,,,,,,4.612164959429904,,,,
2015-10-07,57.8106689453125,69.86128234863281,0.8275065530119611,,,,,,,4.024047992536566,,,,
2015-10-08,59.14111328125,70.3946533203125,0.8401364378079085,,,,,,,4.943846813297512,,,,
2015-10-09,59.15531921386719,71.3958740234375,0.8285537508014533,,,,,,,4.187206912018979,,,,
2015-10-12,59.86077499389648,70.92800903320312,0.8439652516662944,,,,,,,5.252874758600797,,,,
2015-10-13,59.56723403930664,70.46949768066406,0.8452910266118037,,,,,,,5.3123444487124445,,,,
2015-10-14,59.58142852783203,71.20872497558594,0.8367152838119156,,,,,,,4.757403402171505,,,,
2015-10-15,60.97816848754883,72.16316986083984,0.8450040180488152,,,,,,,5.419310511164483,,,,
2015-10-16,61.77361297607422,71.72337341308594,0.861275899842207,,,,,,,6.553356926772587,,,,
2015-10-19,63.0709228515625,71.81694793701172,0.8782178115795164,,,,,,,7.778623214167027,,,,
2015-10-20,62.673194885253906,72.10702514648438,0.8691690547201777,,,,,,,7.157563061725867,,,,
2015-10-21,62.72054672241211,73.8381118774414,0.8494332415557626,,,,,,,5.872140825689748,,,,
2015-10-22,62.692138671875,74.99842071533203,0.8359127842149182,,,,,,,4.950404030622366,,,,
2015-10-23,61.80202102661133,76.17742919921875,0.8112904527794849,,,,,,,3.1525606710430196,,,,
2015-10-26,62.20446395874024,76.56108093261719,0.8124815271807295,,,,,,,3.2596278289455256,,,,
2015-10-27,61.93932342529297,76.53301239013672,0.8093151110993702,,,,,,,3.01609743496806,,,,
2015-10-28,62.16184997558594,77.85237884521484,0.7984579392130763,,,,,,,2.222835825762928,,,,
2015-10-29,62.08135223388672,76.98214721679688,0.8064383039232903,,,,,,,2.8123346424614155,,,,
2015-10-30,62.03874206542969,76.30842590332031,0.8129998926203806,,,,,,,3.2884265604466805,,,,
2015-11-02,62.1144905090332,75.60663604736328,0.8215481306445375,,,,,,,3.9044872299623066,,,,
2015-11-03,62.21392440795898,75.98092651367188,0.8188097626943824,0.7724661361229781,,,,,,3.715752650429394,0.0742259155607781,,,
2015-11-04,61.72152709960938,76.86050415039062,0.8030330763748406,0.7722139587028725,,,,,,2.546163235747734,0.0651524597722368,,,
2015-11-05,62.43172836303711,83.47608184814453,0.7478996016680532,0.7716425366208899,,,,,,-1.83700851160053,0.03298871064381931,,,
2015-11-06,62.39384078979492,82.35321807861328,0.7576369478389369,0.7711312623778613,,,,,,-1.010396523383342,0.005510791126210399,,,
2015-11-09,61.77832794189453,81.17420196533203,0.7610586423538711,0.7705931161050541,,,,,,-0.7181777830513738,-0.022986230967471228,,,
2015-11-10,61.55107116699219,82.53099822998047,0.7457933683956455,0.7700222113868089,,,,,,-1.9900401526893532,-0.05628163161728992,,,
2015-11-11,60.32951736450195,84.00944519042969,0.7181277917947095,0.769353529822259,,,,,,-4.349859151395563,-0.09897858361617931,,,
2015-11-12,59.647727966308594,81.0899887084961,0.7355745008268707,0.7687568715867736,,,,,,-2.783941466311198,-0.13470326120050863,,,
2015-11-13,57.69702911376953,80.23847961425781,0.7190693217412008,0.7680970374384316,,,,,,-4.079058351988003,-0.17568431244733979,,,
2015-11-16,58.4545783996582,80.30397033691406,0.7279164175122715,0.767473465957487,,,,,,-3.371930766890003,-0.2132707755938461,,,
2015-11-17,58.03791427612305,80.92156982421875,0.7172119176901222,0.7669071330429703,,,,,,-4.264088445761189,-0.24988346592230673,,,
2015-11-18,59.55302429199219,81.32391357421875,0.7322941269623262,0.7664175864227065,,,,,,-3.058745299987187,-0.28055087538528284,,,
2015-11-19,59.55302429199219,82.05377960205078,0.7257803916018973,0.7659939154069483,,,,,,-3.6206735392857894,-0.30922080194415613,,,
2015-11-20,62.80577087402344,82.42807006835938,0.7619463954686463,0.765723908709244,,,,,,-0.6560954357132189,-0.32469436513119726,,,
2015-11-23,62.715797424316406,83.63516235351562,0.7498735658481105,0.7653139468063587,,,,,,-1.6754164870391008,-0.34947292328190765,,,
2015-11-24,62.73947525024414,81.94149780273438,0.765661806686557,0.7651160377857542,,,,,,-0.3477761492379017,-0.3609891651587541,,,
2015-11-25,63.50651931762695,84.02816772460938,0.7557765572820858,0.7649278934226168,,,,,,-1.1872717898060046,-0.37346330869507804,,,
2015-11-27,63.60120391845703,83.71937561035156,0.7596951536579902,0.7648214468564509,,,,,,-0.8548462852245962,-0.3807886308123278,,,
2015-11-30,62.63057327270508,85.70311737060547,0.7307852408900375,0.7646236308092712,,,,,,-3.3527716289825804,-0.39740289018851516,,,
2015-12-01,63.11824035644531,86.93827056884766,0.7260121456690478,0.7643434254841642,,,,,,-3.8160564124143264,-0.41958268940532495,,,
2015-12-02,62.80577087402344,87.40613555908203,0.7185510544802657,0.7641166514591072,,,,,,-4.488737961388736,-0.43996083201898645,,,
2015-12-03,61.13441467285156,84.68316650390625,0.7219193282059376,0.7639542684343233,,,,,,-4.063663929488243,-0.4555667012178119,,,
2015-12-04,62.65425109863281,85.06682586669922,0.7365297865564281,0.7638943589157119,,,,,,-2.839209151850085,-0.4633388126620267,,,
2015-12-07,62.6114501953125,86.84469604492188,0.7209588270413853,0.7638189559212821,,,,,,-4.250802985453305,-0.4743559494836401,,,
2015-12-08,62.65901184082031,85.33818054199219,0.7342435876048214,0.7637664736458818,,,,,,-3.0433660042597097,-0.4820027844648718,,,
2015-12-09,61.29831314086914,82.72752380371094,0.7409663715586693,0.7637906233035208,,,,,,-2.394104398601172,-0.48399349921868395,,,
2015-12-10,61.2031478881836,81.96955871582031,0.7466570376494079,0.7638108862731771,,,,,,-1.9057077768515782,-0.48557640292705306,,,
2015-12-11,60.08509826660156,80.98705291748047,0.7419099238963989,0.7637644819653728,,,,,,-2.2673202821566605,-0.49137781183339757,,,
2015-12-14,60.8320541381836,80.40690612792969,0.7565526030985207,0.7638877632367408,,,,,,-1.073705912226167,-0.4856129981661412,,,
2015-12-15,61.18888473510742,83.101806640625,0.7363123283194031,0.7639860314245364,,,,,,-2.791695408904893,-0.48344388981673914,,,
2015-12-16,62.29267120361328,83.43865966796875,0.7465684546168088,0.7641080076862404,,,,,,-1.9472541097035077,-0.4788545618149166,,,
2015-12-17,61.95486831665039,85.19782257080078,0.7271884004449161,0.7640771024351392,,,,,,-3.6394470832472052,-0.48612431354882407,,,
2015-12-18,61.14606094360352,83.30765533447266,0.7339788966345008,0.7640683147854961,,,,,,-2.993003346381876,-0.49075847012795504,,,
2015-12-21,61.75505447387695,81.84793090820312,0.7545096594211842,0.7643201616737707,,,,,,-1.2601592114279327,-0.47653198759334037,,,
2015-12-22,62.73039245605469,82.40936279296875,0.7612046778428301,0.7646067579178832,,,,,,-0.7170710099798825,-0.4592553196416607,,,
2015-12-23,61.2364501953125,84.38374328613281,0.7256901366376785,0.7647412102095688,,,,,,-3.7311006729603804,-0.4551309209860721,,,
2015-12-28,60.71786880493164,83.36380004882812,0.7283481411520081,0.764858984115361,,,,,,-3.464421637910064,-0.45168774315854976,,,
2015-12-29,61.14606094360352,85.62826538085938,0.7140873480460764,0.7648253089229416,,,,,,-4.779654961525743,-0.4599315472896892,,,
2015-12-30,60.18500900268555,84.131103515625,0.715371681669525,0.7648048575058498,,,,,,-4.588032988608987,-0.46667364179725035,,,
2016-01-04,58.53883743286133,81.9134292602539,0.7146427388221382,0.7648030304341443,,,,,,-4.526803827150907,-0.471599684601587,,,
2016-01-05,59.3571662902832,81.63270568847656,0.7271248182903508,0.7647758524390391,,,,,,-3.492344205447509,-0.47708441154214554,,,
2016-01-06,58.510292053222656,80.68762969970703,0.7251457537044876,0.7647445564058208,,,,,,-3.6115987614686347,-0.4828753682048558,,,
2016-01-07,56.94976425170898,79.43375396728516,0.7169466556391604,0.7647183712131754,,,,,,-4.206760104274885,-0.4886146833447724,,,
2016-01-08,56.01724624633789,78.08629608154297,0.7173761473823898,0.7647764119052215,,,,,,-4.101862188928017,-0.487987753284707,,,
2016-01-11,56.6642951965332,79.77997589111328,0.7102571110559217,0.7648809712579973,,,,,,-4.758787498439531,-0.48501478147301186,,,
2016-01-12,57.03540420532226,80.74376678466797,0.7063753212978965,0.764926405000825,,,,,,-5.129706888308661,-0.48664840503329015,,,
