Date,MC.PA_Close,UHR.SW_Close,Ratio,Ratio_Moving_Avg,Sigma,Upper_band,Lower_band,Break_Upper,Break_Lower,Spread,Spread_Moving_Avg,Spread_Sigma,Spread_Upper_band,Spread_Lower_band
2015-02-03,129.17829895019528,338.177001953125,0.38198428102482496,,,,,,,-4.427916348584034,,,,
2015-02-04,139.68244934082028,348.0547180175781,0.40132324634589717,,,,,,,2.173768021153876,,,,
2015-02-05,137.22401428222656,358.0221862792969,0.3832835492914863,,,,,,,-4.222592156143037,,,,
2015-02-06,136.59825134277344,362.0631103515625,0.37727746195997935,,,,,,,-6.444834360853747,,,,
2015-02-09,134.63154602050778,370.4142761230469,0.36346208744877023,,,,,,,-11.71089962071619,,,,
2015-02-10,139.593017578125,371.13262939453125,0.3761270406373543,,,,,,,-7.033233470611066,,,,
2015-02-11,139.95065307617188,370.95306396484375,0.37727320966254474,,,,,,,-6.604655663298672,,,,
2015-02-12,142.27491760253906,382.177734375,0.37227421904944424,,,,,,,-8.715008875026655,,,,
2015-02-13,141.69384765625,384.8716735839844,0.3681586808838776,,,,,,,-10.360394312548578,,,,
2015-02-16,140.30818176269528,384.5124816894531,0.3648989004107635,,,,,,,-11.604151473938913,,,,
2015-02-17,140.88926696777344,383.1654968261719,0.36769820908924306,,,,,,,-10.490902494836007,,,,
2015-02-18,141.91734313964844,384.6920471191406,0.36891155978510803,,,,,,,-10.065932406251278,,,,
2015-02-19,143.74998474121094,386.6676330566406,0.37176627276727314,,,,,,,-9.01380088840952,,,,
2015-02-20,143.92877197265625,383.2552795410156,0.3755428291686537,,,,,,,-7.48686864458594,,,,
2015-02-23,144.15228271484375,389.0023193359375,0.37056921141479277,,,,,,,-9.533885560211843,,,,
2015-02-24,144.10757446289062,388.1043701171875,0.37131139342589103,,,,,,,-9.223834038570686,,,,
2015-02-25,144.46514892578125,385.2308349609375,0.3750093082253658,,,,,,,-7.730989718365038,,,,
2015-02-26,144.77801513671875,391.7860412597656,0.36953336742471304,,,,,,,-10.00793978420245,,,,
2015-02-27,146.5212860107422,390.169677734375,0.37553222193369146,,,,,,,-7.626079615439295,,,,
2015-03-02,147.28114318847656,391.1574401855469,0.37652650328883747,,,,,,,-7.256465422748647,,,,
2015-03-03,145.18032836914062,381.54913330078125,0.3805023146381849,,,,,,,-5.561251798729103,,,,
2015-03-04,147.59402465820312,376.0715026855469,0.3924626662861351,,,,,,,-0.9834654293848359,,,,
2015-03-05,149.91835021972656,382.2675476074219,0.3921817354312497,,,,,,,-1.1070594692886004,,,,
2015-03-06,150.99110412597656,381.9981384277344,0.395266596710237,,,,,,,0.07213201449303597,,,,
2015-03-09,150.00775146484375,374.45513916015625,0.40060273121444523,,,,,,,2.0688506719955058,,,,
2015-03-10,148.62208557128906,373.0184020996094,0.3984309748118046,,,,,,,1.250807650281672,,,,
2015-03-11,153.31541442871094,377.9572448730469,0.40564221617238344,,,,,,,3.992909525668324,,,,
2015-03-12,152.51084899902344,386.84716796875,0.3942405725750161,,,,,,,-0.32386688304589484,,,,
2015-03-13,153.09194946289062,392.7738342285156,0.38977125287277103,,,,,,,-2.084260499890945,,,,
2015-03-16,156.1761474609375,394.4800109863281,0.3959038306413712,,,,,,,0.32586499196679597,,,,
2015-03-17,154.38819885253906,390.259521484375,0.3956039259857504,,,,,,,0.2053379580914907,,,,
2015-03-18,152.64495849609375,386.4880065917969,0.39495393360890285,,,,,,,-0.04786071062784458,,,,
2015-03-19,150.45474243164062,388.19415283203125,0.3875760140486745,,,,,,,-2.91213722445346,,,,
2015-03-20,151.30401611328125,389.9900817871094,0.38796888223397485,,,,,,,-2.7723951468180417,,,,
2015-03-23,147.0576629638672,386.6676330566406,0.3803205916186049,,,,,,,-5.70612266575327,,,,
2015-03-24,148.8009033203125,383.5246887207031,0.3879825932892545,,,,,,,-2.721174874461326,,,,
2015-03-25,146.2530975341797,376.1612854003906,0.38880422630017897,,,,,,,-2.3598637080410185,,,,
2015-03-26,145.1356658935547,367.7203369140625,0.39469034296972644,,,,,,,-0.14246425643645466,,,,
2015-03-27,145.0462188720703,376.969482421875,0.38476912757024145,,,,,,,-3.886043045928602,,,,
2015-03-30,147.0576629638672,376.2510986328125,0.3908497902018948,,,,,,,-1.5907814898029642,,,,
2015-03-31,146.7447509765625,370.0550842285156,0.39654839841612605,,,,,,,0.5442140675028782,,,,
2015-04-01,145.9849090576172,369.33673095703125,0.395262363099762,,,,,,,0.06817755606965648,,,,
2015-04-02,146.20838928222656,368.2591552734375,0.3970258096466463,,,,,,,0.717383977172176,,,,
2015-04-07,147.99630737304688,372.3000183105469,0.39751893659483684,,,,,,,0.9088469163682191,,,,
2015-04-08,149.73953247070312,379.3940124511719,0.3946808003196272,,,,,,,-0.15060736099701444,,,,
2015-04-09,152.6896514892578,394.928955078125,0.38662561842054016,,,,,,,-3.3379988096933744,,,,
2015-04-10,154.1199951171875,400.2270202636719,0.38508143457094013,,,,,,,-4.000802952779935,,,,
2015-04-13,154.2541046142578,398.8800659179688,0.3867180082295232,,,,,,,-3.3345417385015423,,,,
2015-04-14,150.4100341796875,396.904541015625,0.37895770553495955,,,,,,,-6.398126202984429,,,,
2015-04-15,153.0472412109375,398.0718688964844,0.38447138109811096,,,,,,,-4.222104466043646,,,,
2015-04-16,151.12521362304688,395.1085510253906,0.3824903643083523,,,,,,,-4.973391041986503,,,,
2015-04-17,147.9069366455078,388.3737487792969,0.3808365964754215,,,,,,,-5.530897376668463,,,,
2015-04-20,147.504638671875,383.43487548828125,0.38469280730929006,,,,,,,-3.9819563114493803,,,,
2015-04-21,148.4545440673828,382.7164916992188,0.38789690877511207,,,,,,,-2.7482334516128333,,,,
2015-04-22,145.51437377929688,377.59808349609375,0.38536841191568766,,,,,,,-3.666234448398029,,,,
2015-04-23,144.1121826171875,375.9817199707031,0.383295716154543,,,,,,,-4.429836315767687,,,,
2015-04-24,145.69532775878906,376.7898864746094,0.38667526117001283,,,,,,,-3.1659797931276614,,,,
2015-04-27,147.14279174804688,382.53692626953125,0.38464990343016375,,,,,,,-3.9890434616832238,,,,
2015-04-28,143.705078125,380.5613708496094,0.3776134130591765,,,,,,,-6.646259057826029,,,,
2015-04-29,140.900634765625,383.7042846679688,0.3672115230288624,,,,,,,-10.692397795231017,,,,
2015-04-30,141.66961669921875,377.50830078125,0.37527550097848117,,,,,,,-7.475520373843381,,,,
2015-05-04,144.29312133789062,379.66339111328125,0.380055398322135,,,,,,,-5.70344401452445,,,,
2015-05-05,139.90548706054688,374.8143310546875,0.3732661092943479,,,,,,,-8.17532246446575,,,,
2015-05-06,139.54364013671878,368.6183471679688,0.3785585856179121,,,,,,,-6.089273900500018,,,,
2015-05-07,141.0363006591797,350.83843994140625,0.4019978560009965,,,,,,,2.427832693647673,,,,
2015-05-08,145.4691619873047,354.1609191894531,0.4107431229855379,,,,,,,5.548056334477167,,,,
2015-05-11,143.25274658203125,350.2996520996094,0.4089434452001587,,,,,,,4.857141714745808,,,,
2015-05-12,141.0363006591797,349.40167236328125,0.4036509032862925,,,,,,,2.995467622305199,,,,
2015-05-13,139.67933654785156,348.0547180175781,0.4013143029447376,,,,,,,2.1706552281851543,,,,
2015-05-15,143.61460876464844,346.1689453125,0.4148685510625513,,,,,,,6.850954317253354,,,,
2015-05-18,144.88111877441406,356.7650451660156,0.40609673155338316,,,,,,,3.931180841803126,,,,
2015-05-19,150.12815856933594,361.1651611328125,0.415677298714116,,,,,,,7.4398326393030345,,,,
2015-05-20,150.17337036132812,359.4589538574219,0.41777612923475504,,,,,,,8.159128994301028,,,,
2015-05-21,149.8115234375,362.60186767578125,0.41315706506910016,,,,,,,6.555586692442915,,,,
2015-05-22,150.53524780273438,351.4670104980469,0.42830548332094714,,,,,,,11.678445584323043,,,,
2015-05-26,149.2687225341797,344.7322082519531,0.4329990611874717,,,,,,,13.072690958625458,,,,
2015-05-27,151.8470001220703,339.1647644042969,0.4477086539009197,,,,,,,17.850541838247267,,,,
2015-05-28,150.67092895507812,340.2423400878906,0.44283415437407686,,,,,,,16.248744474761963,,,,
2015-05-29,146.6904296875,335.1239318847656,0.4377199469536553,,,,,,,14.290414498484552,,,,
2015-06-01,147.6403350830078,335.2155456542969,0.44043403415206533,,,,,,,15.20412533035963,,,,
2015-06-02,149.3591766357422,335.9486389160156,0.44458931912232197,,,,,,,16.63333803313199,,,,
2015-06-03,149.76626586914062,342.6382751464844,0.4370973027024278,,,,,,,14.397500712339706,,,,
2015-06-04,147.86648559570312,339.3392639160156,0.4357482358195342,,,,,,,13.801086434181201,,,,
2015-06-05,145.016845703125,337.59814453125,0.42955462893458357,,,,,,,11.639324102875321,,,,
2015-06-08,144.97158813476562,333.5660400390625,0.4346113534752777,,,,,,,13.187061379756926,,,,
2015-06-09,140.35783386230472,336.9566650390625,0.41654565237946367,,,,,,,7.233746548384289,,,,
2015-06-10,146.1476593017578,346.2121887207031,0.42213320057214476,,,,,,,9.366920345146326,,,,
2015-06-11,149.72103881835938,344.01287841796875,0.43521928454216563,,,,,,,13.809198468450546,,,,
2015-06-12,146.8714141845703,342.5466613769531,0.42876323358161905,,,,,,,11.538843591402156,,,,
2015-06-15,144.60972595214844,338.6978454589844,0.4269579151180647,,,,,,,10.797736963322421,,,,
2015-06-16,145.016845703125,339.5226135253906,0.42711984394017444,,,,,,,10.87900918707092,,,,
2015-06-17,144.02169799804688,337.1399230957031,0.4271867202068613,,,,,,,10.82520950004428,,,,
2015-06-18,144.6549530029297,334.5740966796875,0.43235550641393067,,,,,,,12.472165479794086,,,,
2015-06-19,144.70018005371094,334.8489685058594,0.4321356601436832,,,,,,,12.408796782860406,,,,
2015-06-22,151.9827117919922,340.7138671875,0.44607140016509456,,,,,,,17.374237437362353,,,,
2015-06-23,154.108642578125,346.0289306640625,0.4453634621890598,,,,,,,17.40030480559568,,,,
2015-06-24,154.5609893798828,349.8777770996094,0.44175709203697056,,,,,,,16.33205794619468,,,,
2015-06-25,154.60623168945312,349.78619384765625,0.4420020984498587,,,,,,,16.413482762581083,,,,
2015-06-26,154.8776092529297,346.2121887207031,0.4473488060175513,,,,,,,18.0968702963182,,,,
2015-06-29,148.00221252441406,342.45501708984375,0.43218000945679064,,,,,,,12.705848551695311,,,,
2015-06-30,142.16714477539062,333.6576843261719,0.4260868292678465,,,,,,,10.34641139993252,,,,
2015-07-01,146.2381134033203,336.7734069824219,0.4342329601189482,,,,,,,13.186427273482053,,,,
2015-07-02,143.7502899169922,339.2476501464844,0.42373260317329237,,,,,,,9.721085319103025,,,,
2015-07-03,142.6194610595703,339.6142272949219,0.4199454840144821,,,,,,,8.445429979883471,,,,
2015-07-06,138.63897705078122,335.7653503417969,0.412904359874096,,,,,,,5.985551689069865,,,,
2015-07-07,133.84428405761722,326.23492431640625,0.41026963725013493,,,,,,,4.956118143128492,,,,
2015-07-08,135.11082458496094,328.8008117675781,0.4109199848340634,,,,,,,5.208933581971905,,,,
2015-07-09,138.774658203125,335.3988037109375,0.4137601466304798,,,,,,,6.266047266394651,,,,
2015-07-10,143.61460876464844,344.28778076171875,0.4171353640460565,,,,,,,7.594160610208036,,,,
2015-07-13,146.55474853515625,352.2604064941406,0.41604093401735737,,,,,,,7.384493197049977,,,,
2015-07-14,147.18801879882812,355.8343200683594,0.41364199712538074,,,,,,,6.605789660911256,,,,
2015-07-15,146.10240173339844,354.184814453125,0.41250329142141845,,,,,,,6.17185559312108,,,,
2015-07-16,146.8261260986328,372.6958923339844,0.3939569206924807,,,,,,,-0.4177353838433078,,,,
2015-07-17,151.0327911376953,379.84375,0.39761820784913615,,,,,,,0.9649699987813847,,,,
2015-07-20,153.0230255126953,378.7440490722656,0.4040275375613836,,,,,,,3.3896717623577217,,,,
2015-07-21,152.29933166503906,374.4370422363281,0.4067421608594869,,,,,,,4.367580564474025,,,,
2015-07-22,151.5303497314453,371.8711242675781,0.40748081752755927,,,,,,,4.612335776197284,,,,
2015-07-23,151.2589874267578,376.6363830566406,0.40160482160325617,,,,,,,2.4583256626734453,,,,
2015-07-24,150.21859741210938,376.0865478515625,0.39942560634048285,,,,,,,1.6351633139048545,,,,
2015-07-27,145.6048583984375,371.4129333496094,0.3920295857370704,,,,,,,-1.1321345113801158,,,,
2015-07-28,149.99244689941406,373.1540832519531,0.40195847675647534,,,,,,,2.5675643715075296,,,,
2015-07-29,152.8873748779297,375.7200012207031,0.40691838172363237,,,,,,,4.448755204706174,,,,
2015-07-30,152.5255126953125,375.7200012207031,0.4059552650903908,,,,,,,4.0868930220889865,,,,
2015-07-31,154.42526245117188,381.30999755859375,0.40498613579478,,,,,,,3.7781594987006315,,,,
2015-08-03,154.83236694335938,378.65240478515625,0.408903693695567,,,,,,,5.23521981347119,,,,
2015-08-04,154.78717041015625,386.7166748046875,0.4002598814450709,,,,,,,2.00400947615276,,,,
2015-08-05,158.85812377929688,396.705322265625,0.40044364132056953,,,,,,,2.1286702958236674,,,,
2015-08-06,158.6319580078125,394.04779052734375,0.4025703526862047,,,,,,,2.952436233289035,,,,
2015-08-07,156.9130859375,394.5059814453125,0.3977457714649422,,,,,,,1.0525431175461222,,,,
2015-08-10,157.6820526123047,395.9721984863281,0.3982149585629281,,,,,,,1.2422400356101662,,,,
2015-08-11,149.13304138183594,375.7200012207031,0.3969260111181388,,,,,,,0.694421708612424,,,,
2015-08-12,140.9910888671875,361.0577392578125,0.39049457617778166,,,,,,,-1.6547970681794197,,,,
2015-08-13,145.10726928710938,364.2651062011719,0.3983562158901141,,,,,,,1.1942239769128946,,,,
2015-08-14,144.38356018066406,363.0738220214844,0.3976699817595783,,,,,,,0.9411647658599804,,,,
2015-08-17,145.016845703125,364.0818176269531,0.3983083985031977,,,,,,,1.1762136338273308,,,,
2015-08-18,143.7502899169922,357.66705322265625,0.4019109074256952,,,,,,,2.44398865417034,,,,
2015-08-19,139.407958984375,350.24432373046875,0.39803060189394157,,,,,,,1.034213125705861,,,,
2015-08-20,133.93475341796878,347.49517822265625,0.3854290989101166,,,,,,,-3.352866168117856,,,,
2015-08-21,131.80877685546878,339.06439208984375,0.3887426103432963,,,,,,,-2.1480265583382163,,,,
2015-08-24,126.0189971923828,329.7171630859375,0.3822033284919936,,,,,,,-4.244923844650415,,,,
2015-08-25,133.48243713378906,339.4309387207031,0.393253595670675,,,,,,,-0.6191807049989393,,,,
2015-08-26,131.94450378417972,334.39080810546875,0.39458173067533503,,,,,,,-0.16587049805704623,,,,
2015-08-27,136.73918151855472,338.5145263671875,0.4039388884902192,,,,,,,2.9996178274442116,,,,
2015-08-28,136.55827331542972,342.72991943359375,0.3984428133415087,,,,,,,1.1533015381793916,,,,
2015-08-31,134.4775390625,339.3392639160156,0.39629230496528206,,,,,,,0.41213990097807596,,,,
2015-09-01,130.45181274414062,334.1158752441406,0.3904388339788364,,,,,,,-1.549941676747892,,,,
2015-09-02,133.12055969238278,337.7814636230469,0.39410261967761795,,,,,,,-0.32938720558237833,,,,
2015-09-03,135.83453369140622,344.7460021972656,0.39401336875744514,,,,,,,-0.36694756528126504,,,,
2015-09-04,132.03498840332028,339.4309387207031,0.38898925625623,,,,,,,-2.0666294354677177,,,,
2015-09-07,132.62300109863278,340.7138671875,0.3892503765502692,,,,,,,-1.98547325599705,,,,
2015-09-08,133.70858764648438,344.7460021972656,0.3878466662246472,,,,,,,-2.4928936102031116,,,,
2015-09-09,135.47267150878906,347.49517822265625,0.3898548238904928,,,,,,,-1.8149480772975721,,,,
2015-09-10,135.02035522460938,340.0724182128906,0.39703412565521423,,,,,,,0.665303099492121,,,,
2015-09-11,134.02520751953122,336.59014892578125,0.3981851754939032,,,,,,,1.0459225737751296,,,,
2015-09-14,133.61813354492188,333.6576843261719,0.4004647272391351,,,,,,,1.7974001694637707,,,,
2015-09-15,135.60836791992188,340.43896484375,0.39833386281785205,,,,,,,1.108501369823614,,,,
2015-09-16,140.71968078613278,349.2362976074219,0.4029354386992054,,,,,,,2.7441836387739045,,,,
2015-09-17,140.7649383544922,350.9774475097656,0.40106547971454926,,,,,,,2.1015515890443908,,,,
2015-09-18,136.286865234375,348.2283020019531,0.3913721671985484,,,,,,,-1.2903952584902925,,,,
2015-09-21,137.64382934570312,349.0530090332031,0.3943350315957596,,,,,,,-0.259254560756915,,,,
2015-09-22,133.34672546386722,334.482421875,0.39866586924469366,,,,,,,1.200156617997692,,,,
2015-09-23,133.52763366699222,331.6416320800781,0.40262627110323307,,,,,,,2.5033977141546018,,,,
2015-09-24,130.31608581542972,321.0115051269531,0.40595456466238655,,,,,,,3.491576698391057,,,,
2015-09-25,136.73918151855472,327.15130615234375,0.4179692360906538,,,,,,,7.488973513205167,,,,
2015-09-28,133.12055969238278,323.3024597167969,0.41175238755991017,,,,,,,5.390945348192048,,,,
2015-09-29,131.67311096191406,322.5693664550781,0.40820091631438665,,,,,,,4.233125467685326,,,,
2015-09-30,137.68910217285156,330.81683349609375,0.41620947978294875,,,,,,,6.990725804058684,,,,
2015-10-01,135.47267150878906,330.083740234375,0.4104190997490427,,,,,,,5.063923989958198,,,,
2015-10-02,134.97512817382812,331.0001525878906,0.4077796554428721,,,,,,,4.204326507319763,,,,
2015-10-05,141.6243896484375,345.112548828125,0.41037160233477954,,,,,,,5.278093966769006,,,,
2015-10-06,144.06692504882812,354.8262634277344,0.4060210302842182,,,,,,,3.8829566790381875,,,,
2015-10-07,145.65008544921875,359.9580383300781,0.40463073452928144,,,,,,,3.4386669024281673,,,,
2015-10-08,146.8714141845703,361.24102783203125,0.4065745662003324,,,,,,,4.153115008304553,,,,
2015-10-09,149.94723510742188,366.8309631347656,0.40876384541272914,,,,,,,5.02047676554173,,,,
2015-10-12,150.6256866455078,368.8470764160156,0.4083689319408349,,,,,,,4.902406767373833,,,,
2015-10-13,145.8762664794922,361.3326416015625,0.4037173775192675,,,,,,,3.1217727395936947,,,,
2015-10-14,144.06692504882812,360.7828369140625,0.3993175681002378,,,,,,,1.5296469179927783,,,,
2015-10-15,145.10726928710938,360.7828369140625,0.4022011427380442,,,,,,,2.5699911562740283,,,,
2015-10-16,143.52413940429688,348.5948486328125,0.41172191719756596,,,,,,,5.8020644864505755,,,,
2015-10-19,143.7502899169922,343.9212341308594,0.41797445359915264,,,,,,,7.874656187532793,,,,
2015-10-20,143.20750427246094,340.25567626953125,0.4208820432991692,,,,,,,8.780050963261516,,,,
2015-10-21,142.9813232421875,338.7894592285156,0.4220359262882075,,,,,,,9.13313968972875,,,,
2015-10-22,149.4044189453125,350.5192565917969,0.4262374067491075,,,,,,,10.922053225295116,,,,
2015-10-23,154.38003540039062,357.9420166015625,0.4312990044201386,,,,,,,12.96510221940386,,,,
2015-10-26,153.0230255126953,356.017578125,0.42981873625062406,,,,,,,12.368395190696305,,,,
2015-10-27,152.43504333496094,350.9774475097656,0.43431577845388364,,,,,,,13.77165656951314,,,,
2015-10-28,151.7113037109375,349.6028747558594,0.4339532500036881,,,,,,,13.590980081780941,,,,
2015-10-29,152.93260192871094,351.8938293457031,0.43459870328805567,,,,,,,13.907173072402315,,,,
2015-10-30,153.4301300048828,354.5513916015625,0.43274440219178273,0.3970562305256968,,,,,,13.354757382807776,0.3630118436884582,,,
2015-11-02,151.89219665527344,350.3359680175781,0.43356152528321684,0.39773589159022327,,,,,,13.482244176154893,0.62107353634103,,,
2015-11-03,153.5658416748047,354.36810302734375,0.4333511971390812,0.3984253012745597,,,,,,13.56288229362849,0.8829888127005757,,,
2015-11-04,156.2798309326172,365.5480651855469,0.42752197540230946,0.39908712721649303,,,,,,11.859917049762203,1.1370448390695023,,,
2015-11-05,156.95831298828125,364.7232971191406,0.43034901863428043,0.3997455362219867,,,,,,12.864246632654357,1.392921191162088,,,
2015-11-06,152.66119384765625,349.2362976074219,0.43712865728310807,0.4004512327960992,,,,,,14.68569670029737,1.6625623752352772,,,
2015-11-09,151.34945678710938,344.1961364746094,0.4397186393121356,0.40114165372704363,,,,,,15.365215253118379,1.9269766898062402,,,
2015-11-10,152.34454345703125,336.59014892578125,0.45261141463359794,0.4019074612968309,,,,,,19.365258511275158,2.2195281039170784,,,
2015-11-11,155.5108642578125,340.3473205566406,0.45691813881029913,0.4027067074180083,,,,,,21.047204328163673,2.5268966764235268,,,
2015-11-12,151.0327911376953,337.5064697265625,0.4474959880326368,0.40316297180376454,,,,,,17.69148821471171,2.6820851714629943,,,
2015-11-13,146.91661071777344,328.06768798828125,0.44782408050810957,0.40350437408440015,,,,,,17.304360621563063,2.7932664824536872,,,
2015-11-16,144.88111877441406,324.31048583984375,0.44673584450785103,0.4038805276685558,,,,,,16.753255718913096,2.9155073971664613,,,
2015-11-17,149.63055419921875,334.1158752441406,0.44784030118258444,0.404217097747246,,,,,,17.628799778330233,3.0270584740583697,,,
2015-11-18,148.00221252441406,336.0403137207031,0.4404299320093623,0.40447176218727127,,,,,,15.240155244537789,3.1119158878948427,,,
2015-11-19,146.91661071777344,332.2830810546875,0.4421429169714294,0.40473739671706177,,,,,,15.638952535423243,3.1996286592872876,,,
2015-11-20,146.78089904785156,338.6061706542969,0.43348559999430397,0.4049642848593666,,,,,,13.005128736291653,3.27601674843703,,,
2015-11-23,146.4642791748047,331.5499572753906,0.4417562902991091,0.40516623250816003,,,,,,15.476261899233151,3.343129855259169,,,
2015-11-24,140.17689514160156,323.94390869140625,0.4327196510897698,0.4053504529166954,,,,,,12.193858567898246,3.402833061236802,,,
2015-11-25,142.9361114501953,326.50982666015625,0.4377697079205172,0.4055466107765171,,,,,,13.939337731175016,3.466874808263402,,,
2015-11-26,143.93125915527344,325.96002197265625,0.44156107943613826,0.4057927918846216,,,,,,15.151701045316287,3.547265060610893,,,
2015-11-27,141.08155822753906,327.51788330078125,0.43075986204385236,0.4059898876672638,,,,,,11.686523740391834,3.6118704226928107,,,
2015-11-30,143.61460876464844,331.5499572753906,0.43316129474074966,0.40624533397750234,,,,,,12.626591489076901,3.697008099989203,,,
2015-12-01,143.61459350585938,333.9325866699219,0.43007061676138925,0.40647431652862875,,,,,,11.685252325869698,3.773737474629459,,,
2015-12-02,144.57264709472656,336.1319274902344,0.43010685766804113,0.4066113813444485,,,,,,11.774395251217555,3.819454747153572,,,
2015-12-03,137.95758056640622,333.0162048339844,0.4142668691908882,0.406758920963017,,,,,,6.3902814772773695,3.8699922406460496,,,
2015-12-04,138.91563415527344,329.16741943359375,0.4220212145974498,0.4069719864517669,,,,,,8.868904613670054,3.9429148071914013,,,
2015-12-07,140.9229736328125,331.27508544921875,0.42539562986367296,0.4072669080823141,,,,,,10.043552104955893,4.046507434456506,,,
2015-12-08,137.31889343261722,321.46966552734375,0.4271597234761084,0.4075099208577367,,,,,,10.313375326964803,4.129110333492582,,,
2015-12-09,135.81343078613278,315.60479736328125,0.4303275232847708,0.40776256044641396,,,,,,11.124991707443016,4.213537225734209,,,
2015-12-10,135.03787231445312,315.60479736328125,0.42787015103264076,0.4080273029796673,,,,,,10.349433235763357,4.304320283404638,,,
2015-12-11,132.2550048828125,304.7913818359375,0.43391976533641774,0.4083404510008698,,,,,,11.838705880820527,4.410030284325443,,,
2015-12-14,129.74583435058594,298.0101013183594,0.4353739479856777,0.40867604646551225,,,,,,12.008668523234107,4.522472284311981,,,
2015-12-15,134.99224853515622,309.098388671875,0.4367290593625771,0.4090047648001472,,,,,,12.87434688339168,4.633735376589256,,,
2015-12-16,135.63092041015622,315.23822021484375,0.43024897272202567,0.4092968477188944,,,,,,11.087307813264118,4.734465091920281,,,
2015-12-17,135.85903930664062,312.67236328125,0.4345092667638006,0.40959562388078263,,,,,,12.329139741432186,4.836098142538575,,,
2015-12-18,132.30061340332028,308.7318420410156,0.42852921334153765,0.4098479399958916,,,,,,10.32752617653675,4.920928594067731,,,
2015-12-21,130.20205688476562,306.8074645996094,0.4243770830500563,0.41010416795605953,,,,,,8.98924840333649,5.009133993894151,,,
2015-12-22,131.20570373535156,311.29779052734375,0.42147971404836143,0.41034306472092846,,,,,,8.218867306434362,5.092194476489413,,,
2015-12-23,133.62361145019528,316.6128234863281,0.42204105942021447,0.4105670254409039,,,,,,8.53692366019527,5.1696607306730336,,,
2015-12-28,131.47944641113278,318.35394287109375,0.41299770068929464,0.4107739984564495,,,,,,5.704881059860526,5.244483687073333,,,
2015-12-29,134.80975341796878,321.0115051269531,0.41995302743013657,0.41098552610167066,,,,,,7.98524430093012,5.318823324770331,,,
2015-12-30,134.26231384277344,320.91986083984375,0.41836710726288623,0.41118476707297563,,,,,,7.474011346184199,5.388968452241438,,,
2016-01-04,127.00857543945312,307.5405578613281,0.41298154728821834,0.4113394300855948,,,,,,5.506138108062004,5.441670308940443,,,
2016-01-05,127.2366943359375,303.6000671386719,0.4190931034208931,0.41146624169099844,,,,,,7.2910572861546115,5.48107279806206,,,
2016-01-06,124.7275390625,298.926513671875,0.41725150951116585,0.4115856215675694,,,,,,6.628319087470672,5.517907934046627,,,
2016-01-07,124.63631439208984,292.1451721191406,0.4266245903980283,0.4117349453470351,,,,,,9.216251705333988,5.561451361145869,,,
2016-01-08,123.49578857421876,288.6629333496094,0.42782004305571464,0.4118645515938983,,,,,,9.451481010007399,5.596606743707831,,,
2016-01-11,123.35892486572266,287.6549072265625,0.42884345709618926,0.4120093729381097,,,,,,9.712866012821536,5.636902259719924,,,
2016-01-12,127.2366943359375,292.6033935546875,0.4348435361265111,0.4121484268426531,,,,,,11.63559854693456,5.6732960169640485,,,
