Date,0384.HK_Close,2688.HK_Close,Ratio,Ratio_Moving_Avg,Sigma,Upper_band,Lower_band,Break_Upper,Break_Lower,Spread,Spread_Moving_Avg,Spread_Sigma,Spread_Upper_band,Spread_Lower_band
2015-01-02,11.259808540344238,40.38505935668945,0.2788112415756334,,,,,,,0.519742986480825,,,,
2015-01-05,10.985626220703123,41.02682113647461,0.26776693675972935,,,,,,,0.07488954007522963,,,,
2015-01-06,10.930787086486816,41.85194396972656,0.2611775236627851,,,,,,,-0.19938404490777195,,,,
2015-01-07,11.131856918334961,42.4478645324707,0.26224774887838215,,,,,,,-0.15679425520192147,,,,
2015-01-08,11.36948013305664,43.410499572753906,0.2619062264879477,,,,,,,-0.17517570165390595,,,,
2015-01-09,11.515713691711426,44.41897964477539,0.25925209862550086,,,,,,,-0.29713890328149795,,,,
2015-01-12,11.259808540344238,43.27298355102539,0.2602041185135114,,,,,,,-0.24827606947280856,,,,
2015-01-13,11.00390338897705,42.6312255859375,0.2581183918063768,,,,,,,-0.33351110856204436,,,,
2015-01-14,11.077019691467283,41.76025390625,0.2652526901856182,,,,,,,-0.02876724170987366,,,,
2015-01-15,10.950664520263672,42.12698364257813,0.2599441871550408,,,,,,,-0.25265108989097307,,,,
2015-01-16,10.950664520263672,41.53105926513672,0.26367409630353966,,,,,,,-0.09417003326214513,,,,
2015-01-19,10.932353019714355,40.24754333496094,0.2716278339954725,,,,,,,0.22885869074444187,,,,
2015-01-20,10.97087860107422,42.218658447265625,0.25985853185689683,,,,,,,-0.2568171493517344,,,,
2015-01-21,11.025917053222656,41.98945999145508,0.26258773167043464,,,,,,,-0.14082530306543006,,,,
2015-01-22,11.282760620117188,43.7772216796875,0.2577313083656096,,,,,,,-0.3594218625977845,,,,
2015-01-23,11.301107406616213,44.00642395019531,0.2568058567859626,,,,,,,-0.40202948472315825,,,,
2015-01-26,11.025917053222656,43.456336975097656,0.253724032459086,,,,,,,-0.5309288516235462,,,,
2015-01-27,10.989225387573242,42.218658447265625,0.2602930976904355,,,,,,,-0.23847036285271273,,,,
2015-01-28,11.246070861816406,42.035301208496094,0.2675387243221032,,,,,,,0.0671374209061355,,,,
2015-01-29,11.209376335144043,42.95210266113281,0.2609738671836283,,,,,,,-0.21337271129076463,,,,
2015-01-30,11.044262886047363,42.12698364257813,0.26216600219354,,,,,,,-0.15905272410728166,,,,
2015-02-02,10.989225387573242,40.9809799194336,0.2681542854557765,,,,,,,0.09067979156753303,,,,
2015-02-03,10.989225387573242,40.84345626831055,0.2690571854493009,,,,,,,0.12725304543409166,,,,
2015-02-04,11.337799072265625,39.83497619628906,0.28461920038305005,,,,,,,0.7440234904088516,,,,
2015-02-05,11.117646217346193,39.42242050170898,0.2820132826918692,,,,,,,0.6335863391429744,,,,
2015-02-06,11.576295852661133,39.74330139160156,0.2912766541107579,,,,,,,1.0069004110756712,,,,
2015-02-09,11.924869537353516,40.47674179077149,0.2946104110601197,,,,,,,1.1604218142457299,,,,
2015-02-10,11.356145858764648,39.193214416503906,0.28974775424346616,,,,,,,0.9330414036723553,,,,
2015-02-11,11.447875022888185,39.42242050170898,0.2903899577244861,,,,,,,0.9638151446849665,,,,
2015-02-12,11.246070861816406,39.651615142822266,0.28362201189809966,,,,,,,0.7010586039618456,,,,
2015-02-13,11.741410255432127,39.14738082885742,0.29992837341437073,,,,,,,1.3304948559889613,,,,
2015-02-16,11.649681091308596,38.50562286376953,0.30254493304846497,,,,,,,1.4094358041433814,,,,
2015-02-17,11.447875022888185,38.32225799560547,0.2987265266102261,,,,,,,1.2563940742117143,,,,
2015-02-18,11.392836570739744,37.77217864990234,0.3016197894311612,,,,,,,1.3476445795833847,,,,
2015-02-23,11.191031455993652,37.35961532592773,0.299548894129727,,,,,,,1.2555571974639044,,,,
2015-02-24,10.989225387573242,37.405460357666016,0.29378666329716935,,,,,,,1.0415590299347777,,,,
2015-02-25,11.00757122039795,36.90121841430664,0.2982983135356393,,,,,,,1.1940037501439384,,,,
2015-02-26,11.209376335144043,38.04722213745117,0.2946174702228858,,,,,,,1.0910388507410964,,,,
2015-02-27,11.06260871887207,37.726341247558594,0.2932330131427195,,,,,,,1.0296067978513648,,,,
2015-03-02,12.071638107299805,40.88929748535156,0.29522732963618226,,,,,,,1.197474680538468,,,,
2015-03-03,11.869832038879395,41.66858291625977,0.2848628680925837,,,,,,,0.7884242314870189,,,,
2015-03-04,11.686372756958008,41.118499755859375,0.28421204144960815,,,,,,,0.7512549215722721,,,,
2015-03-05,11.557950019836426,42.12698364257813,0.2743597813197026,,,,,,,0.35463440968178084,,,,
2015-03-06,12.071638107299805,43.08962631225586,0.28015184025548867,,,,,,,0.6123158069984402,,,,
2015-03-09,11.723064422607422,42.4478645324707,0.27617559921394413,,,,,,,0.43441324907053946,,,,
2015-03-10,11.649681091308596,42.90626525878906,0.2715146848844467,,,,,,,0.2391221150094438,,,,
2015-03-11,11.594643592834473,41.3935432434082,0.28010754055660325,,,,,,,0.5863802642021536,,,,
2015-03-12,11.374490737915039,41.34769821166992,0.2750936867074433,,,,,,,0.3784195083914348,,,,
2015-03-13,11.374490737915039,41.164344787597656,0.27631900365731177,,,,,,,0.4271808034205886,,,,
2015-03-16,11.227723121643066,41.02682113647461,0.2736678789783481,,,,,,,0.3169864410151728,,,,
2015-03-17,11.356145858764648,41.118499755859375,0.27618093865757837,,,,,,,0.42102802337891276,,,,
2015-03-18,11.576295852661133,42.356178283691406,0.27330831821336454,,,,,,,0.3120278628551496,,,,
2015-03-19,11.447875022888185,42.12698364257813,0.27174684805388516,,,,,,,0.24455941273354043,,,,
2015-03-20,11.46622085571289,42.40201950073242,0.2704168572799895,,,,,,,0.18976178128472299,,,,
2015-03-23,11.447875022888185,41.98945999145508,0.2726368718535043,,,,,,,0.28113266660009906,,,,
2015-03-24,11.46622085571289,42.035301208496094,0.2727759888965744,,,,,,,0.2872874148026199,,,,
2015-03-25,11.154340744018556,41.164344787597656,0.27097092888453383,,,,,,,0.20703080952410602,,,,
2015-03-26,11.282760620117188,42.218658447265625,0.26724583478203673,,,,,,,0.05506486969123259,,,,
2015-03-27,11.649681091308596,43.410499572753906,0.2683609082126385,,,,,,,0.10502525659804895,,,,
2015-03-30,11.998252868652346,42.99794006347656,0.2790425041511218,,,,,,,0.5633137520818821,,,,
2015-03-31,11.649681091308596,43.5938606262207,0.2672321497560044,,,,,,,0.05626193259583623,,,,
2015-04-01,11.649681091308596,44.46482467651367,0.2619976841483412,,,,,,,-0.17536360279304297,,,,
2015-04-02,12.089981079101562,46.43594741821289,0.2603582300198679,,,,,,,-0.25926706542917444,,,,
2015-04-08,13.043971061706545,49.1405029296875,0.2654423598466312,,,,,,,-0.024530785802555855,,,,
2015-04-09,13.0623197555542,49.36970138549805,0.26458170474960885,,,,,,,-0.06713548609277176,,,,
2015-04-10,13.025627136230467,48.81962585449219,0.2668112855893979,,,,,,,0.042459837617077056,,,,
2015-04-13,13.025627136230467,48.49874496459961,0.26857658163604403,,,,,,,0.12779540099931808,,,,
2015-04-14,12.273442268371582,48.26954650878906,0.2542688538856854,,,,,,,-0.5634360727216983,,,,
2015-04-15,12.38351821899414,48.04034423828125,0.2577733031547733,,,,,,,-0.39240571347474074,,,,
2015-04-16,13.117356300354006,49.69058609008789,0.2639807120924784,,,,,,,-0.09743551916173487,,,,
2015-04-17,13.025627136230467,51.43251037597656,0.2532566861117975,,,,,,,-0.6524147395765034,,,,
2015-04-20,12.658709526062012,50.79074478149414,0.2492326029185198,,,,,,,-0.8486602084939481,,,,
2015-04-21,12.805475234985352,52.62434768676758,0.24333746256023037,,,,,,,-1.1895257106196802,,,,
2015-04-22,12.89720344543457,51.01994323730469,0.2527874910688731,,,,,,,-0.6711196832592581,,,,
2015-04-23,13.0623197555542,51.93674850463867,0.2515043804559223,,,,,,,-0.7498199931506946,,,,
2015-04-24,13.135702133178713,51.93674850463867,0.2529172986638837,,,,,,,-0.6764376155261811,,,,
2015-04-27,12.952240943908693,53.9078598022461,0.24026628011986167,,,,,,,-1.3840992117657152,,,,
2015-04-28,12.91555118560791,54.59546661376953,0.2365681985461862,,,,,,,-1.6036521959396914,,,,
2015-04-29,12.823819160461426,53.67866516113281,0.23889974018479854,,,,,,,-1.451568615561639,,,,
2015-04-30,12.603668212890625,51.34082412719727,0.24549018110159165,,,,,,,-1.0499904791854462,,,,
2015-05-04,12.695399284362793,50.19482803344727,0.2529224579851778,,,,,,,-0.6534914225374031,,,,
2015-05-05,12.38351821899414,50.3781852722168,0.24581112146220085,,,,,,,-1.014134797421736,,,,
2015-05-06,12.236750602722168,50.97410583496094,0.24005817075715155,,,,,,,-1.3193824558360046,,,,
2015-05-07,11.97990608215332,49.87394714355469,0.24020368886526977,,,,,,,-1.283649061364633,,,,
2015-05-08,12.145021438598633,50.28650283813477,0.2415165253724595,,,,,,,-1.228249408572875,,,,
2015-05-11,12.548632621765135,51.01994323730469,0.24595544066755928,,,,,,,-1.0196905069286935,,,,
2015-05-12,12.328479766845705,52.07426834106445,0.2367480170071593,,,,,,,-1.5202322212392172,,,,
2015-05-13,12.7137451171875,52.94522476196289,0.24013015667319174,,,,,,,-1.3665903773132424,,,,
2015-05-14,12.787128448486328,53.26610565185547,0.240061260195411,,,,,,,-1.3785426093966553,,,,
2015-05-15,12.76878547668457,53.1744270324707,0.24013019395370963,,,,,,,-1.372504426440571,,,,
2015-05-18,12.658709526062012,52.99106216430664,0.2388838609577556,,,,,,,-1.4338160385743866,,,,
