Date,2319.HK_Close,600887.SS_Close,Ratio,Ratio_Moving_Avg,Sigma,Upper_band,Lower_band,Break_Upper,Break_Lower,Spread,Spread_Moving_Avg,Spread_Sigma,Spread_Upper_band,Spread_Lower_band
2015-01-05,15.068817138671875,13.088082313537598,1.1513388117284007,,,,,,,0.14248354892092152,,,,
2015-01-06,15.045011520385742,13.140856742858887,1.1449033966953204,,,,,,,0.05849121128297874,,,,
2015-01-07,15.306872367858887,12.740650177001953,1.2014200339233236,,,,,,,0.7767685576507262,,,,
2015-01-08,15.616342544555664,12.595519065856935,1.239833186937676,,,,,,,1.2517538439950862,,,,
2015-01-09,15.854394912719727,12.380023002624512,1.2806434131308693,,,,,,,1.7355691933224158,,,,
2015-01-12,16.044841766357422,12.388819694519045,1.2951065688247803,,,,,,,1.9159838394480708,,,,
2015-01-13,16.187671661376953,12.472379684448242,1.297881564779598,,,,,,,1.9635175516838697,,,,
2015-01-14,16.02103614807129,12.107356071472168,1.3232481190357233,,,,,,,2.2131740577049346,,,,
2015-01-15,16.282894134521484,12.221700668334961,1.3322936452460021,,,,,,,2.3446274855595384,,,,
2015-01-16,16.449527740478516,12.331647872924805,1.333927785644518,,,,,,,2.3858715490569296,,,,
2015-01-19,16.425725936889652,11.610394477844238,1.414743139712812,,,,,,,3.184624839469693,,,,
2015-01-20,16.473335266113278,11.913848876953125,1.382704735996803,,,,,,,2.886158900990301,,,,
2015-01-21,16.592361450195312,12.230496406555176,1.3566384305793433,,,,,,,2.6440636813413985,,,,
2015-01-22,16.401918411254886,12.212904930114744,1.3429989429305076,,,,,,,2.473682882184912,,,,
2015-01-23,16.473335266113278,12.164527893066404,1.3542108177911967,,,,,,,2.6002714402591653,,,,
2015-01-26,16.473335266113278,12.555938720703125,1.3119955132427392,,,,,,,2.153886061256527,,,,
2015-01-27,16.425725936889652,12.397615432739258,1.3249101027535568,,,,,,,2.2868368900883347,,,,
2015-01-28,16.592361450195312,12.204109191894533,1.3595716974750829,,,,,,,2.6741570410173026,,,,
2015-01-29,16.878026962280273,12.010601997375488,1.4052606993361696,,,,,,,3.180508278345643,,,,
2015-01-30,16.830415725708008,12.006204605102539,1.4018098374364882,,,,,,,3.137912057909327,,,,
2015-02-02,16.663780212402347,11.768720626831055,1.415938124524023,,,,,,,3.242115694066749,,,,
2015-02-03,16.806612014770508,11.96222686767578,1.4049735221278223,,,,,,,3.164262858811604,,,,
2015-02-04,17.092277526855472,12.010601997375488,1.4230991527810524,,,,,,,3.394758842920842,,,,
2015-02-05,17.306524276733402,11.878665924072266,1.4569417464348007,,,,,,,3.7594723911782992,,,,
2015-02-06,17.306524276733402,11.768720626831055,1.4705527325779932,,,,,,,3.8848597583978037,,,,
2015-02-09,16.878026962280273,12.089764595031738,1.3960591895408998,,,,,,,3.090227111697857,,,,
2015-02-10,17.139886856079098,12.15133285522461,1.4105355404456392,,,,,,,3.281871341493039,,,,
2015-02-11,17.139886856079098,12.089764595031738,1.4177188249904136,,,,,,,3.3520870054966814,,,,
2015-02-12,17.092277526855472,12.388819694519045,1.3796534252909736,,,,,,,2.9634195999461213,,,,
2015-02-13,17.449359893798828,12.481175422668455,1.3980542138769316,,,,,,,3.2151746642137784,,,,
2015-02-16,17.49696922302246,12.467982292175293,1.4033521072614357,,,,,,,3.277830129465327,,,,
2015-02-17,17.49696922302246,12.437196731567385,1.4068257985027004,,,,,,,3.3129395928972496,,,,
2015-02-25,16.973251342773438,12.31405544281006,1.3783640508686998,,,,,,,2.9296584787558544,,,,
2015-02-26,16.854223251342773,12.54714298248291,1.343271793018776,,,,,,,2.5448051663779907,,,,
2015-02-27,16.663780212402347,12.419604301452635,1.3417319753458894,,,,,,,2.499813909681146,,,,
2015-03-02,16.592361450195312,12.31405544281006,1.3474327387313554,,,,,,,2.5487685861777294,,,,
2015-03-03,16.639972686767578,12.120549201965332,1.3728728302236854,,,,,,,2.817064460373306,,,,
2015-03-04,16.806612014770508,12.217303276062012,1.3756400766199006,,,,,,,2.8733603819445133,,,,
2015-03-05,17.092277526855472,11.975419044494627,1.4272801196642202,,,,,,,3.4348833224887176,,,,
2015-03-06,17.187498092651367,11.979818344116213,1.434704400262702,,,,,,,3.525086696908522,,,,
2015-03-09,17.187498092651367,12.067774772644045,1.4242475034927746,,,,,,,3.424776585608905,,,,
2015-03-10,17.377941131591793,11.979818344116213,1.4506013891376595,,,,,,,3.715529735848948,,,,
2015-03-11,17.139886856079098,11.953431129455565,1.4338884518138983,,,,,,,3.507568820012162,,,,
2015-03-12,16.735197067260742,12.094161987304688,1.3837417660543803,,,,,,,2.942382200542376,,,,
2015-03-13,17.06846809387207,12.076570510864258,1.4133539052760906,,,,,,,3.29571546693764,,,,
2015-03-16,16.99705696105957,12.358034133911133,1.3753851767101615,,,,,,,2.903308497582147,,,,
2015-03-17,17.092277526855472,12.485573768615724,1.3689621192915744,,,,,,,2.853076193514399,,,,
2015-03-18,17.354135513305664,12.6746826171875,1.369196849929212,,,,,,,2.8992645584772347,,,,
2015-03-19,17.282720565795902,12.560336112976074,1.3759759619761398,,,,,,,2.9582563448032015,,,,
2015-03-20,17.258913040161133,12.951748847961426,1.332554641289052,,,,,,,2.4880612649256584,,,,
2015-03-23,16.99705696105957,13.444310188293455,1.264256531053534,,,,,,,1.6644624718738577,,,,
2015-03-24,16.830415725708008,13.176039695739744,1.2773501077983125,,,,,,,1.8037709370373722,,,,
2015-03-25,16.782806396484375,13.365147590637207,1.2557142584973298,,,,,,,1.5404930739464469,,,,
2015-03-26,18.42537879943848,13.822527885437012,1.3329963196421466,,,,,,,2.6614450672780485,,,,
2015-03-27,18.330156326293945,13.677397727966307,1.340178642960283,,,,,,,2.7317366161610313,,,,
2015-03-30,18.9967098236084,13.791743278503418,1.3773972905381535,,,,,,,3.2678844672598224,,,,
2015-03-31,19.615650177001953,13.567452430725098,1.4457872822594164,,,,,,,4.142617834088542,,,,
2015-04-01,19.306177139282227,13.826925277709961,1.3962740632152855,,,,,,,3.5372283909858453,,,,
2015-04-02,19.091928482055664,13.800538063049315,1.3834191387924177,,,,,,,3.3530730934351904,,,,
2015-04-08,20.139368057250977,14.447025299072266,1.3940148674443211,,,,,,,3.6632248127607774,,,,
2015-04-09,21.52008056640625,14.147970199584961,1.5210719462101747,,,,,,,5.384995398242982,,,,
2015-04-10,20.6392822265625,14.658123016357422,1.408044004237823,,,,,,,3.922392104665054,,,,
2015-04-13,20.901142120361328,14.785662651062012,1.4136087515063154,,,,,,,4.038799128600235,,,,
2015-04-14,20.020339965820312,14.873620986938475,1.3460299938664242,,,,,,,3.0576846875194654,,,,
2015-04-15,19.496620178222656,14.53498363494873,1.3413582476518162,,,,,,,2.9201646471927027,,,,
2015-04-16,19.520427703857425,15.616861343383787,1.2499584439306952,,,,,,,1.7101422508752009,,,,
2015-04-17,19.56803703308105,15.5640869140625,1.2572557028964477,,,,,,,1.8179382994506348,,,,
2015-04-20,19.710872650146484,15.75759506225586,1.2508807703378484,,,,,,,1.7400871036526233,,,,
2015-04-21,20.25839233398437,16.764707565307614,1.2083952108956846,,,,,,,1.1390430160500777,,,,
2015-04-22,20.020339965820312,16.79989242553711,1.191694533435695,,,,,,,0.8608639930780058,,,,
2015-04-23,20.306005477905273,16.72952651977539,1.2137824375305692,,,,,,,1.2267784642987145,,,,
2015-04-24,20.425033569335934,16.931825637817386,1.206310176246821,,,,,,,1.1150940610742985,,,,
2015-04-27,20.044145584106445,17.015384674072266,1.178001318691863,,,,,,,0.6389109806811462,,,,
2015-04-28,20.044145584106445,16.192985534667972,1.2378289069173456,,,,,,,1.5768179715300334,,,,
2015-04-29,19.59184455871582,16.192985534667972,1.2098969962500827,,,,,,,1.1245169461394084,,,,
2015-04-30,18.687238693237305,16.034658432006836,1.16542792429776,,,,,,,0.4004755891966063,,,,
2015-05-04,19.37759780883789,16.21937370300293,1.1947192390819772,,,,,,,0.8801757489655095,,,,
2015-05-05,19.353790283203125,15.691624641418455,1.2333834593594781,,,,,,,1.458240854949203,,,,
2015-05-06,20.805917739868164,15.810369491577148,1.3159665718724889,,,,,,,2.7749454740224913,,,,
2015-05-07,19.829896926879886,15.946701049804688,1.2435109220990106,,,,,,,1.6434450217588719,,,,
2015-05-08,19.59184455871582,16.118221282958984,1.2155090946312623,,,,,,,1.20978200903118,,,,
2015-05-11,19.853702545166016,16.197383880615234,1.2257351367047986,,,,,,,1.3813588288335907,,,,
2015-05-12,19.353790283203125,16.083038330078125,1.2033665459223657,,,,,,,1.0118522130863603,,,,
2015-05-13,19.520427703857425,16.39528465270996,1.190612308193802,,,,,,,0.8223875966259477,,,,
2015-05-14,19.56803703308105,16.188587188720707,1.2087550818959023,,,,,,,1.1057255242606594,,,,
2015-05-15,19.734676361083984,15.71801471710205,1.2555451000826197,,,,,,,1.8090303102939487,,,,
2015-05-18,19.87750816345215,15.414559364318848,1.289528146322755,,,,,,,2.297938467985201,,,,
2015-05-19,20.234588623046875,15.81916618347168,1.2791185318091263,,,,,,,2.1935841496891655,,,,
2015-05-20,20.163169860839844,16.118221282958984,1.2509550220753818,,,,,,,1.7811073111552034,,,,
2015-05-21,20.234588623046875,16.672353744506836,1.2136611862445466,,,,,,,1.2205644325481444,,,,
2015-05-22,20.28219985961914,17.45517349243164,1.1619592247772996,,,,,,,0.37540708635527764,,,,
2015-05-26,21.30583381652832,19.4210262298584,1.0970498450680308,,,,,,,-0.8429202345008981,,,,
2015-05-27,21.32963752746582,19.16594886779785,1.1128923318429251,,,,,,,-0.5282129590762388,,,,
2015-05-28,20.94875144958496,18.915061950683594,1.1075169356676555,,,,,,,-0.6229744750510235,,,,
2015-05-29,21.067781448364254,18.05487823486328,1.1668747456675266,,,,,,,0.4770540216919592,,,,
2015-06-01,20.7106990814209,18.610414505004886,1.1128553356966435,,,,,,,-0.5135909628063509,,,,
2015-06-02,20.210783004760746,18.7985782623291,1.0751229546577783,,,,,,,-1.228098829465953,,,,
2015-06-03,20.067951202392575,18.099681854248047,1.1087460743229898,,,,,,,-0.573872615098832,,,,
2015-06-04,20.234588623046875,17.902555465698242,1.1302625852391224,,,,,,,-0.18242195104111758,,,,
2015-06-05,20.472640991210934,17.938396453857422,1.1412748650010216,,,,,,,0.014755479707787345,,,,
2015-06-08,19.37759780883789,18.3326473236084,1.056999432039683,,,,,,,-1.5299120142319467,,,,
2015-06-09,19.623348236083984,19.434757232666016,1.0097038003181735,,,,,,,-2.5410653686917968,,,,
2015-06-10,19.81715965270996,19.08530616760254,1.038346436713169,,,,,,,-1.94872168083797,,,,
2015-06-11,19.623348236083984,19.031543731689453,1.0310959800601522,,,,,,,-2.081219603721145,,,,
2015-06-12,20.010969161987305,19.0225830078125,1.0519585670236729,,,,,,,-1.6833793996540045,,,,
2015-06-15,19.768705368041992,18.216163635253906,1.085228798108919,,,,,,,-1.0059603646185629,,,,
2015-06-16,19.865612030029297,18.207202911376953,1.0910853318175562,,,,,,,-0.8988344244674344,,,,
2015-06-17,19.938291549682614,17.9742374420166,1.1092705108632224,,,,,,,-0.560468899235687,,,,
2015-06-18,20.059423446655273,17.069252014160153,1.1751788203732982,,,,,,,0.5927557112796435,,,,
2015-06-19,20.20478057861328,16.020904541015625,1.2611510496730307,,,,,,,1.9337031312007902,,,,
2015-06-23,20.229005813598636,17.167814254760742,1.17830991839797,,,,,,,0.6499325441413646,,,,
2015-06-24,19.06614112854004,17.660627365112305,1.0795845886089108,,,,,,,-1.0749619865655653,,,,
2015-06-25,19.381084442138672,16.791486740112305,1.1542208704986328,,,,,,,0.23119475268030598,,,,
2015-06-26,18.969236373901367,15.787939071655273,1.2015017468592595,,,,,,,0.9638449320673068,,,,
2015-06-29,18.218219757080078,15.581852912902832,1.1691946945535698,,,,,,,0.44785974919318505,,,,
2015-06-30,18.72697257995605,16.93484878540039,1.1058246115607868,,,,,,,-0.58641468392279,,,,
2015-07-02,18.242446899414066,15.859621047973633,1.150244816331528,,,,,,,0.15530558274969763,,,,
2015-07-03,17.951730728149414,15.28616428375244,1.174377717975345,,,,,,,0.5185894977475769,,,,
2015-07-06,17.467199325561527,16.289710998535153,1.0722841753995673,,,,,,,-1.1104390648445452,,,,
2015-07-07,17.806373596191406,15.68937873840332,1.1349317199288624,,,,,,,-0.08661448680115313,,,,
2015-07-08,17.079580307006836,14.766470909118652,1.1566460538963161,,,,,,,0.2391245815046581,,,,
